image,policy,policy_label,load_profile,tier,latency_ms,pressure,load_injector,load_worker_processes,backend,execution_providers,coreml_provider_options,vru_tp,vru_fp,vru_fn,obstacle_tp,obstacle_fp,obstacle_fn,frame_sha256
006108.png,safety,VRU-retention,moderate,SMALL,85.16,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,0,3,0,3,3271ccdf5f47ef57a063e42c270ffd8ee63bbe91d29d98994e866438debacae5
006833.png,safety,VRU-retention,moderate,SMALL,85.619,0.8162,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,12,4,7,7455c098e281539ff1bb07c09798173760583304fcac9e7bf364f329081a899f
006527.png,safety,VRU-retention,moderate,SMALL,85.049,0.6962,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,7,5,eca26e757a2ad11dac225fd869a0c0b93fd68928956791e9eb6a21d369909ba6
007290.png,safety,VRU-retention,moderate,SMALL,86.86,0.6498,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},4,0,1,1,0,0,9c2870f5006d564b670e9dda6513081a2769b97ca20c9cfa9d17cfc79007c191
006052.png,safety,VRU-retention,moderate,SMALL,69.563,0.73,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,5,6,1,3743c00800752019ad8773e1f9750ca66c41af36d905a59444af78c8b51d4cc0
006649.png,safety,VRU-retention,moderate,SMALL,78.278,0.7865,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,5,1,2,cdfd9fa68ddb6f78d2a9fb2073bc0fe56c62ec55e68fbe1c6c5bc76423f9b2bc
006521.png,safety,VRU-retention,moderate,SMALL,74.394,0.811,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,0,1,0,0,8c6861fa02b9cd82584ff389074be252501eb543dc9fcb496a401caa1613c770
006635.png,safety,VRU-retention,moderate,SMALL,86.477,0.8327,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,4,1,0,9ed9111ce799ca20628d6b7c0d7c1fd2e31484e992a04abf6f7cfe43824c6eed
006086.png,safety,VRU-retention,moderate,SMALL,74.556,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,2,0,2,0,0,393f79830002e57db6f088560c0b3cf839cd711a3b34a96380efd01a4438b648
007025.png,safety,VRU-retention,moderate,SMALL,85.826,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,1,0,f0f2230a1b875ca347f6d4b99bb3a90924d00b30b5aed48c597c22b29e742d1d
007009.png,safety,VRU-retention,moderate,SMALL,85.209,0.818,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,0,176db4b7a999948968b82d7ce615e458726f2688394d76f36b359702d8a1960c
007048.png,safety,VRU-retention,moderate,SMALL,72.75,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,0,e954a20947f29c3d4d796b4a6a79ad18248ef6575806e75e2a4668f5c7eaaa99
006647.png,safety,VRU-retention,moderate,SMALL,85.669,0.811,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,3,1,1,a63e0490a43d7a74ded68651cd54c48d621b31c568f6363111adb49edf2138f3
005998.png,safety,VRU-retention,moderate,SMALL,74.403,0.8185,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,0,1,b05268b65f1d40206a8296e23ac80e75f470640c4bd272dd72d4dee579d3d2e8
006416.png,safety,VRU-retention,moderate,SMALL,79.991,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,0,6,1,5,d470f117b091e21d51d8a91e16845eaa0e32db5e6a40e556f9d08e4bc3158b05
006214.png,safety,VRU-retention,moderate,SMALL,74.767,0.6805,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,1,1,1d80b5b047fc519a360884485b1ecd67d66600915a078fc6b25743be6b3bae78
006931.png,safety,VRU-retention,moderate,SMALL,87.463,0.6925,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,dbb12dc261bf0cc40cb4cdd43def0831c23d55267ef7c8da3cb2e368b9213069
006228.png,safety,VRU-retention,moderate,SMALL,85.819,0.811,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,b7f96d6772355d323d1f10d2b4f587ab1c3455b92b9046fdbbd1e7e55042e00e
007272.png,safety,VRU-retention,moderate,SMALL,75.193,0.8507,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,3f69b07540e8cd907347e0e8fff2fc4d9f9ada424f69264951f905c5a6016c29
007368.png,safety,VRU-retention,moderate,SMALL,85.965,0.8202,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},2,1,0,0,0,0,a1d4ee1dbe596130eb5ab6f27c515fcbfea67cebf0bab866c347e0860e5fcf9b
006284.png,safety,VRU-retention,moderate,SMALL,87.326,0.809,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},3,4,5,0,1,0,c86739a420f58f67fe957d0888cb02e88f46f01dbab314a1cf78f1eb50da96f6
006929.png,safety,VRU-retention,moderate,SMALL,54.527,0.8248,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,5,1,5,e40ad8339a6e67c3125ea5e76aebad404102372eaf50817cf644924b3e29d972
006312.png,safety,VRU-retention,moderate,SMALL,86.241,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,7,1,2,3b626c08d975c835ea9e14427975477ce6da91091fe373069ff9ca9366a973ec
006950.png,safety,VRU-retention,moderate,SMALL,87.235,0.8083,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,1,2,b38110d4cdda5b633e17af4cb102457900fe76e979ada411892ac7f55dfbd1ee
006622.png,safety,VRU-retention,moderate,SMALL,86.43,0.8112,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,6,8,5,d5f62acd3cec0c57da65c1ae373353db1d763162114560221e24bcd527231c20
006403.png,safety,VRU-retention,moderate,SMALL,80.008,0.7037,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,6,1,0,cc765bb43053247748acd74209c170294694d380e70e80e9b1134905f6338841
006738.png,safety,VRU-retention,moderate,SMALL,85.966,0.7037,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,b8b61013706847a87b1fcd5126176726685ed6b692bfc2e540e250d7f1b5ac5c
006234.png,safety,VRU-retention,moderate,SMALL,74.463,0.8192,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,0,0,093e3f7fde97257edd442ef80d027ee16b77493c8421efe47a41c003d882121a
006731.png,safety,VRU-retention,moderate,SMALL,81.156,0.8223,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,6,3,2,6d4671f2f96ddbcabfdcff426e9df1ea5adbd940ef1a606381469467cb1e3474
007191.png,safety,VRU-retention,moderate,NANO,28.427,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,f4bd8a4e719d9b6a6f4ecf4d444e0ef1acd387090143873bd8da7591b0fb351c
006087.png,safety,VRU-retention,moderate,NANO,25.669,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},2,0,1,1,0,0,4e1b0c8121f296bf5b6f7f98eedad2a058b2e88e99c5b89696cdcbbd4bbd9d56
007248.png,safety,VRU-retention,moderate,SMALL,116.857,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,7,3,6,0ce5336e3658653f7734606c18a7536463f08d8a1f419a0e5f9c51083a261a1b
006069.png,safety,VRU-retention,moderate,SMALL,88.568,0.8642,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,1,4,dd9936fb623e669e737e9ba183e7111e049d968858625befe5acb5ad1a8717de
006685.png,safety,VRU-retention,moderate,SMALL,88.011,0.8315,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,77800a64c9209587169ef266b055ee6d3d9c63f3a45ce8e86a76df99853babed
006250.png,safety,VRU-retention,moderate,SMALL,86.101,0.8165,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,7c31edc05ea975c02e9ccc71c2f83396c59169467a7151ed16c585024f5b99fc
007185.png,safety,VRU-retention,moderate,SMALL,87.012,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,8,2,1,f7daa5dfa6219f6b6c84ad92e44863cc8a74524feecaf0939dc63fb5a232d594
006885.png,safety,VRU-retention,moderate,SMALL,87.492,0.7872,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,2,4,cde9aecf5476c16ba85b972e2b6af3fa9b2846d6743ffc1188849a012d11b9e9
006971.png,safety,VRU-retention,moderate,SMALL,87.453,0.7572,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,4,0,1,0,1995cb724d487c04baea3068c47115283c1c9c09cdfb634ed36256eb66e3deac
006308.png,safety,VRU-retention,moderate,SMALL,83.074,0.7145,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,ed097d8b9f49351ddf179d0a945678abb07ac22188dfcacc030c75f3db113b71
006192.png,safety,VRU-retention,moderate,SMALL,85.266,0.8375,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,6,2,5,d04a6695896a219eb2bc0658ab70aa44921e5e9ffdfe20a2523f297847a8ab4d
006684.png,safety,VRU-retention,moderate,SMALL,86.716,0.8177,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,7,4,0,fb122304b2492dd2331718779d88f8a57194d8b25b94c20784ff9e0d89d0c835
007378.png,safety,VRU-retention,moderate,SMALL,84.137,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,3,0,3c3a340a12716c6f468f2d1febfc9d320a9244486024d82f0cc601ce7c3a7d66
006429.png,safety,VRU-retention,moderate,SMALL,62.075,0.8245,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,8,5,2,4bdd3ae272ae2a44c4d8aeab1a3613784a81430209aeb515d7a766a2bb4019e5
007257.png,safety,VRU-retention,moderate,SMALL,89.158,0.808,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,ee3f777b8c799b9c14f7d6e39eb97a16cfdce9307a3cde3c2029f9ea3583b685
006349.png,safety,VRU-retention,moderate,NANO,42.146,0.8373,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,f2fe6512be0d660f969cc71beb01b55b13dfdc181a0dd5b82797ae541f0750ea
007015.png,safety,VRU-retention,moderate,NANO,25.622,0.7983,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,2,8,51a787f9a9df151b052c018caeb594f04e885bac191228065fd9ae028e53509c
006851.png,safety,VRU-retention,moderate,NANO,21.015,0.7983,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,4fbd174a605c9435ba3db51d8d10d596c9403dc0d10552ebc04c77f08667504d
006381.png,safety,VRU-retention,moderate,NANO,20.658,0.8095,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,4,2,1,a1aa32d6a8a1ce25ef2d369bc4d975cbaa62b49c2c263fc84ef053f71532f6ed
007065.png,safety,VRU-retention,moderate,NANO,21.844,0.8095,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,3,63cfa8e6f347f75fc19c993a1907f22a8a2173aa11803792b7fbf27141ed3734
006407.png,safety,VRU-retention,moderate,NANO,19.719,0.8095,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,3,2,0,1,3703ae3dc534570994a27e818e7da727f84c58b819b2b4c740a261e2c2a03b55
007357.png,safety,VRU-retention,moderate,NANO,19.755,0.803,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,4,8b6733649a572617b7f21e7a637330cdc732fdeea120353247509c007a0b11db
006196.png,safety,VRU-retention,moderate,NANO,20.352,0.803,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,2,0,1,d82e13e07f1fd4f37c3d323a63bc00fb05e46acd793da457946e60776d9eadb5
006387.png,safety,VRU-retention,moderate,NANO,19.915,0.803,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,95840ea7bf30a03d709ff0e3c8bb2d6749069d63772c2f04b99337301221e974
006402.png,safety,VRU-retention,moderate,NANO,19.593,0.8112,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,4,4d36d741fcdbbce987ecb3644c8e5ed66bdb28a8801f624a4d241537b7d9acc3
007203.png,safety,VRU-retention,moderate,NANO,20.748,0.8112,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,4,4,1,2,882a5bb59a899260689f4f6172d54ef0e7245ea414d0d81667efd97b6120d829
007242.png,safety,VRU-retention,moderate,NANO,19.132,0.8112,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,1,5,84354f1b79af967fac6333f99bd1a5ff408d63a59051e14ae55b0155b6c577eb
007147.png,safety,VRU-retention,moderate,NANO,20.596,0.8375,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,2,0,1,63fa22b11774e748d9a0de9065f9e8b5580e4a9930356bdfc23566e90909fe09
006741.png,safety,VRU-retention,moderate,SMALL,104.453,0.8375,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,2,0,0,0fa2cafe90d39bcdf7f5eac35932df008b57ed9cc58c382c84c31e4e9c7a93d9
007425.png,safety,VRU-retention,moderate,SMALL,84.307,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,a1053e589f0a6e004acb09693196d0a121c491a033377aa57b5af5f5f4cc1739
006197.png,safety,VRU-retention,moderate,SMALL,98.807,0.8488,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,040044d8dd691c0274e9fbcff8f90c55b250e1849f18e4a2895c9b0880fefb64
006794.png,safety,VRU-retention,moderate,SMALL,84.686,0.838,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,0,d71470ce4a5f2b2255f70e1a79ac1fe2978a872acd62df68d1aaf4e6f3ec5ba9
006114.png,safety,VRU-retention,moderate,SMALL,78.107,0.8177,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,2,3,b0ab8aa46495d980f996a39f2488fb48bdec8cb0f56159007b6d6e8c4edb4a67
007388.png,safety,VRU-retention,moderate,SMALL,86.682,0.661,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,2,7,6d21304d888884a59f2758e82312277934e67a535454e4156a46f8cc73a5dda3
006291.png,safety,VRU-retention,moderate,SMALL,76.606,0.7037,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,0,8,4,6,13d73867a83635d7f1003888fe584c7d47e50650586ffa288872e646e2027b3f
006157.png,safety,VRU-retention,moderate,SMALL,80.268,0.8177,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,11,3,5,ed4e6ba3a75b46f4f07ecc02cc01b1cf83529cbeae6a71bc0ecf34fad3a4ec2b
007035.png,safety,VRU-retention,moderate,SMALL,89.594,0.8177,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,3,3,f765bb060451c6fcba969b5d2358e449e858b565688c7c792e3323c9355b8cec
006849.png,safety,VRU-retention,moderate,SMALL,90.633,0.8373,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,3,0,1,f19097417bd6505ebe9c46b2f4f0f47e81dd5ac94e6c27b7357b726860b5b65c
006645.png,safety,VRU-retention,moderate,SMALL,88.397,0.8357,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},2,0,1,0,0,0,5568c7e21e331e9d877a9be86c8bd6279649ad1784fa521a97e2a997360574df
006644.png,safety,VRU-retention,moderate,SMALL,90.452,0.8202,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,1,42a72f2ecd35114c5344ebca8e14cf3da19a83c4c331efd48d03f4c41c4205ad
006830.png,safety,VRU-retention,moderate,SMALL,86.113,0.8375,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,f861958bc10b4481623ef89cb34d3439fb49741a12f5717211fc78b1a8877778
007069.png,safety,VRU-retention,moderate,SMALL,65.721,0.8083,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,5,4,432c90a25f96acae8d14a32508eccbbfea28cfd5531271bc275d9ed6dfc1e43b
006892.png,safety,VRU-retention,moderate,SMALL,65.683,0.8375,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,37fb156ee47959440b00f0f151021dc522403b493349f82a6899f23e0a82bd0d
006334.png,safety,VRU-retention,moderate,SMALL,74.19,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,2,5,0,1,220327cef238d4aab8a7fdb159975b585d0f945139f37fb5217b632350cb1016
006819.png,safety,VRU-retention,moderate,SMALL,89.449,0.8188,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,1,fb69fe17eec15f7e4f0565d9ef6469bf7fd44aa6519c0ecb51cacb2c1c71fcf4
006297.png,safety,VRU-retention,moderate,SMALL,67.137,0.8177,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,c4537889d01453260d16ef4e63085f460fb68978e3c874f7b3bf8c68f846440c
006553.png,safety,VRU-retention,moderate,SMALL,85.65,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,2,0,52de788ac1b82e4e29fb8543400d4681f8d21d3c1e523fadbacda0ac652f1480
006776.png,safety,VRU-retention,moderate,SMALL,77.088,0.6925,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,0,0,d2e4e639b31ca5b1f9d0c2f063fe59b1de43d0315e869250ee257b60ec275f00
006186.png,safety,VRU-retention,moderate,SMALL,86.424,0.6925,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,6,5,1,e7b6073839deaa5e79fa6406e2f41c1e990e713f5e315fb88cd3aab1224d60e7
006262.png,safety,VRU-retention,moderate,SMALL,86.196,0.8327,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,2,5,3,2,0befd48137d42a9bce1a1134875c122be1b22f231b93746d593f45cb624046eb
006388.png,safety,VRU-retention,moderate,SMALL,85.563,0.811,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,2,0,0e23c183350f2b56f082882efb3b03e5c2e7e14db2774ce085b323477db2cf7c
006961.png,safety,VRU-retention,moderate,SMALL,86.66,0.8117,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,0,4,1,2,671da0333d76a434be943cd61b13f6dbf4f6fd6146b285e30b2663fc691e52dc
006353.png,safety,VRU-retention,moderate,SMALL,85.831,0.8327,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,0,3a1b577a340fad228d7f8c8d242b434971698e39660fff11e18aa6e2d6abdf60
007352.png,safety,VRU-retention,moderate,SMALL,91.895,0.8057,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,0,2,2,1,2e2477fda9a899fd588c04cc9762d21529dfa4bae40b6c89f2d4c69247e6f039
006616.png,safety,VRU-retention,moderate,SMALL,67.141,0.848,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,5,ebba77b2ce1fe6c1b149abbb249b26bdbd34017bbaf259a455d1bce396f02467
007391.png,safety,VRU-retention,moderate,SMALL,97.222,0.8112,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,2,1,8b2cd5afa5960159bac246859a7d349ac81e9451ea19d8043262badcb73ea20c
006755.png,safety,VRU-retention,moderate,SMALL,92.008,0.8023,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,1,2,36a307feade3f4f5160164118638be44591861db75ece5622d46f01ff3dac503
007369.png,safety,VRU-retention,moderate,SMALL,69.761,0.6635,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,5,21d0327bec7b788a42ea4ea8c7be9b3adf5a4c5fd9d9748735f9e7efb3d555b0
007241.png,safety,VRU-retention,moderate,SMALL,89.316,0.6903,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,1,0,0a922717ef5015a0b0b7600e499651871f9ea5919434876703cfae1adc09b662
006960.png,safety,VRU-retention,moderate,SMALL,88.091,0.7878,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,0,3,0e1df48f7536fa929ec72acab7d3b169a8a4c1cd1b40021e27150211c09591e5
006174.png,safety,VRU-retention,moderate,SMALL,89.394,0.802,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,2,0,1,1,463439a61aaa15edf5972da24ee9b668b1a2f0b04c9293e682caeda6e908844e
007050.png,safety,VRU-retention,moderate,SMALL,68.895,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,5,c774fa798331f73627b4af75a0610fe30e7eb241479b9612561c1bb7f8785e68
006705.png,safety,VRU-retention,moderate,SMALL,87.84,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,0,62e8e482e541af97f6b6f35a449e21b010ffa2cd7e82fbeb42b2e05e1d654ba0
007192.png,safety,VRU-retention,moderate,SMALL,86.793,0.808,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,3,4,2,2,6130174cb765c28cb9bdd05d058a4bdd5a3ae89c1f88ef9a8df36c5da6dab260
007100.png,safety,VRU-retention,moderate,NANO,73.128,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,2,0,1e778a3d656a5e452d3823f718d7004fa34d7c9bdaf3a03b9c02b27d75a4edc8
006003.png,safety,VRU-retention,moderate,NANO,78.09,0.8365,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,6,67222dfb533470c208c7ddb489bec53a49f7ea6477cc592ae71f793d1f5fd431
007354.png,safety,VRU-retention,moderate,NANO,44.224,0.8642,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,1,1,0,e90475da53131400bc784f26cf331b7017c0aa42856fa55ab4df7f33593fca8d
006994.png,safety,VRU-retention,moderate,NANO,23.595,0.8642,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,2,0,0,1,55eaf315795d560bd9d5096094d706d32ad81cb1f7b0ff607ce6e4ed7fdd5fe3
007091.png,safety,VRU-retention,moderate,SMALL,108.339,0.8472,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,3,3,655f1aa34ee171bbb5a38a4f9e3d2cb63b5c76b9b105446b93e54ca98ee2cad8
006559.png,safety,VRU-retention,moderate,SMALL,84.042,0.851,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,6,2,9,ae0b6c2ebe278b3961e355abd020678ee649710e95f29ac00a21ffccb64e842f
007108.png,safety,VRU-retention,moderate,SMALL,85.429,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,1,1,a65f8e9819321c908710e35f92c37f14db7a092341324ea2d7687cf44aed0cc7
006869.png,safety,VRU-retention,moderate,SMALL,87.444,0.824,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,1,a333625d9f427602c9ffa882ad9d2b1422440553d480b706811e3e0054e6cfd9
007314.png,safety,VRU-retention,moderate,SMALL,71.307,0.802,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,6,4,7,06888d45450b25bd7c816e78eb3a1f8e1e1958b4055c93f13547282d8f20ff0a
007465.png,safety,VRU-retention,moderate,SMALL,84.925,0.8237,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,0,0,5,1,2,af892fbc75ee6e6c0f9593b348d2def7afc9f57d09dbb88c249c95e8b6d274ae
006687.png,safety,VRU-retention,moderate,SMALL,79.711,0.8215,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,2,a5777aed4002e001f81cd08e118ad130e5719ac9ce56712d9d0e2698fac6399a
007157.png,safety,VRU-retention,moderate,SMALL,80.703,0.829,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},1,2,0,2,0,1,61a4e174b9deab8895f447cf7da96b2fd7f8c12725caf84fb30a1e6fe5b372f5
007206.png,safety,VRU-retention,moderate,SMALL,73.044,0.7173,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,2,0,3,07afcc2b31871cf3b6796814235b494dffc78980cec800c1a45e189e436a61b2
006704.png,safety,VRU-retention,moderate,SMALL,81.034,0.7173,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},2,3,4,0,1,0,0c2740a6bf4587b2b9c55968a25f6b241c772ee0f40a7bdc962ff2667f985850
007402.png,safety,VRU-retention,moderate,SMALL,71.482,0.8327,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,7,1,2,257a5c358ae9d536dd81f482adddf72b1623712bdef5f7d58a75b70db51dbd91
006125.png,safety,VRU-retention,moderate,SMALL,89.42,0.8327,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,1,024174dd22c01cdfa6f9662ea95b49479754e73716f6bd7f5803e2b274f91e67
006914.png,safety,VRU-retention,moderate,SMALL,94.675,0.8023,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,1,0,5a23cf1ae5c6bde625b8c6083016974375fa8113bb5a437c2e39b7a709422001
007160.png,safety,VRU-retention,moderate,SMALL,86.762,0.8248,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,5,1,3,d4f7b7f8ec6819d2a74f176d3135081d711fdc90631ffffffe5a429ff60c9e28
006013.png,safety,VRU-retention,moderate,SMALL,84.098,0.818,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,0,f8a3b3b0e91e0b5b8caf7c3cc05cdb75dc6e27c6a90d20343d79d8ec39c3831f
006379.png,safety,VRU-retention,moderate,NANO,32.596,0.8375,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,6,6,7,10eea4ebbd61b03dd6117d25e7eddb22cd3a2a92dfc303d8199f81fafbcec303
006242.png,safety,VRU-retention,moderate,NANO,32.699,0.8375,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,1,0,4,a33beded68ec528dd6b2cea0952ad37e297a901808eca9677e3a6bc0e052ce41
007056.png,safety,VRU-retention,moderate,NANO,22.789,0.8645,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,1,2,0,4,f73bf41df82cc309d84ca21fa98d4d520ce8d85b1d5e08507b841c9356003820
007324.png,safety,VRU-retention,moderate,NANO,22.575,0.8645,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,3,1,0,1,64ab33a9069126770bb8447547e8eda6d485a030e589de9d966c8b934a53f5c6
006446.png,safety,VRU-retention,moderate,NANO,22.667,0.8335,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,1,1,1,0,0,444a5dfbb6d6ea47be56587c3bde0d3602c516f469b5fb1e2656d0a55095598c
006135.png,safety,VRU-retention,moderate,SMALL,107.487,0.8335,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,4,1,2,2c8b759d00ac0c021397a27f17f19ddeebeac6e11ce8e718d8a3ecf878d29673
007468.png,safety,VRU-retention,moderate,SMALL,89.576,0.8642,process_steady_v3,7,onnx,['CPUExecutionProvider'],{},0,0,0,3,3,1,2b6ef7e95deb87b42990b04627b425fa21521636624c11fb5a7882a4282a194d
