status,simulated,backend,dataset,tier,image,n_gt,n_predictions,tp50,vru_tp,vru_gt,person_tp,person_gt,cyclist_tp,cyclist_gt
passed,False,onnx,kitti,SMALL,006319.png,4,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006320.png,8,9,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006321.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006322.png,8,12,6,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006323.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006324.png,5,7,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006325.png,2,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006326.png,5,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006327.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006328.png,8,4,4,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006329.png,5,9,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006330.png,7,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006331.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006332.png,3,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006333.png,5,5,3,0,2,0,0,0,2
passed,False,onnx,kitti,SMALL,006334.png,8,5,5,0,2,0,2,0,0
passed,False,onnx,kitti,SMALL,006335.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006336.png,7,10,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006337.png,1,2,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006338.png,8,11,6,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006339.png,2,1,1,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006340.png,2,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006341.png,5,9,4,4,5,4,4,0,1
passed,False,onnx,kitti,SMALL,006342.png,11,10,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006343.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006344.png,10,10,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006345.png,13,7,7,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006346.png,3,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006347.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006348.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006349.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006350.png,4,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006351.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006352.png,2,2,1,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006353.png,2,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006354.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006355.png,3,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006356.png,8,9,6,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006357.png,2,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006358.png,4,4,3,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006359.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006360.png,3,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006361.png,11,6,4,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006362.png,8,6,4,2,3,2,3,0,0
passed,False,onnx,kitti,SMALL,006363.png,5,7,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006364.png,2,2,1,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006365.png,12,6,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006366.png,9,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006367.png,4,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006368.png,9,8,6,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006369.png,5,2,2,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006370.png,6,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006371.png,8,7,4,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006372.png,7,7,6,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006373.png,2,3,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006374.png,2,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006375.png,1,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006376.png,16,7,7,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006377.png,2,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006378.png,5,3,2,0,3,0,0,0,3
passed,False,onnx,kitti,SMALL,006379.png,13,14,6,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006380.png,3,3,2,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006381.png,6,5,5,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006382.png,4,5,2,1,2,0,1,1,1
passed,False,onnx,kitti,SMALL,006383.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006384.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006385.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006386.png,5,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006387.png,2,3,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006388.png,4,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006389.png,14,9,7,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006390.png,15,15,9,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006391.png,6,7,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006392.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006393.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006394.png,7,6,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006395.png,9,10,4,4,9,4,8,0,1
passed,False,onnx,kitti,SMALL,006396.png,14,7,4,3,11,3,7,0,4
passed,False,onnx,kitti,SMALL,006397.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006398.png,3,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006399.png,14,13,8,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006400.png,6,10,3,3,6,3,6,0,0
passed,False,onnx,kitti,SMALL,006401.png,14,14,9,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006402.png,5,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006403.png,6,7,6,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006404.png,10,8,7,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006405.png,3,4,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006406.png,2,1,1,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006407.png,6,3,2,0,3,0,0,0,3
passed,False,onnx,kitti,SMALL,006408.png,7,2,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006409.png,3,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006410.png,7,7,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006411.png,1,2,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006412.png,4,4,3,3,4,3,4,0,0
passed,False,onnx,kitti,SMALL,006413.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006414.png,2,1,1,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006415.png,4,1,0,0,2,0,0,0,2
passed,False,onnx,kitti,SMALL,006416.png,11,8,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006417.png,5,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006418.png,6,8,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006419.png,3,5,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006420.png,5,5,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006421.png,5,5,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006422.png,20,9,7,6,15,6,14,0,1
passed,False,onnx,kitti,SMALL,006423.png,9,8,7,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006424.png,12,12,7,5,9,5,9,0,0
passed,False,onnx,kitti,SMALL,006425.png,4,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006426.png,12,14,8,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006427.png,10,13,6,6,9,6,9,0,0
passed,False,onnx,kitti,SMALL,006428.png,6,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006429.png,10,13,8,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006430.png,5,5,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006431.png,16,14,9,1,6,1,4,0,2
passed,False,onnx,kitti,SMALL,006432.png,7,12,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006433.png,5,1,1,0,3,0,2,0,1
passed,False,onnx,kitti,SMALL,006434.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006435.png,2,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006436.png,3,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006437.png,4,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006438.png,7,9,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006439.png,4,6,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006440.png,3,2,2,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006441.png,4,4,2,1,2,1,2,0,0
passed,False,onnx,kitti,SMALL,006442.png,3,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006443.png,4,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006444.png,11,8,6,5,9,5,9,0,0
passed,False,onnx,kitti,SMALL,006445.png,7,5,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006446.png,2,1,1,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006447.png,6,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006448.png,5,12,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006449.png,9,4,2,0,2,0,1,0,1
passed,False,onnx,kitti,SMALL,006450.png,6,7,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006451.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006452.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006453.png,3,9,0,0,3,0,3,0,0
passed,False,onnx,kitti,SMALL,006454.png,4,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006455.png,1,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006456.png,1,3,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006457.png,6,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006458.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006459.png,3,6,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006460.png,3,0,0,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006461.png,5,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006462.png,3,6,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006463.png,5,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006464.png,2,2,0,0,2,0,1,0,1
passed,False,onnx,kitti,SMALL,006465.png,4,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006466.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006467.png,8,6,5,2,3,2,3,0,0
passed,False,onnx,kitti,SMALL,006468.png,8,9,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006469.png,6,5,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006470.png,5,7,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006471.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006472.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006473.png,3,3,0,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006474.png,8,13,3,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006475.png,12,7,4,4,11,4,10,0,1
passed,False,onnx,kitti,SMALL,006476.png,4,3,3,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006477.png,4,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006478.png,6,9,3,2,4,2,4,0,0
passed,False,onnx,kitti,SMALL,006479.png,3,2,0,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006480.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006481.png,3,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006482.png,4,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006483.png,5,7,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006484.png,3,2,2,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006485.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006486.png,2,3,2,2,2,2,2,0,0
passed,False,onnx,kitti,SMALL,006487.png,3,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006488.png,10,11,8,7,9,7,9,0,0
passed,False,onnx,kitti,SMALL,006489.png,12,10,6,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006490.png,7,2,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006491.png,3,2,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006492.png,5,3,2,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006493.png,6,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006494.png,7,7,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006495.png,6,6,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006496.png,10,12,6,4,7,3,5,1,2
passed,False,onnx,kitti,SMALL,006497.png,11,8,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006498.png,8,8,4,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006499.png,2,3,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006500.png,5,3,3,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006501.png,4,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006502.png,1,2,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006503.png,5,7,4,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006504.png,4,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006505.png,2,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006506.png,5,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006507.png,4,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006508.png,7,7,6,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006509.png,4,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006510.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006511.png,8,6,3,1,4,1,4,0,0
passed,False,onnx,kitti,SMALL,006512.png,3,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006513.png,6,6,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006514.png,4,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006515.png,4,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006516.png,2,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006517.png,2,1,0,0,2,0,1,0,1
passed,False,onnx,kitti,SMALL,006518.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006519.png,11,10,5,0,3,0,3,0,0
passed,False,onnx,kitti,SMALL,006520.png,8,5,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006521.png,1,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006522.png,6,3,1,0,2,0,2,0,0
passed,False,onnx,kitti,SMALL,006523.png,12,7,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006524.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006525.png,7,7,5,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006526.png,6,7,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006527.png,9,11,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006528.png,12,13,3,2,10,2,7,0,3
passed,False,onnx,kitti,SMALL,006529.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006530.png,7,6,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006531.png,5,6,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006532.png,8,11,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006533.png,4,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006534.png,5,4,3,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006535.png,9,9,7,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006536.png,7,5,2,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006537.png,2,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006538.png,6,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006539.png,5,10,4,4,5,4,4,0,1
passed,False,onnx,kitti,SMALL,006540.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006541.png,1,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006542.png,5,11,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006543.png,6,7,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006544.png,4,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006545.png,4,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006546.png,2,1,1,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006547.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006548.png,4,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006549.png,14,15,10,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006550.png,2,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006551.png,3,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006552.png,4,4,4,4,4,4,4,0,0
passed,False,onnx,kitti,SMALL,006553.png,2,4,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006554.png,2,6,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006555.png,2,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006556.png,4,3,1,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006557.png,6,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006558.png,2,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006559.png,15,8,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006560.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006561.png,3,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006562.png,15,9,7,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006563.png,2,3,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006564.png,11,6,5,1,2,1,1,0,1
passed,False,onnx,kitti,SMALL,006565.png,4,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006566.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006567.png,8,7,7,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006568.png,10,11,6,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006569.png,5,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006570.png,7,6,3,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006571.png,6,6,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006572.png,3,3,2,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006573.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006574.png,3,1,1,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006575.png,1,3,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006576.png,4,6,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006577.png,4,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006578.png,10,10,5,5,10,5,9,0,1
passed,False,onnx,kitti,SMALL,006579.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006580.png,1,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006581.png,4,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006582.png,2,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006583.png,19,11,9,9,18,9,18,0,0
passed,False,onnx,kitti,SMALL,006584.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006585.png,1,3,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006586.png,2,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006587.png,7,6,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006588.png,7,6,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006589.png,20,21,11,1,2,1,2,0,0
passed,False,onnx,kitti,SMALL,006590.png,6,4,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006591.png,3,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006592.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006593.png,5,4,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006594.png,11,7,7,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006595.png,9,8,7,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006596.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006597.png,8,5,4,0,3,0,0,0,3
passed,False,onnx,kitti,SMALL,006598.png,11,10,8,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006599.png,4,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006600.png,4,2,2,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006601.png,2,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006602.png,12,10,8,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006603.png,2,3,1,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006604.png,4,3,0,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006605.png,7,6,3,3,7,3,5,0,2
passed,False,onnx,kitti,SMALL,006606.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006607.png,1,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006608.png,15,10,4,4,13,4,10,0,3
passed,False,onnx,kitti,SMALL,006609.png,1,3,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006610.png,2,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006611.png,8,5,5,0,2,0,0,0,2
passed,False,onnx,kitti,SMALL,006612.png,9,7,6,0,2,0,0,0,2
passed,False,onnx,kitti,SMALL,006613.png,8,11,3,3,7,3,7,0,0
passed,False,onnx,kitti,SMALL,006614.png,4,4,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006615.png,1,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006616.png,6,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006617.png,6,3,2,1,2,1,2,0,0
passed,False,onnx,kitti,SMALL,006618.png,4,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006619.png,5,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006620.png,3,0,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006621.png,3,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006622.png,11,14,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006623.png,7,6,2,0,4,0,3,0,1
passed,False,onnx,kitti,SMALL,006624.png,8,5,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006625.png,10,7,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006626.png,2,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006627.png,7,4,3,1,4,1,4,0,0
passed,False,onnx,kitti,SMALL,006628.png,8,5,2,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006629.png,8,6,4,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006630.png,6,12,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006631.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006632.png,8,7,6,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006633.png,4,4,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006634.png,3,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006635.png,5,5,4,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006636.png,2,2,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006637.png,10,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006638.png,8,10,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006639.png,14,9,7,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006640.png,8,5,5,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006641.png,1,1,1,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006642.png,10,6,4,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006643.png,4,1,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006644.png,4,3,3,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006645.png,3,3,2,2,3,2,3,0,0
passed,False,onnx,kitti,SMALL,006646.png,4,2,2,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006647.png,5,4,3,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006648.png,12,12,6,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006649.png,8,6,5,0,1,0,1,0,0
passed,False,onnx,kitti,SMALL,006650.png,3,5,0,0,3,0,2,0,1
passed,False,onnx,kitti,SMALL,006651.png,4,2,2,0,1,0,0,0,1
passed,False,onnx,kitti,SMALL,006652.png,1,3,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006653.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006654.png,2,4,0,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006655.png,9,5,4,0,0,0,0,0,0
passed,False,onnx,kitti,SMALL,006656.png,1,1,1,1,1,1,1,0,0
passed,False,onnx,kitti,SMALL,006657.png,5,2,0,0,3,0,1,0,2
