image,tier,backend,execution_providers,simulated,tp,fp,fn,vru_in_gt,vru_in_pred,n_preds,n_gt,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source
006517.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,2,True,False,17,6,40.0,0.09301280975341797,53.0,1080.0,nvml
006518.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,1,3,40.0,0.09301280975341797,53.0,1080.0,nvml
006519.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,11,3,True,True,48,12,40.0,0.09301280975341797,53.0,1080.0,nvml
006520.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,51,10,39.0,0.09301280975341797,53.0,1080.0,nvml
006521.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,1,39.0,0.09301280975341797,53.0,1080.0,nvml
006522.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,2,2,True,True,5,7,39.0,0.09301280975341797,53.0,1080.0,nvml
006523.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,49,14,39.0,0.09301280975341797,53.0,1080.0,nvml
006524.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,9,4,39.0,0.09301280975341797,53.0,1080.0,nvml
006525.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,10,1,True,True,38,8,39.0,0.09301280975341797,53.0,1080.0,nvml
006526.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,28,8,39.0,0.09301280975341797,53.0,1080.0,nvml
006527.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,45,13,39.0,0.09301280975341797,53.0,1080.0,nvml
006528.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,18,6,True,True,27,14,39.0,0.09301280975341797,53.0,1080.0,nvml
006529.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,8,6,39.0,0.09301280975341797,53.0,1080.0,nvml
006530.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,18,7,37.0,0.09301280975341797,53.0,1072.0,nvml
006531.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,31,7,37.0,0.09301280975341797,53.0,1072.0,nvml
006532.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,45,10,37.0,0.09301280975341797,53.0,1072.0,nvml
006533.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,1,6,37.0,0.09301280975341797,53.0,1072.0,nvml
006534.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,10,0,True,True,23,5,37.0,0.09301280975341797,53.0,1072.0,nvml
006535.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,45,11,37.0,0.09301280975341797,53.0,1072.0,nvml
006536.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,9,0,True,True,23,9,37.0,0.09301280975341797,53.0,1072.0,nvml
006537.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,4,37.0,0.09301280975341797,53.0,1072.0,nvml
006538.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,31,10,37.0,0.09301280975341797,53.0,1072.0,nvml
006539.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,4,48,1,True,True,60,9,37.0,0.09301280975341797,53.0,1072.0,nvml
006540.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,27,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006541.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006542.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,2,0,False,True,10,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006543.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,34,8,40.0,0.09301280975341797,53.0,1072.0,nvml
006544.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006545.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006546.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,11,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006547.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,12,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006548.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,22,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006549.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,63,16,40.0,0.09301280975341797,53.0,1072.0,nvml
006550.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,17,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006551.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,1,0,False,True,10,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006552.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,4,33,0,True,True,37,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006553.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006554.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,16,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006555.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,1,0,False,True,1,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006556.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,0,0,True,True,20,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006557.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,1,0,False,True,41,8,40.0,0.09301280975341797,53.0,1072.0,nvml
006558.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,21,2,40.0,0.09301280975341797,53.0,1072.0,nvml
006559.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,45,15,40.0,0.09301280975341797,53.0,1072.0,nvml
006560.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,15,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006561.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006562.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,32,16,40.0,0.09301280975341797,53.0,1072.0,nvml
006563.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006564.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,1,1,True,True,21,12,40.0,0.09301280975341797,53.0,1072.0,nvml
006565.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,2,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006566.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,2,40.0,0.09301280975341797,53.0,1072.0,nvml
006567.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,27,8,40.0,0.09301280975341797,53.0,1072.0,nvml
006568.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,55,11,40.0,0.09301280975341797,53.0,1072.0,nvml
006569.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,14,8,40.0,0.09301280975341797,53.0,1072.0,nvml
006570.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,2,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006571.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,3,0,False,True,17,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006572.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,0,0,True,True,22,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006573.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,7,0,True,True,8,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006574.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,10,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006575.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,10,0,True,True,11,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006576.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,26,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006577.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,3,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006578.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,6,44,3,True,True,50,11,40.0,0.09301280975341797,53.0,1072.0,nvml
006579.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,2,0,True,True,3,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006580.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006581.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,20,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006582.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,4,0,False,True,5,2,40.0,0.09301280975341797,53.0,1072.0,nvml
006583.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,11,57,7,True,True,78,20,40.0,0.09301280975341797,53.0,1072.0,nvml
006584.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006585.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,8,0,True,True,11,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006586.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006587.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,44,9,40.0,0.09301280975341797,53.0,1072.0,nvml
006588.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,42,8,40.0,0.09301280975341797,53.0,1072.0,nvml
006589.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,6,1,True,True,78,20,40.0,0.09301280975341797,53.0,1072.0,nvml
006590.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,13,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006591.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006592.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,2,40.0,0.09301280975341797,53.0,1072.0,nvml
006593.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,13,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006594.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,38,12,40.0,0.09301280975341797,53.0,1072.0,nvml
006595.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,43,14,40.0,0.09301280975341797,53.0,1072.0,nvml
006596.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006597.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,3,True,False,24,11,40.0,0.09301280975341797,53.0,1072.0,nvml
006598.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,58,14,40.0,0.09301280975341797,53.0,1072.0,nvml
006599.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,9,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006600.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,22,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006601.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,3,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006602.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,57,13,40.0,0.09301280975341797,53.0,1072.0,nvml
006603.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,2,1,True,True,13,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006604.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,21,1,True,True,27,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006605.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,4,26,3,True,True,31,9,40.0,0.09301280975341797,53.0,1072.0,nvml
006606.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,2,40.0,0.09301280975341797,53.0,1072.0,nvml
006607.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,9,2,40.0,0.09301280975341797,53.0,1072.0,nvml
006608.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,4,21,4,True,True,39,18,40.0,0.09301280975341797,53.0,1072.0,nvml
006609.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,8,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006610.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006611.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,2,True,False,37,9,40.0,0.09301280975341797,53.0,1072.0,nvml
006612.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,2,True,False,44,12,40.0,0.09301280975341797,53.0,1072.0,nvml
006613.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,3,23,4,True,True,37,9,40.0,0.09301280975341797,53.0,1072.0,nvml
006614.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,9,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006615.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,2,40.0,0.09301280975341797,53.0,1072.0,nvml
006616.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,4,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006617.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,4,1,True,True,5,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006618.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,13,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006619.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,3,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006620.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006621.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006622.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,48,12,40.0,0.09301280975341797,53.0,1072.0,nvml
006623.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,4,True,False,20,9,40.0,0.09301280975341797,53.0,1072.0,nvml
006624.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,33,9,40.0,0.09301280975341797,53.0,1072.0,nvml
006625.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,26,14,40.0,0.09301280975341797,53.0,1072.0,nvml
006626.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006627.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,2,2,2,True,True,21,8,40.0,0.09301280975341797,53.0,1072.0,nvml
006628.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,17,0,True,True,35,8,40.0,0.09301280975341797,53.0,1072.0,nvml
006629.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,33,9,40.0,0.09301280975341797,53.0,1072.0,nvml
006630.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,24,10,40.0,0.09301280975341797,53.0,1072.0,nvml
006631.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006632.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,1,0,True,True,29,9,40.0,0.09301280975341797,53.0,1072.0,nvml
006633.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,10,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006634.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,11,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006635.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,6,8,40.0,0.09301280975341797,53.0,1072.0,nvml
006636.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,7,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006637.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,1,0,False,True,32,11,40.0,0.09301280975341797,53.0,1072.0,nvml
006638.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,59,10,40.0,0.09301280975341797,53.0,1072.0,nvml
006639.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,8,1,True,True,69,15,40.0,0.09301280975341797,53.0,1072.0,nvml
006640.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,16,8,40.0,0.09301280975341797,53.0,1072.0,nvml
006641.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006642.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,30,10,40.0,0.09301280975341797,53.0,1072.0,nvml
006643.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006644.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,22,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006645.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,9,2,True,True,12,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006646.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,20,4,40.0,0.09301280975341797,53.0,1072.0,nvml
006647.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,19,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006648.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,3,0,False,True,45,17,40.0,0.09301280975341797,53.0,1072.0,nvml
006649.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,44,10,40.0,0.09301280975341797,53.0,1072.0,nvml
006650.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,3,True,False,9,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006651.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,11,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006652.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,8,0,True,True,9,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006653.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,9,0,True,True,10,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006654.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,3,0,False,True,26,2,40.0,0.09301280975341797,53.0,1072.0,nvml
006655.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,34,13,40.0,0.09301280975341797,53.0,1072.0,nvml
006656.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,10,0,True,True,11,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006657.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,3,True,False,10,5,40.0,0.09301280975341797,53.0,1072.0,nvml
006658.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,10,0,False,True,40,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006659.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,1,True,False,34,8,40.0,0.09301280975341797,53.0,1072.0,nvml
006660.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,66,14,40.0,0.09301280975341797,53.0,1072.0,nvml
006661.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,9,0,True,True,10,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006662.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,38,12,40.0,0.09301280975341797,53.0,1072.0,nvml
006663.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,57,10,40.0,0.09301280975341797,53.0,1072.0,nvml
006664.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,8,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006665.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,42,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006666.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,1,11,0,True,True,12,1,40.0,0.09301280975341797,53.0,1072.0,nvml
006667.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,21,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006668.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,2,40.0,0.09301280975341797,53.0,1072.0,nvml
006669.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,24,6,40.0,0.09301280975341797,53.0,1072.0,nvml
006670.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,14,7,40.0,0.09301280975341797,53.0,1072.0,nvml
006671.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,0,3,40.0,0.09301280975341797,53.0,1072.0,nvml
006672.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,31,9,40.0,0.09301280975341797,53.0,1072.0,nvml
006673.png,SMALL,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",False,0,0,0,False,False,43,10,40.0,0.09301280975341797,53.0,1072.0,nvml
