run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
199,3,safety,moderate,0.5,process_steady_v3,15,,SMALL,10.283,0.6436,62.7,68.8,,39.0,0.17357921600341797,67.0,1252.0,nvml,0.008,8.339,1.198,0.735,10.396,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,True,006661.png,,,,0.356356,0.45435,0.552344,43.706,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
0,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,18.078,0.4772,47.9,69.0,,0.0,0.17260265350341797,66.0,630.0,nvml,0.007,15.477,1.735,0.843,18.22,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,007331.png,,,,0.259081,0.309003,0.358924,16.96,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
1,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,17.984,0.4528,43.8,69.1,,0.0,0.17260265350341797,65.0,570.0,nvml,0.008,15.444,1.508,1.012,18.159,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,5,True,006217.png,,,,0.24708,0.293123,0.339165,16.142,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
2,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,17.834,0.4528,43.8,69.1,,0.0,0.17260265350341797,65.0,570.0,nvml,0.009,15.175,1.582,1.059,17.997,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,39,False,006025.png,,,,0.244876,0.290508,0.336139,16.142,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
3,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,17.717,0.4528,43.8,69.1,,0.0,0.17260265350341797,65.0,570.0,nvml,0.01,15.246,1.528,0.925,17.85,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,12,True,005985.png,,,,0.242883,0.288143,0.333403,16.142,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
4,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,18.416,0.4474,42.9,69.1,,0.0,0.17260265350341797,65.0,570.0,nvml,0.01,15.345,1.699,1.351,18.615,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,29,False,006933.png,,,,0.250777,0.297139,0.343501,15.962,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
5,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,18.943,0.4474,42.9,69.1,,0.0,0.17260265350341797,65.0,570.0,nvml,0.016,15.724,1.695,1.5,19.152,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,59,False,006306.png,,,,0.258006,0.305704,0.353402,15.962,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
6,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,17.957,0.4474,42.9,69.1,,0.0,0.17260265350341797,65.0,570.0,nvml,0.008,15.454,1.563,0.92,18.096,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,5,False,006309.png,,,,0.243784,0.288853,0.333922,15.962,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
7,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,18.278,0.5016,42.3,69.0,,29.0,0.17260265350341797,65.0,555.0,nvml,0.011,15.336,1.49,1.43,18.438,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,78,True,006583.png,,,,0.491332,0.618233,0.745134,33.53,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
8,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,18.123,0.5016,42.3,69.0,,29.0,0.17260265350341797,65.0,555.0,nvml,0.008,15.517,1.48,1.106,18.307,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006821.png,,,,0.487828,0.613824,0.73982,33.53,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
9,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,17.91,0.5016,42.3,69.0,,29.0,0.17260265350341797,65.0,555.0,nvml,0.014,15.321,1.542,1.025,18.104,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006615.png,,,,0.482429,0.60703,0.731632,33.53,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
10,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,18.492,0.5016,42.3,69.0,,29.0,0.17260265350341797,65.0,555.0,nvml,0.01,15.589,1.576,1.309,18.626,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,73,False,006163.png,,,,0.496326,0.624516,0.752707,33.53,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
11,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,16.702,0.5588,51.8,69.1,,29.0,0.17260265350341797,65.0,555.0,nvml,0.007,14.388,1.395,0.901,16.875,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,8,False,006456.png,,,,0.473757,0.597926,0.722094,35.432,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
12,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,16.743,0.5588,51.8,69.1,,29.0,0.17260265350341797,65.0,555.0,nvml,0.008,14.295,1.471,0.962,16.881,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,21,False,006667.png,,,,0.473912,0.598121,0.722329,35.432,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
13,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,16.491,0.5588,51.8,69.1,,29.0,0.17260265350341797,65.0,555.0,nvml,0.007,14.065,1.437,0.972,16.632,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,20,True,007321.png,,,,0.466932,0.589312,0.711692,35.432,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
14,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,16.962,0.5548,45.8,69.1,,45.0,0.17260265350341797,65.0,622.0,nvml,0.007,14.383,1.544,1.017,17.094,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,25,False,007360.png,,,,0.589644,0.752004,0.914363,43.992,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
15,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,16.484,0.5548,45.8,69.1,,45.0,0.17260265350341797,65.0,622.0,nvml,0.007,14.02,1.426,1.022,16.618,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,41,False,006889.png,,,,0.573225,0.731063,0.888902,43.992,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
16,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,17.719,0.5548,45.8,69.1,,45.0,0.17260265350341797,65.0,622.0,nvml,0.008,14.523,1.961,1.218,17.887,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,True,007110.png,,,,0.616998,0.786889,0.956781,43.992,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
17,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,17.109,0.5548,45.8,69.1,,45.0,0.17260265350341797,65.0,622.0,nvml,0.008,14.153,1.625,1.314,17.246,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,45,False,007451.png,,,,0.594894,0.758699,0.922505,43.992,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
18,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,16.917,0.5098,38.3,69.1,,45.0,0.17260265350341797,66.0,622.0,nvml,0.008,13.93,2.007,0.961,17.11,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,16,False,007453.png,,,,0.57094,0.727034,0.883127,42.492,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
19,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,16.344,0.5098,38.3,69.1,,45.0,0.17260265350341797,66.0,622.0,nvml,0.006,13.547,1.802,0.976,16.489,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,2,False,007389.png,,,,0.550225,0.700655,0.851085,42.492,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
20,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,16.044,0.5098,38.3,69.1,,45.0,0.17260265350341797,66.0,622.0,nvml,0.008,13.495,1.433,1.097,16.173,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,33,True,006422.png,,,,0.539684,0.687232,0.83478,42.492,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
21,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,15.853,0.5098,38.3,69.1,,45.0,0.17260265350341797,66.0,622.0,nvml,0.008,13.369,1.472,0.983,15.992,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,28,False,007033.png,,,,0.533627,0.679519,0.825412,42.492,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
22,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,15.729,0.5196,40.6,69.1,,43.0,0.17260265350341797,66.0,682.0,nvml,0.008,13.259,1.475,0.977,15.869,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,26,True,006872.png,,,,0.520481,0.662237,0.803993,41.732,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
23,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,15.681,0.5196,40.6,69.1,,43.0,0.17260265350341797,66.0,682.0,nvml,0.008,13.182,1.486,0.995,15.824,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,22,False,006305.png,,,,0.519018,0.660376,0.801733,41.732,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
24,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,15.794,0.5196,40.6,69.1,,43.0,0.17260265350341797,66.0,682.0,nvml,0.007,13.296,1.395,1.086,15.961,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,2,False,006038.png,,,,0.523508,0.666089,0.808669,41.732,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
25,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,16.524,0.5196,40.6,69.1,,43.0,0.17260265350341797,66.0,682.0,nvml,0.01,13.631,1.829,1.046,16.661,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,40,False,007323.png,,,,0.546471,0.695305,0.84414,41.732,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
26,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.819,0.5184,40.4,69.1,,43.0,0.17260265350341797,66.0,682.0,nvml,0.017,12.113,1.868,0.819,14.978,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,1,False,006111.png,,,,0.490801,0.624446,0.758091,41.692,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
27,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.921,0.5184,40.4,69.1,,43.0,0.17260265350341797,66.0,682.0,nvml,0.007,12.383,1.455,1.062,15.059,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,41,True,006801.png,,,,0.493459,0.627827,0.762196,41.692,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
28,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.619,0.5184,40.4,69.1,,43.0,0.17260265350341797,66.0,682.0,nvml,0.006,12.268,1.395,0.941,14.743,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,19,False,006225.png,,,,0.48313,0.614686,0.746242,41.692,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
29,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,15.083,0.5184,40.4,69.1,,43.0,0.17260265350341797,66.0,682.0,nvml,0.008,12.235,1.897,0.933,15.211,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,11,False,006836.png,,,,0.498456,0.634185,0.769915,41.692,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
30,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.636,0.5202,39.7,69.1,,46.0,0.17260265350341797,66.0,780.0,nvml,0.007,12.229,1.511,0.881,14.761,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006671.png,,,,0.502403,0.640349,0.778295,43.382,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
31,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.373,0.5202,39.7,69.1,,46.0,0.17260265350341797,66.0,780.0,nvml,0.009,12.089,1.423,0.844,14.503,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,2,False,006786.png,,,,0.493648,0.629191,0.764733,43.382,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
32,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.428,0.5202,39.7,69.1,,46.0,0.17260265350341797,66.0,780.0,nvml,0.008,11.996,1.452,0.965,14.545,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,20,False,007165.png,,,,0.495071,0.631004,0.766937,43.382,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
33,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.394,0.5202,39.7,69.1,,46.0,0.17260265350341797,66.0,780.0,nvml,0.007,12.021,1.379,0.978,14.515,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,36,False,006007.png,,,,0.494053,0.629707,0.765361,43.382,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
34,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.72,0.5283,41.0,69.2,,46.0,0.17260265350341797,66.0,780.0,nvml,0.007,12.014,1.796,0.896,14.849,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,True,007223.png,,,,0.508322,0.648065,0.787808,43.644,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
35,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.568,0.5283,41.0,69.2,,46.0,0.17260265350341797,66.0,780.0,nvml,0.006,11.985,1.421,1.149,14.689,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,49,True,007018.png,,,,0.502866,0.641109,0.779351,43.644,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
36,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.556,0.5283,41.0,69.2,,46.0,0.17260265350341797,66.0,780.0,nvml,0.006,12.045,1.394,1.104,14.722,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,3,False,006408.png,,,,0.503988,0.64254,0.781092,43.644,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
37,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.689,0.5283,41.0,69.2,,46.0,0.17260265350341797,66.0,780.0,nvml,0.005,12.038,1.412,1.227,14.807,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,64,False,007026.png,,,,0.506888,0.646237,0.785585,43.644,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
38,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.273,0.4797,34.9,69.2,,40.0,0.17260265350341797,66.0,787.0,nvml,0.006,12.005,1.396,0.858,14.397,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,17,True,006333.png,,,,0.440144,0.558066,0.675988,38.764,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
39,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.226,0.4797,34.9,69.2,,40.0,0.17260265350341797,66.0,787.0,nvml,0.005,11.994,1.434,0.785,14.339,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006610.png,,,,0.438392,0.555845,0.673297,38.764,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
40,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.43,0.4797,34.9,69.2,,40.0,0.17260265350341797,66.0,787.0,nvml,0.008,12.099,1.402,0.915,14.554,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,False,007305.png,,,,0.444969,0.564183,0.683397,38.764,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
41,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.432,0.5055,39.2,69.2,,40.0,0.17260265350341797,66.0,787.0,nvml,0.006,12.048,1.463,0.906,14.557,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,25,False,006779.png,,,,0.454428,0.576791,0.699153,39.624,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
42,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.258,0.5055,39.2,69.2,,40.0,0.17260265350341797,66.0,787.0,nvml,0.007,11.972,1.378,0.894,14.387,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,15,True,006785.png,,,,0.449143,0.570082,0.691022,39.624,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
43,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.15,0.5055,39.2,69.2,,40.0,0.17260265350341797,66.0,787.0,nvml,0.006,11.887,1.367,0.882,14.27,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,11,True,006575.png,,,,0.445475,0.565427,0.685378,39.624,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
44,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.265,0.5055,39.2,69.2,,40.0,0.17260265350341797,66.0,787.0,nvml,0.007,11.906,1.463,0.872,14.396,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,True,006653.png,,,,0.449414,0.570427,0.69144,39.624,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
45,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.26,0.5055,39.2,69.2,,40.0,0.17260265350341797,66.0,787.0,nvml,0.006,12.032,1.402,0.812,14.371,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,6,False,007172.png,,,,0.448646,0.569452,0.690258,39.624,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
46,3,predictive,moderate,0.5,process_steady_v3,15,,SMALL,14.286,0.6663,66.0,69.2,,40.0,0.17260265350341797,66.0,795.0,nvml,0.007,11.753,1.517,1.004,14.407,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,45,False,006535.png,,,,0.507684,0.648098,0.788512,44.984,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
47,3,predictive,moderate,0.5,process_steady_v3,15,,NANO,7.542,0.6663,66.0,69.2,,40.0,0.17260265350341797,66.0,795.0,nvml,0.168,6.194,0.87,0.453,7.799,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,2,False,006000.png,,,,0.274835,0.350848,0.426861,44.984,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
48,3,predictive,moderate,0.5,process_steady_v3,15,,NANO,8.018,0.6663,66.0,69.2,,40.0,0.17260265350341797,66.0,795.0,nvml,0.011,6.391,1.141,0.47,8.108,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,24,False,007350.png,,,,0.28572,0.364744,0.443767,44.984,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
49,3,predictive,moderate,0.5,process_steady_v3,15,,NANO,7.197,0.6663,66.0,69.2,,40.0,0.17260265350341797,66.0,795.0,nvml,0.005,5.938,0.838,0.411,7.297,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,13,False,006378.png,,,,0.257128,0.328244,0.399359,44.984,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
50,3,predictive,moderate,0.5,process_steady_v3,15,,NANO,7.334,0.6663,66.0,69.2,,40.0,0.17260265350341797,66.0,795.0,nvml,0.004,6.091,0.869,0.365,7.418,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,1,False,006832.png,,,,0.261385,0.333678,0.405971,44.984,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
51,3,predictive,moderate,0.5,process_steady_v3,15,,NANO,7.768,0.5601,48.3,69.2,,40.0,0.17260265350341797,66.0,795.0,nvml,0.004,6.398,0.814,0.547,7.857,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,37,True,006189.png,,,,0.256005,0.325626,0.395246,41.444,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
