image,policy,policy_label,load_profile,tier,latency_ms,pressure,load_injector,load_worker_processes,backend,execution_providers,coreml_provider_options,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,vru_tp,vru_fp,vru_fn,obstacle_tp,obstacle_fp,obstacle_fn,frame_sha256
006030.png,safety,VRU-retention,moderate,SMALL,13.28,0.6089,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},38.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,2,3,2,a8300d3557b4b1a202545ce3a6db8fabb0fecdb8819ae8a1f5cf66ef6322d526
006426.png,safety,VRU-retention,moderate,SMALL,13.912,0.6089,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},38.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,11,60,1,5e1bc0de4a05d4fedd1048c0476e34c13750f8ca86279e356e72045dd152f11a
006156.png,safety,VRU-retention,moderate,SMALL,13.432,0.6089,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},38.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,7,51,5,45a1e75d34c5b34cea07050d42f711cc9ea15136bb0a200dadba007e2f99db8e
006601.png,safety,VRU-retention,moderate,SMALL,13.731,0.6549,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},38.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,1,2,1,9e315c4554453c48543d1733175458fa4752d9b4c4c75710400bec4e5fa882f6
006513.png,safety,VRU-retention,moderate,SMALL,13.165,0.6549,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},38.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,4,22,2,5dbb926a0caa657a627871b4578e257a1a18604faa8dd1fd94112295bcf23bd0
006842.png,safety,VRU-retention,moderate,SMALL,12.612,0.6549,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},38.0,0.17260265350341797,65.0,870.0,nvml,0,0,2,2,10,7,d5d370b8891b7b4d040a1f6c7bd28ef7026f9427191d0a45cf8e908127439457
006159.png,safety,VRU-retention,moderate,SMALL,13.55,0.6549,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},38.0,0.17260265350341797,65.0,870.0,nvml,0,0,1,4,32,1,ed998f7f84d53843155e95af968107873a5c0d80efaa52de870980a6d09e0e15
006411.png,safety,VRU-retention,moderate,SMALL,13.362,0.6393,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,1,9,0,0,0,0,1b9624365320e2db23c15515e3e3931a2ca75a9f5a71114d9d8fbedd94922e2e
006130.png,safety,VRU-retention,moderate,SMALL,13.675,0.6393,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,5,44,3,0,0,0,05e1c6702672222cede29838773a5f2eb35b3235a7d7f6a83a23f525f7116459
007017.png,safety,VRU-retention,moderate,SMALL,13.508,0.6393,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,1,10,0,0,0,0,deece55fd59c8e9da13dbbbde8ceba96785d46fc014b355a5c1695c21a487eb1
006195.png,safety,VRU-retention,moderate,SMALL,13.443,0.6393,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,3,21,1,c01c0893b3ab41412a5ec765f959a698779ec8b40339a59a16019e69dacbf2fb
006954.png,safety,VRU-retention,moderate,SMALL,13.827,0.6424,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,0,1,4,d448ff502a1a66f09504bb1be3afff201a89d686705e2d37d1ef0ace2bbb7d61
006295.png,safety,VRU-retention,moderate,SMALL,13.777,0.6424,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,4,29,9,8830ad0eef5837296690ffcf5340a9ba206b3d0ad8c327c9bcb7fe2963b039c2
007469.png,safety,VRU-retention,moderate,SMALL,13.188,0.6424,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,1,33,3,1,0,1,98c3e517d2d6bac8c60dbdbf8edc393137cde38a91d2773b85092ba0afb97e4c
007214.png,safety,VRU-retention,moderate,SMALL,14.878,0.6424,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,4,13,0,52995d3c62574a4d2045574528e20790fdb86ffb1c268df2675d38c9815e56d8
007330.png,safety,VRU-retention,moderate,SMALL,13.974,0.6304,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,4,31,2,bf91ee81a6a96405e0a060c97d0927bf9226fe612f89bccf396a4fdb64dee457
006721.png,safety,VRU-retention,moderate,SMALL,14.335,0.6304,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,7,61,7,df971df2f935355d195d530002c7fa15fd047870f256544e007498c2509928a5
007169.png,safety,VRU-retention,moderate,SMALL,13.145,0.6304,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,5,28,3,2dd65a88e04451b9ffae5a8d58ceaa42ea6b5c2f5b8d49e41b030c376d69341e
006899.png,safety,VRU-retention,moderate,SMALL,13.706,0.6144,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,2,8,1,760e6ecc1c1e3e7a067139ea3041396b722d2996ca46597fdf6bd59af605a2bd
006427.png,safety,VRU-retention,moderate,SMALL,13.977,0.6144,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,8,42,1,0,0,1,5f2512aad373bb6b65ac2d5a944d206a078d7a0821817a2857542d297353d1a0
007251.png,safety,VRU-retention,moderate,SMALL,13.367,0.6144,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,0,0,1,a181af40557f8a564113a74c318888ad485ca60797ac85a3e196c903c2bedd5d
007071.png,safety,VRU-retention,moderate,SMALL,13.179,0.6144,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,4,27,5,90864d821fd2d6dda962a9155dda2511408e083c0a4951ca8b27ddf6683ff662
006728.png,safety,VRU-retention,moderate,SMALL,13.387,0.6372,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,1,3,3,4,43,2,e3217c55102462907cd806f6064ed7bcf02cecbf1239a5387dfe69bebdc6037c
006858.png,safety,VRU-retention,moderate,SMALL,13.775,0.6372,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,5,31,0,c4820b02264f9d9bd9a244e92e92ca7814427e66d3c55d6f38f47e300d482796
006906.png,safety,VRU-retention,moderate,SMALL,13.221,0.6372,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,1,6,2,20b0523dfaca6eda2b8bc893458276082c8030a56208b875715c9faa4d82cf65
006231.png,safety,VRU-retention,moderate,SMALL,13.621,0.6372,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,0,0,1,4,35,1,99eacaeaf531976af7cbfe501eb2a00405fe5ce6dacc5c274dd038f0c5b4f43b
007384.png,safety,VRU-retention,moderate,SMALL,14.352,0.6179,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,4,24,0,a5a2153c1187601034fbef500707e12de61111d9eb164901ae8044e27d461e82
007178.png,safety,VRU-retention,moderate,SMALL,13.213,0.6179,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,0,0,1,4,32,3,0c3de556489b0ef4cb9a9b91961d88572b926fd710dc524b54d0ff5ec12212c1
007077.png,safety,VRU-retention,moderate,SMALL,14.033,0.6179,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,1,10,0,1,8,0,f3e44c93efdc4f4ac8dade80686796974f21e294ad7595351c4f1cbe1117c048
007316.png,safety,VRU-retention,moderate,SMALL,13.399,0.6179,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,2,12,4,bf64737aeb618697355d492a398cea969512a90a17fbaff5e2e0ca1a7b8d3567
007353.png,safety,VRU-retention,moderate,SMALL,13.723,0.5963,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,6,36,2,900b0cc6b2c0c3da8bf6eec1a99d942c407f512ffb6b14c36a0a3effe855e7b9
006633.png,safety,VRU-retention,moderate,SMALL,13.948,0.5963,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,2,8,2,8311f061db4b7f92bac5bc87306c980477c0a920bc062c0d7c9ca62a7ee61372
006180.png,safety,VRU-retention,moderate,SMALL,13.834,0.5963,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,10,57,5,afd58f483cf10dc5f7fb429ff89b2d09a90457ceaa68ae78eaec17741948f8c2
007023.png,safety,VRU-retention,moderate,SMALL,13.135,0.5963,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,1,9,0,0,0,0,bcf08bf5592bd5d9ac7e72ba67b545ac9bde67c833b1bcd27fb4183f0c408872
006774.png,safety,VRU-retention,moderate,SMALL,13.136,0.6451,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,0,0,2,151f12a3b7864fc30a8793b9a264cb59c58634d238a2e8ba80f3a760771fa28b
006689.png,safety,VRU-retention,moderate,SMALL,13.188,0.6451,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,2,17,4,373a2d9e4132b7f6343fd409447faa0f4994572fae09cc2fbf3f07f7bd3f0dce
007280.png,safety,VRU-retention,moderate,SMALL,14.412,0.6451,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},35.0,0.17260265350341797,65.0,870.0,nvml,2,34,1,2,9,1,d2b606d8fc0aa49bc2c51b246889e8149c8c77b4aed453838ef32ce80055ac77
006136.png,safety,VRU-retention,moderate,SMALL,13.333,0.5961,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,4,14,2,dc80b858e530c79572c412246295900e974fbe3c8f0cd956fcd292324d61c7e7
006268.png,safety,VRU-retention,moderate,SMALL,14.678,0.5961,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,65.0,870.0,nvml,7,56,0,0,0,0,d770cfc6b182206243a277c1dcddbaf8c0b7142d99e55764918bf5ba6ccdcf25
006418.png,safety,VRU-retention,moderate,SMALL,15.593,0.5961,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,65.0,870.0,nvml,0,2,0,4,17,2,c5bfc00e857ecb953ea51561f64975ecd819bee5cedf6afa0ea07e7426c9d407
006771.png,safety,VRU-retention,moderate,SMALL,14.159,0.6253,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,65.0,870.0,nvml,0,0,2,0,0,2,60ced4e50d7338e07c68bd260788189eb5a6b630195c23c9f5cc21b52217436b
006612.png,safety,VRU-retention,moderate,SMALL,13.313,0.6253,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,65.0,870.0,nvml,0,0,2,6,38,1,a0c36e4d775b209efa6bb18eab8602da5556b1c10bafa44b59e7617eee15ac11
007095.png,safety,VRU-retention,moderate,SMALL,14.136,0.6253,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,1,9,3,0880b7092b7cfe8396b10a4b84084da6fa3bea08d263cd5d5c4a8c9a96ede0cf
006290.png,safety,VRU-retention,moderate,SMALL,13.151,0.6253,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,65.0,870.0,nvml,0,0,0,1,1,3,e55b3a45552509bc62e0bb5049032cd242f875f08929e02002b6501fb4560584
007367.png,safety,VRU-retention,moderate,SMALL,13.287,0.6199,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,817.0,nvml,0,2,0,0,0,1,89df893824057347cece4ef9b0e5b72364a823e99d1291ac8ce62076b0353ebf
007299.png,safety,VRU-retention,moderate,SMALL,13.65,0.6199,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},37.0,0.17260265350341797,65.0,817.0,nvml,0,0,0,5,43,1,8400d10327f6d08104db6631827d25dc56681a0dcc5bc80210c040e8ce783b16
006201.png,adaptive,Variance-adaptive EWMA,moderate,SMALL,34.342,0.3858,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},0.0,0.17260265350341797,63.0,382.0,nvml,1,8,0,0,0,0,e5ac3345d0f7e75072d6bb230badf301f7e163066ad734ef66f3e3a810d1eff3
007377.png,adaptive,Variance-adaptive EWMA,moderate,SMALL,33.654,0.4191,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},0.0,0.17260265350341797,63.0,382.0,nvml,0,2,1,1,3,2,cea7c108f356eb292c1ea0c9c95a6f6c9872e3d59752c5cc18489df7095afb51
006587.png,adaptive,Variance-adaptive EWMA,moderate,SMALL,34.681,0.4191,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},0.0,0.17260265350341797,63.0,382.0,nvml,0,0,0,5,39,2,e03f0b957169b69443169c2d06d9940b45cc6a8e7a21122b0a4ab8f84391731e
006905.png,adaptive,Variance-adaptive EWMA,moderate,SMALL,34.059,0.4857,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},56.0,0.17260265350341797,63.0,532.0,nvml,0,0,0,2,10,0,c5b07198e34937f9d6a96a96dc15eee3713b977e20f818afc01921f68de14a82
007244.png,adaptive,Variance-adaptive EWMA,moderate,SMALL,30.214,0.4857,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},56.0,0.17260265350341797,63.0,532.0,nvml,0,0,0,1,4,3,6badbe31f7aefbb8794399fb85e9cbdfea11bb66f388ea4f2abd6ff86f2c686a
007031.png,adaptive,Variance-adaptive EWMA,moderate,SMALL,31.07,0.6736,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},56.0,0.17260265350341797,63.0,532.0,nvml,0,0,0,6,29,3,c3516b23561229f611bb5c7edf7a76064656346c8a8b1eed311534fe610e0b56
006369.png,adaptive,Variance-adaptive EWMA,moderate,SMALL,32.022,0.6736,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},56.0,0.17260265350341797,63.0,532.0,nvml,0,0,1,1,8,3,9620d192ff6a8283ab60a8d9d238f5bb753dd38f923678bef984d739ff3f91f0
006254.png,adaptive,Variance-adaptive EWMA,moderate,NANO,10.843,0.7293,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},56.0,0.17260265350341797,63.0,532.0,nvml,0,0,0,0,0,6,c3d39d9d7e83f8ce7a8c64cbb90edd91615d9fa91b252d964b6fe19baa1d9a5f
006781.png,adaptive,Variance-adaptive EWMA,moderate,NANO,10.521,0.7293,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},56.0,0.17260265350341797,63.0,532.0,nvml,0,0,0,3,4,5,fdb6e131042d2e4d738e828910b41dafc7687aaf9fcba371d6113cef6936d154
006840.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.652,0.7293,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},53.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,2,4,2,51f93f375e1cf6ff0c3149776a4e473a5629812db4649edb7784723352843f4d
007416.png,adaptive,Variance-adaptive EWMA,moderate,NANO,10.347,0.7293,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},53.0,0.17260265350341797,63.0,690.0,nvml,0,0,1,0,0,1,b9e64205e08c82f29fdc52d79c01fe9ee6e574215eb7d754fa9f88bb48c3fd04
007420.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.333,0.7293,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},53.0,0.17260265350341797,63.0,690.0,nvml,1,18,10,0,0,1,532e8f10c7e76fecef972928806e6e1992cc435dbea5579fdf46b121d50cbabd
007182.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.816,0.666,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},53.0,0.17260265350341797,63.0,690.0,nvml,0,0,3,5,29,3,a2b9fbb0a27fd24216922d0210658eecce2faa1718651463fb0f1cf7d131f537
007443.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.484,0.666,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},53.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,0,0,3,0baa6e2027d2b37bab6b5aa122b3bcbd9960b39b976c86a45031e096e6dd8a5c
006164.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.708,0.666,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},53.0,0.17260265350341797,63.0,690.0,nvml,0,0,1,0,0,0,27b40d22619cc225739c3def101c608293f66a6965a0620fff686b60e37238a0
007087.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.437,0.666,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},53.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,2,5,7,c74ab8d4622a25736c07084b4b0f48c8c47f6c965843a566d01383ccd9984c21
006681.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.398,0.666,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},53.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,1,10,2,a92c0ec6de6b70f33c4367745976b91f1149deff7ee29d61c9db9e248361b615
006319.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.241,0.6564,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},53.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,2,14,2,23fcf1aa27e90ecdb59c5384dd06db901ea93a430299e92ec70173e6ba6473a2
007392.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.781,0.6564,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,3,6,4,732e6efc7ee28c0c50fc9db1d904252484e995da7b65b217e80e8a4d82d2ab95
006148.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.497,0.6564,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,0,3,0,0,2,37d492dfb540a9ab21d0c34679a913c46adda29dc811b59f14a7e859e3c62eca
006447.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.504,0.6564,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,0,0,6,97ef08f7d0ef29684f261ad44ae7d575843db85024d874a850b1085c1af053a8
006857.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.4,0.6564,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,4,0,1,8,4,681785848f43776140dadaae4a56c0c44590905b3f37138a9c375409ef0bc148
006127.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.952,0.6154,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,3,28,10,4e121594fd2441d553cfc0aa0b70e7773b4432c3b3788789428c91b5aa959b58
006831.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.561,0.6154,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,1,0,6,ae3ee221b64ae1a71c3826830a99a88fcc2f314add7a3410903ed876fb51fa2c
006461.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.251,0.6154,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,0,0,5,af24417508d6ea0c01629139730d5ffd9c38b56120fda78d0409cbbd809e2a34
007415.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.183,0.6154,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,0,0,4,bd8f35128a89d82e17c465cfe983550a90b03692a37b970fe3a3266a167988bf
006154.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.34,0.631,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,1,3,5,eb2be7177b9502a683d5413eba52492c7150eaf0ddbd9b96bfe892328bcc53f0
007336.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.427,0.631,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,0,1,3,0ad1d4954204af94c6b29ea5c3992ff4b94f73657d5abe22840afbd678c22a67
006621.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.696,0.631,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,0,0,3,aea0e218526ec7a387659303ce61f8fb897032b6e82b8b9b3d9bb562bbc6884f
006478.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.611,0.631,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,63.0,690.0,nvml,1,4,3,1,12,1,1147c4e83f1fa12ad0db1b2db3e9077bae8505b1cdd77bb5df749faa622c7643
006352.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.768,0.631,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,63.0,690.0,nvml,0,0,1,1,12,0,46e79e40936cf2a7f91a7e8da6f434bcc6f495005693e04b0a0dee2ebf61b1a5
007230.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.502,0.5948,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,3,9,2,279153692c506d3eee390b380fd67dacea31b862867639736f6af5c43c704624
007113.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.283,0.5948,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,0,0,1,34850708357c1148d0d85b3d599a32230d72fecbba09f638311ab16d5f097508
007162.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.828,0.5948,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,1,6,7,a4f19ce996240f5fd091d3049f4a41fd6d2b319413b0a174b3b5949fd352f956
007130.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.568,0.5948,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,63.0,690.0,nvml,0,0,1,0,0,3,2d6baa3971c34734c61aad66b2592c31d5b14a59dac3127f11e959b97820c1a6
006651.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.376,0.617,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,63.0,690.0,nvml,0,0,1,1,4,2,8e70c49cc8d58c69ca3b2cafc776e5e15d3aceefb767a0c46b7d63abdb7cd76b
006282.png,adaptive,Variance-adaptive EWMA,moderate,NANO,9.398,0.617,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},32.0,0.17260265350341797,63.0,690.0,nvml,0,0,0,0,0,3,f8c113c069316ec32ae50b1e10dcaedd698ff96e0250f71bdb8f2cb529dba298
006034.png,adaptive,Variance-adaptive EWMA,moderate,NANO,10.252,0.617,process_steady_v3,15,onnx_cuda,"['CUDAExecutionProvider', 'CPUExecutionProvider']",{},34.0,0.17260265350341797,63.0,690.0,nvml,0,0,1,9,33,6,6dfe9b1185cc1e8ffb42d8dcff21a2b20c1c932c80b48400c062ff733153c65c
