run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
35,2,safety2,heavy,0.75,process_steady_v3,15,,SMALL,8.473,0.7913,83.3,66.5,,54.0,0.17211437225341797,70.0,1852.0,nvml,0.005,6.365,1.107,0.991,8.613,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,15,False,006476.png,,,,0.380655,0.490315,0.577044,56.93,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
36,2,safety2,heavy,0.75,process_steady_v3,15,,SMALL,9.406,0.7603,81.8,66.5,,43.0,0.17211437225341797,70.0,1987.0,nvml,0.005,6.782,1.524,1.088,9.551,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,26,False,006576.png,,,,0.371916,0.476786,0.581656,49.92,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
37,2,safety2,heavy,0.75,process_steady_v3,15,,SMALL,10.994,0.7603,81.8,66.5,,43.0,0.17211437225341797,70.0,1987.0,nvml,0.008,8.998,1.245,0.741,11.102,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,9,True,006652.png,,,,0.432292,0.554187,0.676081,49.92,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
38,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,28.323,0.7603,81.8,66.5,,43.0,0.17211437225341797,70.0,1987.0,nvml,0.121,23.678,2.571,2.06,28.765,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,12,False,007076.png,,,,1.120129,1.435974,1.751819,49.92,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
39,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.274,0.7603,81.8,66.5,,43.0,0.17211437225341797,70.0,1987.0,nvml,0.009,24.517,3.451,2.282,30.603,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,54,True,007070.png,,,,1.191661,1.527677,1.863692,49.92,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
40,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.005,0.7857,86.0,66.6,,43.0,0.17211437225341797,70.0,1815.0,nvml,0.013,24.587,3.674,1.726,30.282,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,61,True,007436.png,,,,1.198296,1.537165,1.876033,50.762,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
41,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.218,0.7857,86.0,66.6,,43.0,0.17211437225341797,70.0,1815.0,nvml,0.007,24.405,2.905,1.891,29.548,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,3,False,006104.png,,,,1.169278,1.499941,1.830603,50.762,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
42,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.825,0.7903,86.8,66.5,,43.0,0.17211437225341797,70.0,1597.0,nvml,0.007,24.489,3.602,1.717,30.118,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,87,False,006678.png,,,,1.195395,1.533624,1.871852,50.92,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
43,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,28.699,0.7903,86.8,66.5,,43.0,0.17211437225341797,70.0,1597.0,nvml,0.009,23.886,2.52,2.279,29.048,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,58,False,006503.png,,,,1.152915,1.479124,1.805333,50.92,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
44,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.703,0.7903,86.8,66.5,,43.0,0.17211437225341797,70.0,1597.0,nvml,0.007,24.398,3.054,2.214,30.066,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,51,False,006129.png,,,,1.193308,1.530945,1.868583,50.92,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
45,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.806,0.7656,81.4,66.6,,43.0,0.17211437225341797,71.0,1815.0,nvml,0.007,24.597,2.957,2.23,30.159,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,31,True,006760.png,,,,1.172639,1.5032,1.833761,49.842,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
46,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,31.17,0.7656,81.4,66.6,,43.0,0.17211437225341797,71.0,1815.0,nvml,0.013,25.03,3.721,2.398,31.606,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,37,False,007022.png,,,,1.228904,1.575326,1.921748,49.842,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
47,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.259,0.7656,81.4,66.6,,43.0,0.17211437225341797,71.0,1815.0,nvml,0.007,24.258,2.67,2.312,29.597,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,52,False,006920.png,,,,1.150787,1.475189,1.79959,49.842,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
48,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.023,0.8274,87.7,66.6,,55.0,0.17211437225341797,71.0,1552.0,nvml,0.008,24.59,3.51,1.906,30.388,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,29,False,006182.png,,,,1.377087,1.775339,2.036009,58.422,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
49,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.748,0.8274,87.7,66.6,,55.0,0.17211437225341797,71.0,1552.0,nvml,0.012,24.418,3.404,1.908,30.095,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,11,False,007001.png,,,,1.363796,1.758204,2.016358,58.422,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
50,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.516,0.8022,83.5,66.6,,55.0,0.17211437225341797,71.0,1612.0,nvml,0.007,23.815,3.512,2.173,29.841,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,52,False,006917.png,,,,1.333508,1.718327,1.999374,57.582,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
51,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,31.483,0.8022,83.5,66.6,,55.0,0.17211437225341797,71.0,1612.0,nvml,0.007,26.105,3.667,1.693,31.728,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,75,False,007430.png,,,,1.417804,1.82695,2.125763,57.582,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
52,2,safety2,heavy,0.75,process_steady_v3,15,,NANO,5.595,0.8022,83.5,66.6,,55.0,0.17211437225341797,71.0,1612.0,nvml,0.121,4.431,0.725,0.423,5.783,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,False,007148.png,,,,0.258426,0.333002,0.387468,57.582,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
53,2,safety2,heavy,0.75,process_steady_v3,15,,NANO,5.604,0.7764,80.2,66.6,,52.0,0.17211437225341797,71.0,1852.0,nvml,0.004,4.486,0.676,0.431,5.67,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,33,True,006908.png,,,,0.242784,0.312372,0.37989,55.092,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
54,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,28.716,0.7764,80.2,66.6,,52.0,0.17211437225341797,71.0,1852.0,nvml,0.147,23.196,3.438,2.068,29.231,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,53,True,006362.png,,,,1.251659,1.610416,1.958504,55.092,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
55,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.666,0.7764,80.2,66.6,,52.0,0.17211437225341797,71.0,1852.0,nvml,0.007,24.821,2.703,2.124,30.008,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,6,False,006697.png,,,,1.284934,1.653228,2.010569,55.092,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
56,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.08,0.7764,80.2,66.6,,52.0,0.17211437225341797,71.0,1852.0,nvml,0.008,23.966,4.149,1.947,30.424,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,12,False,006452.png,,,,1.302742,1.676141,2.038435,55.092,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
57,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.304,0.8143,86.6,66.4,,52.0,0.17211437225341797,71.0,1725.0,nvml,0.013,24.541,3.463,2.285,30.676,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,70,True,006775.png,,,,1.342855,1.729122,2.055265,56.368,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
58,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.186,0.8143,86.6,66.4,,52.0,0.17211437225341797,71.0,1725.0,nvml,0.005,25.329,2.53,2.311,30.518,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,60,True,006951.png,,,,1.335938,1.720216,2.044679,56.368,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
59,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.066,0.801,85.0,66.5,,50.0,0.17211437225341797,71.0,1815.0,nvml,0.006,24.369,2.817,1.864,29.316,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,103,False,006992.png,,,,1.24953,1.607407,1.964185,54.83,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
60,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.595,0.801,85.0,66.5,,50.0,0.17211437225341797,71.0,1815.0,nvml,0.012,25.034,3.433,2.112,30.959,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,24,False,006037.png,,,,1.319567,1.697504,2.07428,54.83,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
61,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.886,0.801,85.0,66.5,,50.0,0.17211437225341797,71.0,1815.0,nvml,0.008,24.515,3.418,1.935,30.148,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,52,True,007154.png,,,,1.285004,1.653042,2.019949,54.83,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
62,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.556,0.7848,82.3,66.5,,50.0,0.17211437225341797,71.0,1807.0,nvml,0.007,24.382,3.702,2.454,30.926,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,63,True,006396.png,,,,1.305618,1.678973,2.052327,54.29,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
63,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.108,0.7848,82.3,66.5,,50.0,0.17211437225341797,71.0,1807.0,nvml,0.009,24.672,3.461,1.958,30.431,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,101,True,006942.png,,,,1.284725,1.652104,2.019484,54.29,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
64,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.25,0.8086,85.6,66.5,,52.0,0.17211437225341797,71.0,1612.0,nvml,0.005,24.018,2.632,2.584,29.6,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,99,True,007195.png,,,,1.291357,1.66261,1.983173,56.17,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
65,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.321,0.8086,85.6,66.5,,52.0,0.17211437225341797,71.0,1612.0,nvml,0.008,24.708,3.89,1.706,30.615,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,33,True,006247.png,,,,1.335647,1.719633,2.051192,56.17,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
66,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,28.687,0.8086,85.6,66.5,,52.0,0.17211437225341797,71.0,1612.0,nvml,0.008,23.852,2.615,2.203,29.049,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,41,True,007308.png,,,,1.267313,1.631654,1.94625,56.17,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
67,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.426,0.7996,84.1,66.5,,52.0,0.17211437225341797,71.0,1830.0,nvml,0.007,24.562,3.437,2.409,30.765,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,76,False,006662.png,,,,1.335295,1.718863,2.061282,55.87,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
68,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.508,0.7996,84.1,66.5,,52.0,0.17211437225341797,71.0,1830.0,nvml,0.017,24.872,3.027,2.593,30.876,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,64,False,007051.png,,,,1.340109,1.725059,2.068712,55.87,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
69,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.577,0.8098,84.8,66.5,,55.0,0.17211437225341797,71.0,1567.0,nvml,0.011,24.306,2.976,2.278,29.931,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,40,True,006623.png,,,,1.343321,1.731232,2.005404,57.84,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
70,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,28.745,0.8098,84.8,66.5,,55.0,0.17211437225341797,71.0,1567.0,nvml,0.005,23.795,2.527,2.407,29.086,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,73,False,006005.png,,,,1.305357,1.682305,1.948729,57.84,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
71,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.679,0.8098,84.8,66.5,,55.0,0.17211437225341797,71.0,1567.0,nvml,0.007,24.259,3.606,1.795,29.932,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,100,False,007137.png,,,,1.343326,1.731238,2.005411,57.84,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
72,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.988,0.8154,85.7,66.6,,55.0,0.17211437225341797,71.0,1837.0,nvml,0.012,24.536,3.366,2.066,30.341,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,18,False,006443.png,,,,1.365828,1.760422,2.03282,58.022,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
73,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.963,0.8154,85.7,66.6,,55.0,0.17211437225341797,71.0,1837.0,nvml,0.009,24.247,3.943,1.753,30.23,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,91,True,006150.png,,,,1.36084,1.753993,2.025397,58.022,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
74,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,28.311,0.8154,85.7,66.6,,55.0,0.17211437225341797,71.0,1837.0,nvml,0.007,23.402,3.298,1.595,28.561,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,31,False,006713.png,,,,1.285725,1.657178,1.9136,58.022,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
75,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.499,0.7948,83.3,66.5,,52.0,0.17211437225341797,71.0,1837.0,nvml,0.009,23.958,2.874,2.649,29.862,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,82,True,007179.png,,,,1.292493,1.663601,2.000741,55.71,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
76,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.103,0.7948,83.3,66.5,,52.0,0.17211437225341797,71.0,1837.0,nvml,0.005,24.012,2.802,2.272,29.448,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,50,True,006573.png,,,,1.2746,1.64057,1.973043,55.71,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
77,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,30.54,0.7776,80.4,66.6,,52.0,0.17211437225341797,71.0,1732.0,nvml,0.007,24.336,3.637,2.55,30.882,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,89,True,006496.png,,,,1.323259,1.702581,2.069087,55.132,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
78,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,28.488,0.7776,80.4,66.6,,52.0,0.17211437225341797,71.0,1732.0,nvml,0.011,23.739,3.293,1.439,28.762,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,14,False,006802.png,,,,1.232414,1.585696,1.927041,55.132,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
79,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.006,0.7776,80.4,66.6,,52.0,0.17211437225341797,71.0,1732.0,nvml,0.006,23.733,2.536,2.719,29.348,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,109,True,007315.png,,,,1.257545,1.61803,1.966336,55.132,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
80,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.792,0.816,86.8,66.6,,52.0,0.17211437225341797,71.0,1830.0,nvml,0.007,24.143,3.775,1.858,30.084,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,80,True,007362.png,,,,1.317932,1.697076,2.015601,56.412,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
81,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.112,0.816,86.8,66.6,,52.0,0.17211437225341797,71.0,1830.0,nvml,0.011,24.006,2.772,2.316,29.476,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,46,False,006538.png,,,,1.291314,1.6628,1.974892,56.412,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
82,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,28.259,0.8098,85.8,66.5,,52.0,0.17211437225341797,71.0,1830.0,nvml,0.007,23.54,2.941,1.761,28.566,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,77,False,007208.png,,,,1.247103,1.605672,1.913895,56.21,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
83,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.953,0.8098,85.8,66.5,,52.0,0.17211437225341797,71.0,1830.0,nvml,0.006,24.165,3.406,2.36,30.353,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,50,True,006666.png,,,,1.325158,1.70617,2.033684,56.21,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
84,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.821,0.8098,85.8,66.5,,52.0,0.17211437225341797,71.0,1830.0,nvml,0.013,24.136,3.62,2.047,30.167,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,19,True,006574.png,,,,1.317016,1.695687,2.021189,56.21,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
85,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,28.941,0.8026,81.4,66.6,,54.0,0.17211437225341797,73.0,1845.0,nvml,0.007,23.995,3.461,1.47,29.191,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,8,False,006171.png,,,,1.281898,1.650815,1.955804,56.552,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
86,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,28.126,0.8026,81.4,66.6,,54.0,0.17211437225341797,73.0,1845.0,nvml,0.005,23.727,2.553,1.829,28.428,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,72,False,006376.png,,,,1.248387,1.60766,1.904676,56.552,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
87,2,safety2,heavy,0.75,process_steady_v3,15,,MEDIUM,29.052,0.8026,81.4,66.6,,54.0,0.17211437225341797,73.0,1845.0,nvml,0.01,24.079,2.791,2.167,29.4,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,46,False,007328.png,,,,1.291058,1.662612,1.96978,56.552,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
