run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
113,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.926,0.5504,39.6,68.8,,58.0,0.17260265350341797,71.0,1845.0,nvml,0.005,7.032,1.115,0.766,9.02,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,22,True,006076.png,,,,0.356341,0.457082,0.557823,50.676,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
114,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.288,0.5504,39.6,68.8,,58.0,0.17260265350341797,71.0,1845.0,nvml,0.005,6.377,1.136,0.766,8.383,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,33,True,006894.png,,,,0.331195,0.424827,0.518459,50.676,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
115,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.731,0.509,31.7,68.8,,61.0,0.17260265350341797,71.0,1942.0,nvml,0.005,6.779,1.176,0.759,8.839,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,11,False,006827.png,,,,0.35086,0.450135,0.54941,50.926,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
116,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.567,0.509,31.7,68.8,,61.0,0.17260265350341797,71.0,1942.0,nvml,0.005,6.575,1.161,0.819,8.679,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,False,007205.png,,,,0.344513,0.441992,0.539471,50.926,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
117,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.751,0.509,31.7,68.8,,61.0,0.17260265350341797,71.0,1942.0,nvml,0.006,6.67,1.372,0.696,8.854,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,2,False,006803.png,,,,0.351463,0.450909,0.550355,50.926,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
118,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.389,0.509,31.7,68.8,,61.0,0.17260265350341797,71.0,1942.0,nvml,0.005,6.449,1.149,0.767,8.487,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,24,False,006298.png,,,,0.336891,0.432214,0.527537,50.926,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
119,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.321,0.509,31.7,68.8,,61.0,0.17260265350341797,71.0,1942.0,nvml,0.005,6.373,1.12,0.819,8.431,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,26,False,006815.png,,,,0.33468,0.429377,0.524075,50.926,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
120,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.478,0.509,31.7,68.8,,61.0,0.17260265350341797,71.0,1942.0,nvml,0.005,6.312,1.166,0.989,8.577,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,79,True,006926.png,,,,0.340456,0.436787,0.533119,50.926,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
121,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.589,0.572,42.2,68.8,,61.0,0.17260265350341797,71.0,2047.0,nvml,0.134,22.85,2.967,1.737,27.992,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,47,False,007271.png,,,,1.155228,1.48432,1.813411,53.026,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
122,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,29.345,0.572,42.2,68.8,,61.0,0.17260265350341797,71.0,2047.0,nvml,0.006,24.511,2.864,1.938,29.609,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,109,True,006424.png,,,,1.221928,1.57002,1.918113,53.026,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
123,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.023,0.572,42.2,68.8,,61.0,0.17260265350341797,71.0,2047.0,nvml,0.006,23.489,2.798,1.71,28.304,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,45,False,006047.png,,,,1.168092,1.500848,1.833604,53.026,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
124,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.051,0.5026,39.3,68.8,,35.0,0.17260265350341797,71.0,1792.0,nvml,0.009,23.674,2.578,1.786,28.392,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,80,True,006400.png,,,,0.821659,1.038761,1.255862,36.586,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
125,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,29.856,0.5026,39.3,68.8,,35.0,0.17260265350341797,71.0,1792.0,nvml,0.005,24.366,3.636,1.836,30.211,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,71,False,006769.png,,,,0.8743,1.105311,1.336321,36.586,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
126,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.842,0.5026,39.3,68.8,,35.0,0.17260265350341797,71.0,1792.0,nvml,0.006,24.329,2.686,1.812,29.167,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,68,True,006810.png,,,,0.844076,1.0671,1.290125,36.586,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
127,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,31.338,0.5103,34.0,68.6,,55.0,0.17260265350341797,71.0,1837.0,nvml,0.009,26.429,3.322,1.57,31.621,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,32,False,006056.png,,,,1.179213,1.509041,1.838869,47.722,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
128,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.709,0.5103,34.0,68.6,,55.0,0.17260265350341797,71.0,1837.0,nvml,0.006,24.417,2.63,1.647,29.017,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,14,False,007235.png,,,,1.082069,1.384725,1.687382,47.722,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
129,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.806,0.5103,34.0,68.6,,55.0,0.17260265350341797,71.0,1837.0,nvml,0.005,24.454,2.717,1.62,29.078,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,23,True,006603.png,,,,1.084347,1.387641,1.690935,47.722,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
130,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,29.761,0.5619,42.6,68.6,,55.0,0.17260265350341797,71.0,1597.0,nvml,0.01,24.692,2.741,2.312,30.032,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,62,False,006866.png,,,,1.158683,1.484847,1.811011,49.442,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
131,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.857,0.5619,42.6,68.6,,55.0,0.17260265350341797,71.0,1597.0,nvml,0.006,24.279,2.627,1.938,29.13,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,81,False,006780.png,,,,1.123891,1.44026,1.75663,49.442,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
132,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.414,0.5145,33.0,68.7,,60.0,0.17260265350341797,71.0,1882.0,nvml,0.005,23.909,2.647,1.841,28.671,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,53,True,006039.png,,,,1.130504,1.449997,1.76949,50.574,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
133,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.432,0.5145,33.0,68.7,,60.0,0.17260265350341797,71.0,1882.0,nvml,0.01,23.447,2.724,2.245,28.723,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,196,True,007109.png,,,,1.132578,1.452657,1.772736,50.574,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
134,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.071,0.5145,33.0,68.7,,60.0,0.17260265350341797,71.0,1882.0,nvml,0.005,23.406,2.757,1.891,28.352,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,101,False,006110.png,,,,1.117934,1.433874,1.749815,50.574,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
135,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.644,0.5727,42.7,68.7,,60.0,0.17260265350341797,71.0,1897.0,nvml,0.006,23.185,2.631,1.813,27.908,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,52,True,006611.png,,,,1.141028,1.465555,1.790082,52.514,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
136,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.691,0.5727,42.7,68.7,,60.0,0.17260265350341797,71.0,1897.0,nvml,0.009,23.465,2.56,1.65,27.963,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,50,True,006571.png,,,,1.143265,1.468428,1.793591,52.514,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
137,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.429,0.5727,42.7,68.7,,60.0,0.17260265350341797,71.0,1897.0,nvml,0.006,24.096,2.769,1.55,28.689,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,11,False,006274.png,,,,1.17298,1.506595,1.84021,52.514,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
138,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.689,0.5199,34.9,68.7,,57.0,0.17260265350341797,71.0,1657.0,nvml,0.005,24.365,2.633,1.675,28.955,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,41,False,007032.png,,,,1.110214,1.422376,1.734537,49.124,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
139,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.947,0.5199,34.9,68.7,,57.0,0.17260265350341797,71.0,1657.0,nvml,0.132,6.903,1.21,0.82,9.172,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,30,False,006808.png,,,,0.351667,0.450546,0.549425,49.124,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
140,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.656,0.5199,34.9,68.7,,57.0,0.17260265350341797,71.0,1657.0,nvml,0.005,6.582,1.128,0.93,8.764,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,49,False,007209.png,,,,0.336027,0.430508,0.524989,49.124,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
141,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.321,0.5199,34.9,68.7,,57.0,0.17260265350341797,71.0,1657.0,nvml,0.005,6.359,1.234,0.717,8.43,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,True,006065.png,,,,0.323216,0.414096,0.504975,49.124,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
142,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.422,0.5193,34.8,68.7,,57.0,0.17260265350341797,71.0,2047.0,nvml,0.004,6.451,1.134,0.827,8.516,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,38,False,006928.png,,,,0.32639,0.418155,0.50992,49.104,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
143,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.456,0.5193,34.8,68.7,,57.0,0.17260265350341797,71.0,2047.0,nvml,0.007,6.51,1.227,0.705,8.57,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,006757.png,,,,0.328452,0.420797,0.513142,49.104,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
144,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.388,0.5193,34.8,68.7,,57.0,0.17260265350341797,71.0,2047.0,nvml,0.005,6.437,1.168,0.771,8.496,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,23,False,006233.png,,,,0.325639,0.417192,0.508746,49.104,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
145,5,safety2,light,0.25,process_steady_v3,15,,SMALL,9.212,0.5193,34.8,68.7,,57.0,0.17260265350341797,71.0,2047.0,nvml,0.006,6.697,1.634,0.866,9.309,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,40,False,006463.png,,,,0.356795,0.457109,0.557423,49.104,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
146,5,safety2,light,0.25,process_steady_v3,15,,SMALL,10.508,0.5193,34.8,68.7,,57.0,0.17260265350341797,71.0,2047.0,nvml,0.004,8.341,1.212,0.944,10.663,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,0,False,005989.png,,,,0.408672,0.523571,0.638471,49.104,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
147,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.765,0.5318,41.3,68.7,,40.0,0.17260265350341797,72.0,2047.0,nvml,0.004,6.705,1.169,0.872,8.909,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,3,False,007255.png,,,,0.280861,0.356663,0.432465,40.034,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
148,5,safety2,light,0.25,process_steady_v3,15,,SMALL,9.262,0.5318,41.3,68.7,,40.0,0.17260265350341797,72.0,2047.0,nvml,0.005,6.546,1.588,1.117,9.4,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,34,False,005986.png,,,,0.29633,0.376308,0.456285,40.034,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
149,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.512,0.5318,41.3,68.7,,40.0,0.17260265350341797,72.0,2047.0,nvml,0.004,6.455,1.137,0.905,8.612,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,46,False,006097.png,,,,0.271513,0.344793,0.418072,40.034,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
150,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.392,0.5318,41.3,68.7,,40.0,0.17260265350341797,72.0,2047.0,nvml,0.005,6.434,1.171,0.778,8.496,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,33,True,006710.png,,,,0.267834,0.340121,0.412407,40.034,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
151,5,safety2,light,0.25,process_steady_v3,15,,SMALL,8.899,0.5318,41.3,68.7,,40.0,0.17260265350341797,72.0,2047.0,nvml,0.005,6.49,1.523,0.875,8.999,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,38,True,006525.png,,,,0.283711,0.360282,0.436853,40.034,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
152,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.627,0.5318,41.3,68.7,,40.0,0.17260265350341797,72.0,2047.0,nvml,0.148,23.033,2.981,1.593,28.079,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,False,006239.png,,,,0.885195,1.124103,1.36301,40.034,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
153,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.595,0.4973,35.5,68.8,,40.0,0.17260265350341797,72.0,2047.0,nvml,0.006,23.316,2.685,1.577,27.865,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,18,False,007079.png,,,,0.854257,1.08328,1.312302,38.876,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
154,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.66,0.4973,35.5,68.8,,40.0,0.17260265350341797,72.0,2047.0,nvml,0.008,23.286,2.714,1.627,28.002,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,32,False,006974.png,,,,0.858473,1.088625,1.318778,38.876,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
155,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.537,0.5031,36.8,68.8,,39.0,0.17260265350341797,72.0,1942.0,nvml,0.01,24.069,2.68,1.767,28.82,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,51,True,006955.png,,,,0.875957,1.110304,1.34465,38.526,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
156,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.838,0.5031,36.8,68.8,,39.0,0.17260265350341797,72.0,1942.0,nvml,0.006,24.447,2.759,1.6,29.19,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,14,False,007181.png,,,,0.887215,1.124574,1.361932,38.526,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
157,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.409,0.5031,36.8,68.8,,39.0,0.17260265350341797,72.0,1942.0,nvml,0.005,24.16,2.693,1.54,28.672,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,14,False,006491.png,,,,0.871459,1.104602,1.337745,38.526,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
158,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.09,0.4995,36.2,68.8,,39.0,0.17260265350341797,72.0,1725.0,nvml,0.01,23.678,2.677,1.72,28.377,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,46,True,007427.png,,,,0.859951,1.089847,1.319743,38.406,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
159,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.518,0.4995,36.2,68.8,,39.0,0.17260265350341797,72.0,1725.0,nvml,0.006,23.232,2.742,1.526,27.796,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,10,False,007282.png,,,,0.842341,1.067529,1.292718,38.406,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
160,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.832,0.4995,36.2,68.8,,39.0,0.17260265350341797,72.0,1725.0,nvml,0.006,23.443,2.678,1.698,28.113,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,65,False,007116.png,,,,0.851959,1.079719,1.307479,38.406,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
161,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.052,0.5411,35.8,68.8,,61.0,0.17260265350341797,72.0,1957.0,nvml,0.009,23.711,2.601,1.724,28.32,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,32,False,006099.png,,,,1.141553,1.465431,1.789309,51.746,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
162,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.84,0.5411,35.8,68.8,,61.0,0.17260265350341797,72.0,1957.0,nvml,0.006,23.308,2.576,1.942,28.209,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,29,True,007049.png,,,,1.137087,1.459698,1.782309,51.746,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
163,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.455,0.5657,37.4,68.8,,61.0,0.17260265350341797,74.0,1897.0,nvml,0.005,23.112,2.666,1.664,27.774,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,36,False,006269.png,,,,1.12621,1.446065,1.765921,52.066,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
164,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,27.698,0.5657,37.4,68.8,,61.0,0.17260265350341797,74.0,1897.0,nvml,0.011,23.214,2.66,1.804,27.964,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,71,False,007470.png,,,,1.133934,1.455984,1.778034,52.066,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
165,5,safety2,light,0.25,process_steady_v3,15,,MEDIUM,28.716,0.5657,37.4,68.8,,61.0,0.17260265350341797,74.0,1897.0,nvml,0.006,24.449,2.657,1.584,28.99,onnx_cuda,CUDAExecutionProvider;CPUExecutionProvider,{},False,18,False,007478.png,,,,1.175522,1.509383,1.843244,52.066,"Windows RTX 3050 Ti Laptop GPU — High performance, plugged in","NVIDIA nvidia-smi 67 W GPU cap; previous approved Intel CPU telemetry assumptions; High performance, plugged in; approved 2026-08-21",False
