run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
32,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.684,0.5271,59.8,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.005,30.146,1.494,1.026,32.829,onnx,CPUExecutionProvider,{},False,54,True,006416.png,,,,0.4583,0.567294,0.676288,17.28,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
33,1,threshold,light,0.25,process_steady_v3,15,,SMALL,38.444,0.5193,58.5,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,36.596,1.09,0.745,38.608,onnx,CPUExecutionProvider,{},False,4,False,006214.png,,,,0.531434,0.657101,0.782769,17.02,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
34,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.362,0.5193,58.5,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.544,1.078,0.725,32.507,onnx,CPUExecutionProvider,{},False,0,False,006931.png,,,,0.447456,0.553266,0.659075,17.02,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
35,1,threshold,light,0.25,process_steady_v3,15,,SMALL,33.4,0.4563,48.0,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,31.104,1.509,0.771,33.53,onnx,CPUExecutionProvider,{},False,11,True,006228.png,,,,0.408733,0.500271,0.591808,14.92,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
36,1,threshold,light,0.25,process_steady_v3,15,,SMALL,41.444,0.4563,48.0,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,39.605,1.096,0.73,41.592,onnx,CPUExecutionProvider,{},False,10,True,007272.png,,,,0.507008,0.620554,0.734101,14.92,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
37,1,threshold,light,0.25,process_steady_v3,15,,SMALL,35.062,0.4563,48.0,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,32.908,1.095,1.046,35.236,onnx,CPUExecutionProvider,{},False,21,True,007368.png,,,,0.429526,0.52572,0.621914,14.92,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
38,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.877,0.5109,57.1,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.864,1.119,0.878,33.009,onnx,CPUExecutionProvider,{},False,33,True,006284.png,,,,0.447441,0.552576,0.65771,16.74,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
39,1,threshold,light,0.25,process_steady_v3,15,,SMALL,34.06,0.5109,57.1,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.005,31.698,1.487,0.86,34.195,onnx,CPUExecutionProvider,{},False,34,False,006929.png,,,,0.46352,0.572433,0.681345,16.74,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
40,1,threshold,light,0.25,process_steady_v3,15,,SMALL,42.522,0.4235,42.5,66.1,,0.0,0.03271484375,61.0,210.0,nvml,0.003,40.288,1.139,1.08,42.711,onnx,CPUExecutionProvider,{},False,38,False,006312.png,,,,0.485476,0.590353,0.69523,13.822,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
41,1,threshold,light,0.25,process_steady_v3,15,,SMALL,36.941,0.4235,42.5,66.1,,0.0,0.03271484375,61.0,210.0,nvml,0.003,33.996,1.717,1.194,37.109,onnx,CPUExecutionProvider,{},False,31,False,006950.png,,,,0.421805,0.512928,0.60405,13.822,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
42,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.183,0.5147,57.7,66.1,,0.0,0.03271484375,61.0,210.0,nvml,0.006,29.824,1.102,1.241,32.356,onnx,CPUExecutionProvider,{},False,48,False,006622.png,,,,0.441545,0.545585,0.649626,16.862,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
43,1,threshold,light,0.25,process_steady_v3,15,,SMALL,44.656,0.5147,57.7,66.1,,0.0,0.03271484375,61.0,210.0,nvml,0.004,42.754,1.095,0.792,44.795,onnx,CPUExecutionProvider,{},False,30,False,006403.png,,,,0.611295,0.755333,0.899372,16.862,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
44,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.116,0.5027,55.7,66.1,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.123,1.19,0.79,32.248,onnx,CPUExecutionProvider,{},False,12,False,006738.png,,,,0.430405,0.530875,0.631345,16.462,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
45,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.886,0.5027,55.7,66.1,,0.0,0.03271484375,61.0,210.0,nvml,0.005,30.978,1.105,0.787,33.03,onnx,CPUExecutionProvider,{},False,10,False,006234.png,,,,0.440828,0.543732,0.646635,16.462,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
46,1,threshold,light,0.25,process_steady_v3,15,,SMALL,37.971,0.5027,55.7,66.1,,0.0,0.03271484375,61.0,210.0,nvml,0.004,35.598,1.49,0.868,38.109,onnx,CPUExecutionProvider,{},False,47,False,006731.png,,,,0.508623,0.627352,0.746081,16.462,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
47,1,threshold,light,0.25,process_steady_v3,15,,SMALL,42.738,0.4739,50.9,66.1,,0.0,0.03271484375,61.0,210.0,nvml,0.004,40.566,1.096,1.061,42.903,onnx,CPUExecutionProvider,{},False,16,False,007191.png,,,,0.541713,0.665081,0.788448,15.502,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
48,1,threshold,light,0.25,process_steady_v3,15,,SMALL,33.143,0.4739,50.9,66.1,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.423,1.927,0.775,33.29,onnx,CPUExecutionProvider,{},False,9,True,006087.png,,,,0.42033,0.516054,0.611778,15.502,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
49,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.27,0.5292,60.2,65.9,,0.0,0.03271484375,61.0,210.0,nvml,0.004,29.216,1.076,0.956,31.397,onnx,CPUExecutionProvider,{},False,63,False,007248.png,,,,0.44014,0.544991,0.649841,17.358,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
50,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.821,0.5292,60.2,65.9,,0.0,0.03271484375,61.0,210.0,nvml,0.006,30.574,1.188,1.044,32.994,onnx,CPUExecutionProvider,{},False,10,False,006069.png,,,,0.462522,0.572705,0.682887,17.358,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
51,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.159,0.3843,36.0,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.036,1.106,1.004,32.316,onnx,CPUExecutionProvider,{},False,10,True,006685.png,,,,0.335759,0.404591,0.473424,12.52,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
52,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.978,0.3843,36.0,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.145,1.071,0.749,32.104,onnx,CPUExecutionProvider,{},False,8,False,006250.png,,,,0.333561,0.401942,0.470324,12.52,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
53,1,threshold,light,0.25,process_steady_v3,15,,SMALL,33.386,0.3843,36.0,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.969,1.467,0.934,33.523,onnx,CPUExecutionProvider,{},False,37,False,007185.png,,,,0.348309,0.419714,0.491119,12.52,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
54,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.866,0.4815,52.2,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.635,1.094,1.122,33.003,onnx,CPUExecutionProvider,{},False,28,False,006885.png,,,,0.423093,0.520121,0.617149,15.76,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
55,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.045,0.4815,52.2,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.21,1.13,0.686,32.222,onnx,CPUExecutionProvider,{},False,2,True,006971.png,,,,0.413087,0.50782,0.602553,15.76,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
56,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.423,0.4971,54.8,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.176,1.47,0.76,32.551,onnx,CPUExecutionProvider,{},False,10,True,006308.png,,,,0.429997,0.529929,0.62986,16.28,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
57,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.125,0.4971,54.8,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.005,29.995,1.19,0.924,32.256,onnx,CPUExecutionProvider,{},False,39,False,006192.png,,,,0.426106,0.525133,0.624159,16.28,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
58,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.398,0.4971,54.8,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.3,1.129,0.951,32.544,onnx,CPUExecutionProvider,{},False,48,False,006684.png,,,,0.42991,0.529821,0.629732,16.28,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
59,1,threshold,light,0.25,process_steady_v3,15,,SMALL,33.236,0.5013,55.5,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,31.241,1.094,0.887,33.378,onnx,CPUExecutionProvider,{},False,25,False,007378.png,,,,0.444424,0.548062,0.6517,16.42,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
60,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.817,0.5013,55.5,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.432,1.113,1.258,32.982,onnx,CPUExecutionProvider,{},False,52,False,006429.png,,,,0.439158,0.541568,0.643977,16.42,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
61,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.996,0.4593,48.5,66.0,,0.0,0.03271484375,62.0,210.0,nvml,0.003,30.212,1.104,0.662,32.135,onnx,CPUExecutionProvider,{},False,0,False,007257.png,,,,0.394139,0.482672,0.571205,15.02,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
62,1,threshold,light,0.25,process_steady_v3,15,,SMALL,44.542,0.4593,48.5,66.0,,0.0,0.03271484375,62.0,210.0,nvml,0.003,42.113,1.043,1.371,44.695,onnx,CPUExecutionProvider,{},False,2,False,006349.png,,,,0.548187,0.671322,0.794457,15.02,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
63,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.372,0.5337,60.9,66.0,,0.0,0.03271484375,62.0,210.0,nvml,0.003,30.357,1.046,0.954,32.506,onnx,CPUExecutionProvider,{},False,40,False,007015.png,,,,0.45915,0.568859,0.678567,17.5,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
64,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.889,0.5337,60.9,66.0,,0.0,0.03271484375,62.0,210.0,nvml,0.004,29.961,1.138,0.777,32.024,onnx,CPUExecutionProvider,{},False,12,False,006851.png,,,,0.452338,0.560418,0.668499,17.5,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
65,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.452,0.5337,60.9,66.0,,0.0,0.03271484375,62.0,210.0,nvml,0.004,30.093,1.502,0.84,32.613,onnx,CPUExecutionProvider,{},False,34,False,006381.png,,,,0.460659,0.570728,0.680796,17.5,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
66,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.194,0.4989,55.1,66.0,,0.0,0.03271484375,62.0,210.0,nvml,0.003,29.94,1.035,1.203,32.34,onnx,CPUExecutionProvider,{},False,39,False,007065.png,,,,0.428664,0.528432,0.628201,16.34,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
67,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.535,0.4989,55.1,66.0,,0.0,0.03271484375,62.0,210.0,nvml,0.005,30.642,1.136,0.739,32.715,onnx,CPUExecutionProvider,{},False,2,False,006407.png,,,,0.433639,0.534565,0.635491,16.34,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
68,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.474,0.5273,59.8,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.003,30.566,1.149,0.742,32.637,onnx,CPUExecutionProvider,{},False,11,False,007357.png,,,,0.45566,0.564031,0.672402,17.282,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
69,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.727,0.5273,59.8,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.003,29.73,1.086,0.898,31.861,onnx,CPUExecutionProvider,{},False,18,False,006196.png,,,,0.444827,0.550622,0.656416,17.282,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
70,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.176,0.5273,59.8,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.004,30.262,1.135,0.763,32.311,onnx,CPUExecutionProvider,{},False,14,True,006387.png,,,,0.45111,0.558399,0.665687,17.282,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
71,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.784,0.5213,58.8,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.003,30.559,1.442,0.765,32.925,onnx,CPUExecutionProvider,{},False,15,False,006402.png,,,,0.454742,0.562423,0.670104,17.082,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
72,1,threshold,light,0.25,process_steady_v3,15,,SMALL,45.078,0.5213,58.8,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.004,43.114,1.102,0.849,45.202,onnx,CPUExecutionProvider,{},False,43,False,007203.png,,,,0.62431,0.772144,0.919978,17.082,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
73,1,threshold,light,0.25,process_steady_v3,15,,SMALL,40.761,0.4925,54.0,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.003,38.565,1.077,1.103,40.926,onnx,CPUExecutionProvider,{},False,24,False,007242.png,,,,0.53578,0.659806,0.783831,16.122,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
74,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.033,0.4925,54.0,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.005,30.054,1.088,0.877,32.16,onnx,CPUExecutionProvider,{},False,42,True,007147.png,,,,0.421019,0.518479,0.615939,16.122,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
75,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.931,0.4943,54.3,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.003,30.093,1.055,0.769,32.06,onnx,CPUExecutionProvider,{},False,11,True,006741.png,,,,0.421159,0.518798,0.616437,16.182,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
76,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.858,0.4943,54.3,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.004,29.989,1.194,0.661,32.0,onnx,CPUExecutionProvider,{},False,0,False,007425.png,,,,0.420363,0.517818,0.615272,16.182,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
77,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.755,0.4943,54.3,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.003,29.902,1.069,0.769,31.889,onnx,CPUExecutionProvider,{},False,12,False,006197.png,,,,0.418915,0.516034,0.613153,16.182,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
78,1,threshold,light,0.25,process_steady_v3,15,,SMALL,35.149,0.5033,55.8,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.003,33.338,1.09,0.706,35.292,onnx,CPUExecutionProvider,{},False,1,False,006794.png,,,,0.47155,0.581678,0.691806,16.482,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
79,1,threshold,light,0.25,process_steady_v3,15,,SMALL,33.806,0.5033,55.8,66.1,,0.0,0.03271484375,62.0,210.0,nvml,0.003,31.582,1.076,1.134,33.969,onnx,CPUExecutionProvider,{},False,30,False,006114.png,,,,0.453874,0.559874,0.665873,16.482,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
80,1,threshold,light,0.25,process_steady_v3,15,,SMALL,42.638,0.5052,56.2,65.9,,0.0,0.03271484375,62.0,210.0,nvml,0.003,40.253,1.162,1.206,42.813,onnx,CPUExecutionProvider,{},False,47,False,007388.png,,,,0.574485,0.708896,0.843307,16.558,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
81,1,threshold,light,0.25,process_steady_v3,15,,SMALL,39.12,0.5052,56.2,65.9,,0.0,0.03271484375,62.0,210.0,nvml,0.004,37.036,1.166,0.905,39.272,onnx,CPUExecutionProvider,{},False,49,True,006291.png,,,,0.526977,0.650272,0.773568,16.558,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
82,1,threshold,light,0.25,process_steady_v3,15,,SMALL,39.448,0.4995,55.2,66.0,,0.0,0.03271484375,62.0,210.0,nvml,0.003,36.515,1.398,1.521,39.608,onnx,CPUExecutionProvider,{},False,86,False,006157.png,,,,0.525594,0.647982,0.77037,16.36,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
83,1,threshold,light,0.25,process_steady_v3,15,,SMALL,39.447,0.4995,55.2,66.0,,0.0,0.03271484375,62.0,210.0,nvml,0.003,37.586,1.085,0.761,39.596,onnx,CPUExecutionProvider,{},False,14,False,007035.png,,,,0.525446,0.647799,0.770152,16.36,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
84,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.599,0.5193,58.5,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,30.529,1.093,0.963,32.767,onnx,CPUExecutionProvider,{},False,2,False,006849.png,,,,0.451036,0.557693,0.664349,17.02,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
85,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.338,0.5193,58.5,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,30.289,1.234,0.798,32.485,onnx,CPUExecutionProvider,{},False,12,True,006645.png,,,,0.447153,0.552891,0.658629,17.02,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
86,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.943,0.5193,58.5,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,31.025,1.077,0.812,33.086,onnx,CPUExecutionProvider,{},False,22,False,006644.png,,,,0.455429,0.563124,0.670819,17.02,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
87,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.408,0.4887,53.4,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,30.451,1.08,0.863,32.54,onnx,CPUExecutionProvider,{},False,10,True,006830.png,,,,0.423021,0.520642,0.618262,16.0,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
88,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.979,0.4887,53.4,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,30.641,1.413,0.911,33.109,onnx,CPUExecutionProvider,{},False,28,False,007069.png,,,,0.430414,0.529741,0.629067,16.0,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
89,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.515,0.4869,53.1,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,30.64,1.1,0.747,32.674,onnx,CPUExecutionProvider,{},False,9,True,006892.png,,,,0.423285,0.520816,0.618346,15.94,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
90,1,threshold,light,0.25,process_steady_v3,15,,SMALL,33.929,0.4869,53.1,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,31.603,1.082,1.229,34.087,onnx,CPUExecutionProvider,{},False,46,False,006334.png,,,,0.441593,0.543342,0.645091,15.94,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
91,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.697,0.4869,53.1,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,29.849,1.07,0.764,31.828,onnx,CPUExecutionProvider,{},False,10,True,006819.png,,,,0.412325,0.50733,0.602335,15.94,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
92,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.41,0.5169,58.1,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,30.534,1.087,0.776,32.549,onnx,CPUExecutionProvider,{},False,10,False,006297.png,,,,0.446083,0.551378,0.656674,16.94,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
93,1,threshold,light,0.25,process_steady_v3,15,,SMALL,32.081,0.5169,58.1,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,30.146,1.17,0.733,32.225,onnx,CPUExecutionProvider,{},False,10,False,006553.png,,,,0.441644,0.545892,0.650139,16.94,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
94,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.79,0.4719,50.6,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.003,29.89,1.12,0.766,31.914,onnx,CPUExecutionProvider,{},False,7,False,006776.png,,,,0.401482,0.492757,0.584032,15.44,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
95,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.882,0.4719,50.6,66.0,,0.0,0.03271484375,61.0,210.0,nvml,0.004,29.97,1.079,0.819,32.01,onnx,CPUExecutionProvider,{},False,34,False,006186.png,,,,0.402683,0.494231,0.585779,15.44,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
96,1,threshold,light,0.25,process_steady_v3,15,,SMALL,31.403,0.5169,58.1,66.0,,0.0,0.03271484375,62.0,210.0,nvml,0.003,29.54,1.111,0.736,31.54,onnx,CPUExecutionProvider,{},False,20,True,006262.png,,,,0.43225,0.534281,0.636311,16.94,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
