run_idx,device,backend,policy,load_profile,load_intensity,tier,latency_ms,wall_ms,pressure,cpu_pct,mem_pct,cpu_temp,n_detections,vru_detected,frame,simulated
22,windows-host,onnx,predictive,light,0.25,NANO,16.616,17.631,0.5867,62.5,47.2,,17,False,006003.png,False
23,windows-host,onnx,predictive,light,0.25,NANO,19.036,19.892,0.5867,62.5,47.2,,11,False,006004.png,False
24,windows-host,onnx,predictive,light,0.25,NANO,17.498,18.112,0.665,72.9,47.3,,25,False,006005.png,False
25,windows-host,onnx,predictive,light,0.25,NANO,17.992,18.703,0.665,72.9,47.3,,0,False,006006.png,False
26,windows-host,onnx,predictive,light,0.25,NANO,18.006,18.505,0.665,72.9,47.3,,7,False,006007.png,False
27,windows-host,onnx,predictive,light,0.25,NANO,17.66,18.379,0.6807,75.0,47.3,,14,False,006008.png,False
28,windows-host,onnx,predictive,light,0.25,NANO,17.485,18.14,0.6807,75.0,47.3,,10,False,006009.png,False
29,windows-host,onnx,predictive,light,0.25,NANO,17.545,18.195,0.6807,75.0,47.3,,1,False,006010.png,False
30,windows-host,onnx,predictive,light,0.25,NANO,21.893,22.793,0.6313,68.4,47.3,,38,False,006011.png,False
31,windows-host,onnx,predictive,light,0.25,NANO,19.431,20.17,0.6313,68.4,47.3,,8,False,006012.png,False
32,windows-host,onnx,predictive,light,0.25,NANO,23.695,24.483,0.6313,68.4,47.3,,20,True,006013.png,False
33,windows-host,onnx,predictive,light,0.25,NANO,17.983,18.561,0.6185,66.7,47.3,,19,False,006014.png,False
34,windows-host,onnx,predictive,light,0.25,NANO,16.553,17.021,0.6185,66.7,47.3,,5,False,006015.png,False
35,windows-host,onnx,predictive,light,0.25,NANO,17.249,18.009,0.6185,66.7,47.3,,14,False,006016.png,False
36,windows-host,onnx,predictive,light,0.25,NANO,16.913,17.523,0.573,60.7,47.1,,3,False,006017.png,False
37,windows-host,onnx,predictive,light,0.25,NANO,18.42,19.279,0.573,60.7,47.1,,13,False,006018.png,False
38,windows-host,onnx,predictive,light,0.25,NANO,24.412,25.247,0.573,60.7,47.1,,0,False,006019.png,False
39,windows-host,onnx,predictive,light,0.25,NANO,18.7,19.364,0.649,70.8,47.2,,10,False,006020.png,False
40,windows-host,onnx,predictive,light,0.25,NANO,20.549,21.301,0.649,70.8,47.2,,9,False,006021.png,False
41,windows-host,onnx,predictive,light,0.25,NANO,19.422,20.212,0.649,70.8,47.2,,18,False,006022.png,False
42,windows-host,onnx,predictive,light,0.25,NANO,17.301,17.855,0.7495,84.2,47.2,,4,True,006023.png,False
43,windows-host,onnx,predictive,light,0.25,NANO,13.966,14.536,0.7495,84.2,47.2,,10,False,006024.png,False
44,windows-host,onnx,predictive,light,0.25,NANO,17.644,18.503,0.7495,84.2,47.2,,17,False,006025.png,False
45,windows-host,onnx,predictive,light,0.25,NANO,16.91,17.437,0.5867,62.5,47.2,,16,False,006026.png,False
46,windows-host,onnx,predictive,light,0.25,NANO,17.496,18.219,0.5867,62.5,47.2,,10,False,006027.png,False
47,windows-host,onnx,predictive,light,0.25,NANO,16.981,17.657,0.5867,62.5,47.2,,0,False,006028.png,False
48,windows-host,onnx,predictive,light,0.25,NANO,17.218,17.827,0.5867,62.5,47.2,,0,False,006029.png,False
49,windows-host,onnx,predictive,light,0.25,NANO,17.527,18.216,0.493,50.0,47.2,,0,False,006030.png,False
50,windows-host,onnx,predictive,light,0.25,NANO,16.843,17.459,0.493,50.0,47.2,,0,False,006031.png,False
51,windows-host,onnx,predictive,light,0.25,NANO,17.194,17.906,0.493,50.0,47.2,,24,False,006032.png,False
52,windows-host,onnx,predictive,light,0.25,NANO,13.088,13.617,0.565,59.6,47.2,,13,True,006033.png,False
53,windows-host,onnx,predictive,light,0.25,NANO,18.583,19.342,0.565,59.6,47.2,,41,False,006034.png,False
54,windows-host,onnx,predictive,light,0.25,NANO,16.935,17.599,0.565,59.6,47.2,,0,False,006035.png,False
55,windows-host,onnx,predictive,light,0.25,NANO,15.935,16.573,0.565,59.6,47.2,,9,False,006036.png,False
56,windows-host,onnx,predictive,light,0.25,NANO,17.768,18.423,0.5395,56.2,47.2,,3,False,006037.png,False
57,windows-host,onnx,predictive,light,0.25,NANO,17.282,17.863,0.5395,56.2,47.2,,0,False,006038.png,False
58,windows-host,onnx,predictive,light,0.25,NANO,19.045,19.609,0.5395,56.2,47.2,,30,False,006039.png,False
59,windows-host,onnx,predictive,light,0.25,NANO,18.265,19.064,0.4932,50.0,47.3,,21,True,006040.png,False
60,windows-host,onnx,predictive,light,0.25,NANO,15.516,16.059,0.4932,50.0,47.3,,17,False,006041.png,False
61,windows-host,onnx,predictive,light,0.25,NANO,18.84,19.548,0.4932,50.0,47.3,,1,True,006042.png,False
62,windows-host,onnx,predictive,light,0.25,NANO,17.105,17.784,0.5397,56.2,47.3,,5,False,006043.png,False
63,windows-host,onnx,predictive,light,0.25,NANO,17.883,18.603,0.5397,56.2,47.3,,6,False,006044.png,False
64,windows-host,onnx,predictive,light,0.25,NANO,17.97,18.649,0.5397,56.2,47.3,,9,False,006045.png,False
65,windows-host,onnx,predictive,light,0.25,NANO,15.028,15.824,0.5397,56.2,47.3,,9,False,006046.png,False
66,windows-host,onnx,predictive,light,0.25,NANO,17.671,18.378,0.6448,70.2,47.3,,10,False,006047.png,False
67,windows-host,onnx,predictive,light,0.25,NANO,13.097,14.045,0.6448,70.2,47.3,,10,False,006048.png,False
68,windows-host,onnx,predictive,light,0.25,NANO,18.034,18.757,0.6448,70.2,47.3,,4,False,006049.png,False
69,windows-host,onnx,predictive,light,0.25,NANO,15.645,16.304,0.5555,58.3,47.3,,29,False,006050.png,False
70,windows-host,onnx,predictive,light,0.25,NANO,18.995,19.649,0.5555,58.3,47.3,,0,False,006051.png,False
71,windows-host,onnx,predictive,light,0.25,NANO,18.124,19.148,0.5555,58.3,47.3,,25,False,006052.png,False
72,windows-host,onnx,predictive,light,0.25,NANO,20.963,21.626,0.5555,58.3,47.3,,0,False,006053.png,False
73,windows-host,onnx,predictive,light,0.25,NANO,17.193,17.914,0.6695,73.5,47.3,,23,False,006054.png,False
74,windows-host,onnx,predictive,light,0.25,NANO,16.935,17.632,0.6695,73.5,47.3,,25,True,006055.png,False
75,windows-host,onnx,predictive,light,0.25,NANO,16.425,17.16,0.6695,73.5,47.3,,18,False,006056.png,False
76,windows-host,onnx,predictive,light,0.25,NANO,17.072,17.953,0.534,55.4,47.4,,4,False,006057.png,False
77,windows-host,onnx,predictive,light,0.25,NANO,17.57,18.114,0.534,55.4,47.4,,1,False,006058.png,False
78,windows-host,onnx,predictive,light,0.25,NANO,20.224,21.107,0.534,55.4,47.4,,2,True,006059.png,False
79,windows-host,onnx,predictive,light,0.25,NANO,16.852,17.57,0.6845,75.5,47.3,,28,False,006060.png,False
80,windows-host,onnx,predictive,light,0.25,NANO,18.918,19.73,0.6845,75.5,47.3,,0,False,006061.png,False
81,windows-host,onnx,predictive,light,0.25,NANO,17.573,18.275,0.6845,75.5,47.3,,10,False,006062.png,False
82,windows-host,onnx,predictive,light,0.25,NANO,18.747,19.757,0.6803,75.0,47.1,,19,False,006063.png,False
83,windows-host,onnx,predictive,light,0.25,NANO,20.172,21.024,0.6803,75.0,47.1,,10,False,006064.png,False
84,windows-host,onnx,predictive,light,0.25,NANO,18.442,18.95,0.6803,75.0,47.1,,0,False,006065.png,False
85,windows-host,onnx,predictive,light,0.25,NANO,18.49,19.219,0.649,70.8,47.2,,20,False,006066.png,False
86,windows-host,onnx,predictive,light,0.25,NANO,17.529,18.237,0.649,70.8,47.2,,0,False,006067.png,False
87,windows-host,onnx,predictive,light,0.25,NANO,17.997,18.727,0.649,70.8,47.2,,20,False,006068.png,False
88,windows-host,onnx,predictive,light,0.25,NANO,16.064,16.672,0.5132,52.7,47.2,,0,False,006069.png,False
89,windows-host,onnx,predictive,light,0.25,NANO,16.271,16.844,0.5132,52.7,47.2,,0,False,006070.png,False
90,windows-host,onnx,predictive,light,0.25,NANO,16.06,16.549,0.5132,52.7,47.2,,1,False,006071.png,False
91,windows-host,onnx,predictive,light,0.25,NANO,17.82,18.451,0.5132,52.7,47.2,,0,False,006072.png,False
92,windows-host,onnx,predictive,light,0.25,NANO,16.702,17.449,0.538,56.0,47.2,,4,True,006073.png,False
93,windows-host,onnx,predictive,light,0.25,NANO,16.631,17.339,0.538,56.0,47.2,,0,False,006074.png,False
94,windows-host,onnx,predictive,light,0.25,NANO,17.664,18.382,0.538,56.0,47.2,,8,False,006075.png,False
95,windows-host,onnx,predictive,light,0.25,NANO,15.812,16.317,0.493,50.0,47.2,,12,False,006076.png,False
96,windows-host,onnx,predictive,light,0.25,NANO,18.148,19.045,0.493,50.0,47.2,,62,False,006077.png,False
97,windows-host,onnx,predictive,light,0.25,NANO,17.701,18.565,0.493,50.0,47.2,,24,False,006078.png,False
98,windows-host,onnx,predictive,light,0.25,NANO,16.458,16.954,0.493,50.0,47.2,,2,True,006079.png,False
99,windows-host,onnx,predictive,light,0.25,NANO,16.986,17.569,0.5065,51.8,47.2,,2,True,006080.png,False
0,windows-host,onnx,predictive,moderate,0.5,MEDIUM,433.031,435.555,0.21,12.5,46.5,,48,False,005981.png,False
1,windows-host,onnx,predictive,moderate,0.5,SMALL,85.466,87.831,0.5198,53.6,47.1,,23,False,005982.png,False
2,windows-host,onnx,predictive,moderate,0.5,SMALL,69.941,71.938,0.6022,64.6,47.1,,46,False,005983.png,False
3,windows-host,onnx,predictive,moderate,0.5,NANO,23.392,24.369,0.733,82.0,47.2,,0,False,005984.png,False
4,windows-host,onnx,predictive,moderate,0.5,NANO,22.96,23.556,0.64,69.6,47.2,,0,False,005985.png,False
5,windows-host,onnx,predictive,moderate,0.5,NANO,18.235,19.093,0.64,69.6,47.2,,8,False,005986.png,False
6,windows-host,onnx,predictive,moderate,0.5,NANO,18.092,18.697,0.64,69.6,47.2,,10,False,005987.png,False
7,windows-host,onnx,predictive,moderate,0.5,NANO,16.125,16.668,0.727,81.2,47.2,,0,False,005988.png,False
8,windows-host,onnx,predictive,moderate,0.5,NANO,16.162,16.792,0.727,81.2,47.2,,0,False,005989.png,False
9,windows-host,onnx,predictive,moderate,0.5,NANO,17.739,18.309,0.727,81.2,47.2,,2,False,005990.png,False
10,windows-host,onnx,predictive,moderate,0.5,NANO,17.85,18.636,0.727,81.2,47.2,,0,False,005991.png,False
11,windows-host,onnx,predictive,moderate,0.5,NANO,15.794,16.565,0.6003,64.3,47.2,,13,True,005992.png,False
12,windows-host,onnx,predictive,moderate,0.5,NANO,19.35,20.095,0.6003,64.3,47.2,,0,False,005993.png,False
13,windows-host,onnx,predictive,moderate,0.5,NANO,16.901,17.518,0.6003,64.3,47.2,,8,False,005994.png,False
14,windows-host,onnx,predictive,moderate,0.5,NANO,18.855,19.515,0.6648,72.9,47.2,,2,True,005995.png,False
15,windows-host,onnx,predictive,moderate,0.5,NANO,16.763,17.527,0.6648,72.9,47.2,,40,False,005996.png,False
16,windows-host,onnx,predictive,moderate,0.5,NANO,17.386,18.177,0.6648,72.9,47.2,,1,True,005997.png,False
17,windows-host,onnx,predictive,moderate,0.5,NANO,20.043,20.741,0.5463,57.1,47.2,,3,False,005998.png,False
18,windows-host,onnx,predictive,moderate,0.5,NANO,15.959,16.426,0.5463,57.1,47.2,,16,False,005999.png,False
19,windows-host,onnx,predictive,moderate,0.5,NANO,16.943,17.503,0.5463,57.1,47.2,,0,False,006000.png,False
20,windows-host,onnx,predictive,moderate,0.5,NANO,16.397,16.934,0.5463,57.1,47.2,,0,False,006001.png,False
21,windows-host,onnx,predictive,moderate,0.5,NANO,16.458,17.069,0.509,52.1,47.3,,0,False,006002.png,False
22,windows-host,onnx,predictive,moderate,0.5,NANO,15.523,16.109,0.509,52.1,47.3,,17,False,006003.png,False
23,windows-host,onnx,predictive,moderate,0.5,NANO,18.156,18.974,0.509,52.1,47.3,,11,False,006004.png,False
24,windows-host,onnx,predictive,moderate,0.5,NANO,18.991,19.741,0.6027,64.6,47.3,,25,False,006005.png,False
25,windows-host,onnx,predictive,moderate,0.5,NANO,21.189,21.893,0.6027,64.6,47.3,,0,False,006006.png,False
26,windows-host,onnx,predictive,moderate,0.5,NANO,18.382,19.171,0.6027,64.6,47.3,,7,False,006007.png,False
27,windows-host,onnx,predictive,moderate,0.5,NANO,18.921,19.669,0.761,85.7,47.3,,14,False,006008.png,False
28,windows-host,onnx,predictive,moderate,0.5,NANO,18.896,19.786,0.761,85.7,47.3,,10,False,006009.png,False
29,windows-host,onnx,predictive,moderate,0.5,NANO,17.267,17.879,0.761,85.7,47.3,,1,False,006010.png,False
30,windows-host,onnx,predictive,moderate,0.5,NANO,18.178,18.968,0.665,72.9,47.3,,38,False,006011.png,False
31,windows-host,onnx,predictive,moderate,0.5,NANO,16.605,17.259,0.665,72.9,47.3,,8,False,006012.png,False
32,windows-host,onnx,predictive,moderate,0.5,NANO,16.318,17.021,0.665,72.9,47.3,,20,True,006013.png,False
33,windows-host,onnx,predictive,moderate,0.5,NANO,16.645,17.447,0.5923,63.2,47.3,,19,False,006014.png,False
34,windows-host,onnx,predictive,moderate,0.5,NANO,17.81,18.512,0.5923,63.2,47.3,,5,False,006015.png,False
35,windows-host,onnx,predictive,moderate,0.5,NANO,17.831,18.897,0.5923,63.2,47.3,,14,False,006016.png,False
36,windows-host,onnx,predictive,moderate,0.5,NANO,19.208,20.004,0.5923,63.2,47.3,,3,False,006017.png,False
37,windows-host,onnx,predictive,moderate,0.5,NANO,17.349,18.271,0.6027,64.6,47.3,,13,False,006018.png,False
38,windows-host,onnx,predictive,moderate,0.5,NANO,15.166,15.798,0.6027,64.6,47.3,,0,False,006019.png,False
39,windows-host,onnx,predictive,moderate,0.5,NANO,16.565,17.079,0.6027,64.6,47.3,,10,False,006020.png,False
40,windows-host,onnx,predictive,moderate,0.5,NANO,17.398,18.164,0.64,69.6,47.2,,9,False,006021.png,False
41,windows-host,onnx,predictive,moderate,0.5,NANO,17.518,18.347,0.64,69.6,47.2,,18,False,006022.png,False
42,windows-host,onnx,predictive,moderate,0.5,NANO,19.442,20.211,0.64,69.6,47.2,,4,True,006023.png,False
43,windows-host,onnx,predictive,moderate,0.5,NANO,17.494,18.291,0.718,80.0,47.2,,10,False,006024.png,False
44,windows-host,onnx,predictive,moderate,0.5,NANO,18.86,19.664,0.718,80.0,47.2,,17,False,006025.png,False
45,windows-host,onnx,predictive,moderate,0.5,NANO,17.584,18.328,0.718,80.0,47.2,,16,False,006026.png,False
46,windows-host,onnx,predictive,moderate,0.5,NANO,17.328,18.152,0.6025,64.6,47.2,,10,False,006027.png,False
47,windows-host,onnx,predictive,moderate,0.5,NANO,18.942,19.754,0.6025,64.6,47.2,,0,False,006028.png,False
48,windows-host,onnx,predictive,moderate,0.5,NANO,19.21,20.05,0.6025,64.6,47.2,,0,False,006029.png,False
49,windows-host,onnx,predictive,moderate,0.5,NANO,18.451,19.373,0.5732,60.7,47.2,,0,False,006030.png,False
50,windows-host,onnx,predictive,moderate,0.5,NANO,18.531,19.153,0.5732,60.7,47.2,,0,False,006031.png,False
51,windows-host,onnx,predictive,moderate,0.5,NANO,16.578,17.328,0.5732,60.7,47.2,,24,False,006032.png,False
52,windows-host,onnx,predictive,moderate,0.5,NANO,20.616,21.377,0.649,70.8,47.2,,13,True,006033.png,False
53,windows-host,onnx,predictive,moderate,0.5,NANO,18.042,18.964,0.649,70.8,47.2,,41,False,006034.png,False
54,windows-host,onnx,predictive,moderate,0.5,NANO,18.442,18.947,0.649,70.8,47.2,,0,False,006035.png,False
55,windows-host,onnx,predictive,moderate,0.5,NANO,18.55,19.312,0.649,70.8,47.2,,9,False,006036.png,False
56,windows-host,onnx,predictive,moderate,0.5,NANO,17.637,18.157,0.52,53.6,47.2,,3,False,006037.png,False
57,windows-host,onnx,predictive,moderate,0.5,NANO,18.027,18.519,0.52,53.6,47.2,,0,False,006038.png,False
58,windows-host,onnx,predictive,moderate,0.5,NANO,17.786,18.546,0.52,53.6,47.2,,30,False,006039.png,False
59,windows-host,onnx,predictive,moderate,0.5,NANO,18.566,19.325,0.5165,53.1,47.3,,21,True,006040.png,False
60,windows-host,onnx,predictive,moderate,0.5,NANO,17.03,17.62,0.5165,53.1,47.3,,17,False,006041.png,False
61,windows-host,onnx,predictive,moderate,0.5,NANO,19.628,20.734,0.5165,53.1,47.3,,1,True,006042.png,False
62,windows-host,onnx,predictive,moderate,0.5,NANO,19.789,20.887,0.7288,81.4,47.3,,5,False,006043.png,False
63,windows-host,onnx,predictive,moderate,0.5,NANO,19.495,20.311,0.7288,81.4,47.3,,6,False,006044.png,False
64,windows-host,onnx,predictive,moderate,0.5,NANO,18.731,19.59,0.7288,81.4,47.3,,9,False,006045.png,False
65,windows-host,onnx,predictive,moderate,0.5,NANO,19.395,20.518,0.761,85.7,47.3,,9,False,006046.png,False
66,windows-host,onnx,predictive,moderate,0.5,NANO,15.184,16.053,0.761,85.7,47.3,,10,False,006047.png,False
67,windows-host,onnx,predictive,moderate,0.5,NANO,18.828,19.467,0.761,85.7,47.3,,10,False,006048.png,False
68,windows-host,onnx,predictive,moderate,0.5,NANO,19.648,20.32,0.6388,69.4,47.3,,4,False,006049.png,False
69,windows-host,onnx,predictive,moderate,0.5,NANO,19.31,20.14,0.6388,69.4,47.3,,29,False,006050.png,False
70,windows-host,onnx,predictive,moderate,0.5,NANO,19.371,20.049,0.6388,69.4,47.3,,0,False,006051.png,False
71,windows-host,onnx,predictive,moderate,0.5,NANO,19.02,19.579,0.5202,53.6,47.3,,25,False,006052.png,False
72,windows-host,onnx,predictive,moderate,0.5,NANO,18.166,18.88,0.5202,53.6,47.3,,0,False,006053.png,False
73,windows-host,onnx,predictive,moderate,0.5,NANO,17.738,18.39,0.5202,53.6,47.3,,23,False,006054.png,False
74,windows-host,onnx,predictive,moderate,0.5,NANO,18.227,18.995,0.5397,56.2,47.3,,25,True,006055.png,False
75,windows-host,onnx,predictive,moderate,0.5,NANO,17.946,18.751,0.5397,56.2,47.3,,18,False,006056.png,False
76,windows-host,onnx,predictive,moderate,0.5,NANO,18.642,19.32,0.5397,56.2,47.3,,4,False,006057.png,False
77,windows-host,onnx,predictive,moderate,0.5,NANO,18.89,19.816,0.5337,55.4,47.3,,1,False,006058.png,False
78,windows-host,onnx,predictive,moderate,0.5,NANO,18.107,18.851,0.5337,55.4,47.3,,2,True,006059.png,False
79,windows-host,onnx,predictive,moderate,0.5,NANO,18.832,19.735,0.5337,55.4,47.3,,28,False,006060.png,False
80,windows-host,onnx,predictive,moderate,0.5,NANO,20.073,20.882,0.6185,66.7,47.3,,0,False,006061.png,False
81,windows-host,onnx,predictive,moderate,0.5,NANO,20.843,21.586,0.6185,66.7,47.3,,10,False,006062.png,False
82,windows-host,onnx,predictive,moderate,0.5,NANO,18.161,19.045,0.6185,66.7,47.3,,19,False,006063.png,False
83,windows-host,onnx,predictive,moderate,0.5,NANO,18.482,19.16,0.5595,58.9,47.1,,10,False,006064.png,False
84,windows-host,onnx,predictive,moderate,0.5,NANO,19.087,19.714,0.5595,58.9,47.1,,0,False,006065.png,False
85,windows-host,onnx,predictive,moderate,0.5,NANO,19.344,20.222,0.5595,58.9,47.1,,20,False,006066.png,False
86,windows-host,onnx,predictive,moderate,0.5,NANO,19.246,20.019,0.5595,58.9,47.1,,0,False,006067.png,False
87,windows-host,onnx,predictive,moderate,0.5,NANO,19.055,19.978,0.6182,66.7,47.2,,20,False,006068.png,False
88,windows-host,onnx,predictive,moderate,0.5,NANO,19.799,20.539,0.6182,66.7,47.2,,0,False,006069.png,False
89,windows-host,onnx,predictive,moderate,0.5,NANO,20.341,21.195,0.6535,71.4,47.2,,0,False,006070.png,False
90,windows-host,onnx,predictive,moderate,0.5,NANO,19.588,20.221,0.6535,71.4,47.2,,1,False,006071.png,False
91,windows-host,onnx,predictive,moderate,0.5,NANO,19.03,19.533,0.6535,71.4,47.2,,0,False,006072.png,False
92,windows-host,onnx,predictive,moderate,0.5,NANO,19.423,20.141,0.6535,71.4,47.2,,4,True,006073.png,False
93,windows-host,onnx,predictive,moderate,0.5,NANO,17.869,18.41,0.6535,71.4,47.2,,0,False,006074.png,False
94,windows-host,onnx,predictive,moderate,0.5,NANO,19.625,20.33,0.6535,71.4,47.2,,8,False,006075.png,False
95,windows-host,onnx,predictive,moderate,0.5,NANO,18.987,19.818,0.562,59.2,47.2,,12,False,006076.png,False
96,windows-host,onnx,predictive,moderate,0.5,NANO,18.737,19.562,0.562,59.2,47.2,,62,False,006077.png,False
97,windows-host,onnx,predictive,moderate,0.5,NANO,18.212,19.068,0.562,59.2,47.2,,24,False,006078.png,False
98,windows-host,onnx,predictive,moderate,0.5,NANO,16.195,16.965,0.631,68.4,47.2,,2,True,006079.png,False
99,windows-host,onnx,predictive,moderate,0.5,NANO,19.832,20.616,0.631,68.4,47.2,,2,True,006080.png,False
0,windows-host,onnx,predictive,heavy,0.75,MEDIUM,446.204,449.64,0.148,4.2,46.6,,48,False,005981.png,False
1,windows-host,onnx,predictive,heavy,0.75,SMALL,73.408,75.848,0.5547,58.3,47.0,,23,False,005982.png,False
2,windows-host,onnx,predictive,heavy,0.75,SMALL,73.158,74.708,0.6668,73.2,47.1,,46,False,005983.png,False
3,windows-host,onnx,predictive,heavy,0.75,NANO,46.718,48.222,0.6668,73.2,47.1,,0,False,005984.png,False
4,windows-host,onnx,predictive,heavy,0.75,NANO,21.132,22.043,0.7092,78.8,47.3,,0,False,005985.png,False
5,windows-host,onnx,predictive,heavy,0.75,NANO,18.332,19.215,0.812,92.5,47.3,,8,False,005986.png,False
6,windows-host,onnx,predictive,heavy,0.75,NANO,20.456,21.417,0.812,92.5,47.3,,10,False,005987.png,False
7,windows-host,onnx,predictive,heavy,0.75,NANO,19.817,20.685,0.812,92.5,47.3,,0,False,005988.png,False
8,windows-host,onnx,predictive,heavy,0.75,NANO,18.456,19.162,0.6695,73.5,47.3,,0,False,005989.png,False
9,windows-host,onnx,predictive,heavy,0.75,NANO,18.565,19.328,0.6695,73.5,47.3,,2,False,005990.png,False
10,windows-host,onnx,predictive,heavy,0.75,NANO,17.55,18.162,0.6695,73.5,47.3,,0,False,005991.png,False
11,windows-host,onnx,predictive,heavy,0.75,NANO,18.335,19.156,0.6695,73.5,47.3,,13,True,005992.png,False
12,windows-host,onnx,predictive,heavy,0.75,NANO,19.376,20.259,0.6402,69.6,47.3,,0,False,005993.png,False
13,windows-host,onnx,predictive,heavy,0.75,NANO,17.858,18.653,0.6402,69.6,47.3,,8,False,005994.png,False
14,windows-host,onnx,predictive,heavy,0.75,NANO,19.807,20.59,0.6402,69.6,47.3,,2,True,005995.png,False
15,windows-host,onnx,predictive,heavy,0.75,NANO,19.993,20.878,0.6492,70.8,47.3,,40,False,005996.png,False
16,windows-host,onnx,predictive,heavy,0.75,NANO,21.585,22.646,0.6492,70.8,47.3,,1,True,005997.png,False
17,windows-host,onnx,predictive,heavy,0.75,NANO,20.802,21.944,0.6492,70.8,47.3,,3,False,005998.png,False
18,windows-host,onnx,predictive,heavy,0.75,NANO,21.318,22.355,0.7588,85.4,47.3,,16,False,005999.png,False
19,windows-host,onnx,predictive,heavy,0.75,NANO,21.918,22.854,0.7588,85.4,47.3,,0,False,006000.png,False
20,windows-host,onnx,predictive,heavy,0.75,NANO,19.39,20.083,0.788,89.3,47.3,,0,False,006001.png,False
21,windows-host,onnx,predictive,heavy,0.75,NANO,19.389,20.388,0.788,89.3,47.3,,0,False,006002.png,False
22,windows-host,onnx,predictive,heavy,0.75,NANO,20.457,21.304,0.788,89.3,47.3,,17,False,006003.png,False
23,windows-host,onnx,predictive,heavy,0.75,NANO,21.729,22.95,0.7273,81.2,47.3,,11,False,006004.png,False
24,windows-host,onnx,predictive,heavy,0.75,NANO,22.342,23.633,0.7273,81.2,47.3,,25,False,006005.png,False
25,windows-host,onnx,predictive,heavy,0.75,NANO,21.308,22.012,0.7273,81.2,47.3,,0,False,006006.png,False
26,windows-host,onnx,predictive,heavy,0.75,NANO,20.095,21.045,0.8025,91.2,47.4,,7,False,006007.png,False
27,windows-host,onnx,predictive,heavy,0.75,NANO,19.149,19.968,0.8025,91.2,47.4,,14,False,006008.png,False
28,windows-host,onnx,predictive,heavy,0.75,NANO,21.212,22.051,0.8025,91.2,47.4,,10,False,006009.png,False
29,windows-host,onnx,predictive,heavy,0.75,NANO,18.109,18.988,0.7305,81.6,47.4,,1,False,006010.png,False
30,windows-host,onnx,predictive,heavy,0.75,NANO,20.159,21.338,0.7305,81.6,47.4,,38,False,006011.png,False
31,windows-host,onnx,predictive,heavy,0.75,NANO,19.664,20.416,0.681,75.0,47.4,,8,False,006012.png,False
32,windows-host,onnx,predictive,heavy,0.75,NANO,20.656,21.573,0.681,75.0,47.4,,20,True,006013.png,False
33,windows-host,onnx,predictive,heavy,0.75,NANO,20.203,20.962,0.681,75.0,47.4,,19,False,006014.png,False
34,windows-host,onnx,predictive,heavy,0.75,NANO,20.14,21.457,0.6345,68.8,47.4,,5,False,006015.png,False
35,windows-host,onnx,predictive,heavy,0.75,NANO,21.753,22.741,0.6345,68.8,47.4,,14,False,006016.png,False
36,windows-host,onnx,predictive,heavy,0.75,NANO,26.939,27.807,0.6345,68.8,47.4,,3,False,006017.png,False
37,windows-host,onnx,predictive,heavy,0.75,NANO,22.476,23.784,0.8058,91.7,47.2,,13,False,006018.png,False
38,windows-host,onnx,predictive,heavy,0.75,NANO,21.734,22.827,0.8058,91.7,47.2,,0,False,006019.png,False
39,windows-host,onnx,predictive,heavy,0.75,NANO,22.66,23.679,0.842,96.5,47.3,,10,False,006020.png,False
40,windows-host,onnx,predictive,heavy,0.75,NANO,22.518,23.855,0.842,96.5,47.3,,9,False,006021.png,False
41,windows-host,onnx,predictive,heavy,0.75,NANO,22.418,23.421,0.842,96.5,47.3,,18,False,006022.png,False
42,windows-host,onnx,predictive,heavy,0.75,NANO,21.722,22.668,0.8225,93.9,47.3,,4,True,006023.png,False
43,windows-host,onnx,predictive,heavy,0.75,NANO,22.333,23.657,0.8225,93.9,47.3,,10,False,006024.png,False
44,windows-host,onnx,predictive,heavy,0.75,NANO,21.597,22.705,0.6942,76.8,47.3,,17,False,006025.png,False
45,windows-host,onnx,predictive,heavy,0.75,NANO,22.074,23.356,0.6942,76.8,47.3,,16,False,006026.png,False
46,windows-host,onnx,predictive,heavy,0.75,NANO,20.959,22.256,0.6942,76.8,47.3,,10,False,006027.png,False
47,windows-host,onnx,predictive,heavy,0.75,NANO,21.989,23.1,0.6845,75.5,47.3,,0,False,006028.png,False
48,windows-host,onnx,predictive,heavy,0.75,NANO,23.086,23.909,0.6845,75.5,47.3,,0,False,006029.png,False
49,windows-host,onnx,predictive,heavy,0.75,NANO,22.428,23.198,0.6845,75.5,47.3,,0,False,006030.png,False
50,windows-host,onnx,predictive,heavy,0.75,NANO,23.105,24.221,0.7498,84.2,47.3,,0,False,006031.png,False
51,windows-host,onnx,predictive,heavy,0.75,NANO,21.486,22.539,0.7498,84.2,47.3,,24,False,006032.png,False
52,windows-host,onnx,predictive,heavy,0.75,NANO,20.733,21.751,0.8217,93.8,47.3,,13,True,006033.png,False
53,windows-host,onnx,predictive,heavy,0.75,NANO,22.655,23.641,0.8217,93.8,47.3,,41,False,006034.png,False
54,windows-host,onnx,predictive,heavy,0.75,NANO,21.806,23.118,0.8217,93.8,47.3,,0,False,006035.png,False
55,windows-host,onnx,predictive,heavy,0.75,NANO,26.899,28.141,0.7152,79.6,47.3,,9,False,006036.png,False
56,windows-host,onnx,predictive,heavy,0.75,NANO,28.044,28.994,0.7152,79.6,47.3,,3,False,006037.png,False
