run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
101,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,23.92,0.5447,46.5,78.4,,,,,,none,0.003,23.092,0.412,0.412,23.93,onnx,CPUExecutionProvider,{},False,28,False,005987.png,,,,0.290779,0.355798,0.420817,14.868,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
102,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.164,0.5447,46.5,78.4,,,,,,none,0.002,23.187,0.34,0.633,24.174,onnx,CPUExecutionProvider,{},False,0,False,007295.png,,,,0.293742,0.359423,0.425105,14.868,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
103,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.256,0.528,44.3,78.3,,,,,,none,0.002,23.383,0.34,0.53,24.266,onnx,CPUExecutionProvider,{},False,87,True,006932.png,,,,0.286809,0.350058,0.413306,14.426,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
104,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,129.845,0.528,44.3,78.3,,,,,,none,0.078,127.884,0.777,1.178,129.932,onnx,CPUExecutionProvider,{},False,143,True,007202.png,,,,1.535727,1.874394,2.21306,14.426,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
105,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,129.882,0.5267,44.1,78.4,,,,,,none,0.003,128.211,0.73,0.937,129.892,onnx,CPUExecutionProvider,{},False,75,False,007263.png,,,,1.531559,1.868888,2.206218,14.388,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
106,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,129.634,0.5463,46.7,78.4,,,,,,none,0.003,128.081,0.77,0.779,129.646,onnx,CPUExecutionProvider,{},False,30,False,007428.png,,,,1.579213,1.932757,2.286301,14.908,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
107,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,160.536,0.196,0.0,78.4,,,,,,none,0.003,158.056,1.443,1.028,160.549,onnx,CPUExecutionProvider,{},False,80,False,006864.png,,,,0.831003,0.893938,0.956873,5.568,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
108,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.842,0.6025,54.2,78.4,,,,,,none,0.003,131.099,0.73,1.007,132.856,onnx,CPUExecutionProvider,{},False,91,False,006401.png,,,,1.767777,2.179895,2.592013,16.408,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
109,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,135.261,0.5455,46.6,78.4,,,,,,none,0.003,133.48,0.733,1.043,135.273,onnx,CPUExecutionProvider,{},False,9,False,006375.png,,,,1.645736,2.01395,2.382164,14.888,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
110,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,28.042,0.5425,46.2,78.4,,,,,,none,0.111,26.998,0.668,0.365,28.167,onnx,CPUExecutionProvider,{},False,1,False,006773.png,,,,0.340988,0.417095,0.493202,14.808,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
111,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,25.116,0.748,73.6,78.4,,,,,,none,0.005,24.231,0.487,0.385,25.135,onnx,CPUExecutionProvider,{},False,13,False,007419.png,,,,0.407588,0.509938,0.612288,20.288,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
112,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,25.085,0.748,73.6,78.4,,,,,,none,0.004,24.204,0.437,0.435,25.102,onnx,CPUExecutionProvider,{},False,36,False,006155.png,,,,0.407057,0.509273,0.611489,20.288,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
113,2,safety2,light,0.25,thread_steady_v1,1,,NANO,8.351,0.748,73.6,78.4,,,,,,none,0.089,7.529,0.463,0.35,8.453,onnx,CPUExecutionProvider,{},False,11,False,006436.png,,,,0.137071,0.171491,0.205911,20.288,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
114,2,safety2,light,0.25,thread_steady_v1,1,,NANO,7.264,0.691,66.3,77.5,,,,,,none,0.003,6.7,0.314,0.244,7.277,onnx,CPUExecutionProvider,{},False,5,False,006664.png,,,,0.109932,0.136873,0.163815,18.81,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
115,2,safety2,light,0.25,thread_steady_v1,1,,NANO,7.22,0.691,66.3,77.5,,,,,,none,0.003,6.596,0.286,0.332,7.231,onnx,CPUExecutionProvider,{},False,21,False,006399.png,,,,0.109247,0.136021,0.162795,18.81,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
116,2,safety2,light,0.25,thread_steady_v1,1,,NANO,6.959,0.691,66.3,77.5,,,,,,none,0.002,6.382,0.343,0.229,6.969,onnx,CPUExecutionProvider,{},False,6,True,006053.png,,,,0.105285,0.131088,0.156891,18.81,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
117,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,167.347,0.691,66.3,77.5,,,,,,none,0.076,165.496,0.848,0.996,167.434,onnx,CPUExecutionProvider,{},False,46,True,007254.png,,,,2.529503,3.149426,3.769349,18.81,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
118,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,136.665,0.6768,64.4,77.5,,,,,,none,0.004,134.476,0.801,1.38,136.683,onnx,CPUExecutionProvider,{},False,42,False,006454.png,,,,2.025989,2.519075,3.01216,18.43,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
119,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,128.948,0.6182,56.6,77.5,,,,,,none,0.005,127.027,0.864,1.047,128.971,onnx,CPUExecutionProvider,{},False,63,False,007183.png,,,,1.760774,2.175737,2.590701,16.87,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
120,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,143.273,0.1938,0.0,77.5,,,,,,none,0.004,141.263,0.837,1.164,143.291,onnx,CPUExecutionProvider,{},False,86,False,006281.png,,,,0.739741,0.795266,0.850792,5.55,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
121,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,135.786,0.5672,49.8,77.5,,,,,,none,0.003,133.997,0.796,0.988,135.802,onnx,CPUExecutionProvider,{},False,64,False,007462.png,,,,1.715514,2.106283,2.497052,15.51,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
122,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,138.53,0.5687,50.0,77.5,,,,,,none,0.004,136.886,0.751,0.885,138.544,onnx,CPUExecutionProvider,{},False,41,False,007060.png,,,,1.754317,2.154364,2.55441,15.55,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
123,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.343,0.1938,0.0,77.5,,,,,,none,0.004,130.674,0.751,0.911,132.357,onnx,CPUExecutionProvider,{},False,59,False,006844.png,,,,0.683293,0.734581,0.78587,5.55,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
124,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.118,0.1933,0.0,77.3,,,,,,none,0.003,130.496,0.741,0.875,132.133,onnx,CPUExecutionProvider,{},False,37,False,007349.png,,,,0.681742,0.732811,0.783881,5.546,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
125,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.454,0.1933,0.0,77.3,,,,,,none,0.003,130.834,0.721,0.893,132.467,onnx,CPUExecutionProvider,{},False,48,True,006051.png,,,,0.683463,0.734662,0.78586,5.546,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
126,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.905,0.1927,0.0,77.1,,,,,,none,0.003,131.266,0.722,0.913,132.92,onnx,CPUExecutionProvider,{},False,61,True,007406.png,,,,0.685403,0.736644,0.787885,5.542,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
127,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.665,0.1927,0.0,77.1,,,,,,none,0.003,131.138,0.732,0.789,132.677,onnx,CPUExecutionProvider,{},False,4,True,006555.png,,,,0.684148,0.735295,0.786442,5.542,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
128,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,133.49,0.5453,47.0,77.1,,,,,,none,0.003,131.85,0.728,0.906,133.502,onnx,CPUExecutionProvider,{},False,59,False,007401.png,,,,1.629588,1.994781,2.359975,14.942,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
129,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.784,0.5415,46.5,77.1,,,,,,none,0.003,131.138,0.802,0.839,132.796,onnx,CPUExecutionProvider,{},False,31,False,007291.png,,,,1.611016,1.97096,2.330904,14.842,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
130,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,134.502,0.1927,0.0,77.1,,,,,,none,0.004,132.745,0.784,0.965,134.517,onnx,CPUExecutionProvider,{},False,43,True,006676.png,,,,0.693636,0.745493,0.797349,5.542,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
131,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.549,0.1927,0.0,77.1,,,,,,none,0.003,130.934,0.744,0.863,132.563,onnx,CPUExecutionProvider,{},False,10,False,007245.png,,,,0.683559,0.734662,0.785765,5.542,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
132,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,133.349,0.1927,0.0,77.1,,,,,,none,0.003,131.648,0.786,0.908,133.362,onnx,CPUExecutionProvider,{},False,59,False,006945.png,,,,0.687679,0.73909,0.790501,5.542,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
133,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,133.333,0.1927,0.0,77.1,,,,,,none,0.004,131.638,0.814,0.875,133.346,onnx,CPUExecutionProvider,{},False,38,False,007061.png,,,,0.687599,0.739004,0.790409,5.542,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
134,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,133.364,0.1927,0.0,77.1,,,,,,none,0.003,131.721,0.719,0.919,133.375,onnx,CPUExecutionProvider,{},False,62,True,007067.png,,,,0.68775,0.739166,0.790583,5.542,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
135,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.485,0.5593,48.9,77.0,,,,,,none,0.003,130.972,0.733,0.776,132.496,onnx,CPUExecutionProvider,{},False,4,False,006206.png,,,,1.654878,2.029842,2.404806,15.32,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
136,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,130.267,0.545,47.0,77.0,,,,,,none,0.003,128.675,0.724,0.864,130.279,onnx,CPUExecutionProvider,{},False,71,False,006033.png,,,,1.590061,1.946375,2.302689,14.94,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
137,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,23.999,0.5533,48.1,77.0,,,,,,none,0.078,23.226,0.338,0.431,24.085,onnx,CPUExecutionProvider,{},False,45,False,006820.png,,,,0.297934,0.365132,0.432329,15.16,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
138,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.409,0.5308,45.1,77.0,,,,,,none,0.004,23.645,0.362,0.396,24.424,onnx,CPUExecutionProvider,{},False,21,False,006183.png,,,,0.291132,0.35561,0.420089,14.56,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
139,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,23.891,0.5308,45.1,77.0,,,,,,none,0.003,23.146,0.373,0.365,23.905,onnx,CPUExecutionProvider,{},False,7,True,006696.png,,,,0.284948,0.348057,0.411167,14.56,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
140,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.156,0.5308,45.1,77.0,,,,,,none,0.003,23.382,0.351,0.418,24.167,onnx,CPUExecutionProvider,{},False,35,False,006968.png,,,,0.288065,0.351864,0.415664,14.56,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
141,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.149,0.5395,46.2,77.2,,,,,,none,0.003,23.421,0.392,0.33,24.161,onnx,CPUExecutionProvider,{},False,0,False,006331.png,,,,0.292062,0.357201,0.422339,14.784,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
142,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.248,0.5395,46.2,77.2,,,,,,none,0.003,23.429,0.343,0.472,24.258,onnx,CPUExecutionProvider,{},False,57,True,006703.png,,,,0.293229,0.358628,0.424027,14.784,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
143,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,129.731,0.5395,46.2,77.2,,,,,,none,0.083,128.166,0.734,0.825,129.823,onnx,CPUExecutionProvider,{},False,38,True,007444.png,,,,1.5693,1.919303,2.269305,14.784,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
144,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,130.528,0.5345,45.5,77.3,,,,,,none,0.002,129.006,0.719,0.799,130.54,onnx,CPUExecutionProvider,{},False,34,False,006235.png,,,,1.564451,1.911882,2.259313,14.646,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
145,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.096,0.1933,0.0,77.3,,,,,,none,0.003,130.491,0.732,0.866,132.108,onnx,CPUExecutionProvider,{},False,48,False,006220.png,,,,0.681612,0.732672,0.783731,5.546,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
146,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,130.5,0.1933,0.0,77.3,,,,,,none,0.004,128.725,0.783,0.984,130.517,onnx,CPUExecutionProvider,{},False,63,False,006770.png,,,,0.673401,0.723846,0.774291,5.546,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
147,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,131.223,0.5563,48.4,77.3,,,,,,none,0.004,129.426,0.749,1.043,131.237,onnx,CPUExecutionProvider,{},False,73,False,006060.png,,,,1.629899,1.998216,2.366533,15.226,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
148,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,129.834,0.5292,44.8,77.3,,,,,,none,0.004,128.13,0.749,0.948,129.846,onnx,CPUExecutionProvider,{},False,79,False,006902.png,,,,1.542511,1.883552,2.224594,14.506,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
149,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.193,0.5435,46.7,77.3,,,,,,none,0.08,23.377,0.371,0.438,24.283,onnx,CPUExecutionProvider,{},False,24,True,006083.png,,,,0.295392,0.361478,0.427564,14.886,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
150,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.618,0.5435,46.7,77.3,,,,,,none,0.002,23.905,0.349,0.358,24.629,onnx,CPUExecutionProvider,{},False,7,False,007168.png,,,,0.299603,0.366632,0.43366,14.886,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
151,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.333,0.5435,46.7,77.3,,,,,,none,0.003,23.631,0.379,0.317,24.344,onnx,CPUExecutionProvider,{},False,0,False,006346.png,,,,0.296135,0.362387,0.42864,14.886,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
152,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.442,0.1952,0.0,78.1,,,,,,none,0.004,23.664,0.363,0.409,24.454,onnx,CPUExecutionProvider,{},False,32,False,007163.png,,,,0.126461,0.136011,0.14556,5.562,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
153,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.123,0.1952,0.0,78.1,,,,,,none,0.003,23.384,0.374,0.36,24.135,onnx,CPUExecutionProvider,{},False,4,False,006944.png,,,,0.124817,0.134241,0.143666,5.562,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
154,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,131.008,0.1952,0.0,78.1,,,,,,none,0.079,129.341,0.836,0.827,131.097,onnx,CPUExecutionProvider,{},False,20,False,006839.png,,,,0.677967,0.729161,0.780354,5.562,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
155,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,129.855,0.1952,0.0,78.1,,,,,,none,0.002,128.329,0.721,0.8,129.866,onnx,CPUExecutionProvider,{},False,12,False,007370.png,,,,0.671604,0.722317,0.77303,5.562,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
156,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,130.451,0.1952,0.0,78.1,,,,,,none,0.003,128.773,0.771,0.902,130.463,onnx,CPUExecutionProvider,{},False,52,False,006238.png,,,,0.674687,0.725633,0.776579,5.562,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
157,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,132.275,0.195,0.0,78.0,,,,,,none,0.003,130.629,0.733,0.907,132.286,onnx,CPUExecutionProvider,{},False,28,True,007240.png,,,,0.683918,0.735509,0.7871,5.56,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
158,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,131.034,0.5527,47.7,78.0,,,,,,none,0.003,129.429,0.759,0.841,131.046,onnx,CPUExecutionProvider,{},False,18,True,006636.png,,,,1.615141,1.978794,2.342447,15.1,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
159,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,130.967,0.5363,45.5,78.0,,,,,,none,0.003,129.365,0.736,0.86,130.978,onnx,CPUExecutionProvider,{},False,22,False,006004.png,,,,1.571076,1.920131,2.269187,14.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
160,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.089,0.5663,49.5,78.0,,,,,,none,0.043,23.328,0.354,0.403,24.14,onnx,CPUExecutionProvider,{},False,32,True,006637.png,,,,0.304045,0.373206,0.442368,15.46,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
161,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.469,0.5887,52.5,78.0,,,,,,none,0.002,23.69,0.35,0.424,24.478,onnx,CPUExecutionProvider,{},False,41,False,006665.png,,,,0.319319,0.393121,0.466923,16.06,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
162,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,23.869,0.5887,52.5,78.0,,,,,,none,0.003,23.19,0.353,0.322,23.882,onnx,CPUExecutionProvider,{},False,0,False,006460.png,,,,0.311534,0.383537,0.45554,16.06,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
163,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.1,0.5887,52.5,78.0,,,,,,none,0.003,23.309,0.348,0.437,24.111,onnx,CPUExecutionProvider,{},False,21,False,006141.png,,,,0.314533,0.387229,0.459925,16.06,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
164,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,23.81,0.5897,52.8,77.5,,,,,,none,0.002,23.106,0.344,0.356,23.82,onnx,CPUExecutionProvider,{},False,10,False,006286.png,,,,0.31163,0.383746,0.455862,16.11,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
165,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.049,0.5897,52.8,77.5,,,,,,none,0.003,23.272,0.35,0.42,24.06,onnx,CPUExecutionProvider,{},False,10,False,006223.png,,,,0.314759,0.3876,0.46044,16.11,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
166,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.036,0.5897,52.8,77.5,,,,,,none,0.002,23.254,0.378,0.4,24.046,onnx,CPUExecutionProvider,{},False,27,False,006009.png,,,,0.314583,0.387382,0.460182,16.11,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
167,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.147,0.6008,54.3,77.4,,,,,,none,0.003,23.4,0.409,0.333,24.157,onnx,CPUExecutionProvider,{},False,1,False,006698.png,,,,0.321437,0.396373,0.471309,16.408,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
168,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,23.901,0.6008,54.3,77.4,,,,,,none,0.002,23.204,0.344,0.348,23.911,onnx,CPUExecutionProvider,{},False,7,True,006058.png,,,,0.318154,0.392325,0.466495,16.408,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
169,2,safety2,light,0.25,thread_steady_v1,1,,SMALL,24.387,0.6008,54.3,77.4,,,,,,none,0.002,23.389,0.34,0.654,24.396,onnx,CPUExecutionProvider,{},False,105,True,006139.png,,,,0.324618,0.400296,0.475973,16.408,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
170,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,134.682,0.6465,60.4,77.4,,,,,,none,0.08,133.033,0.764,0.881,134.772,onnx,CPUExecutionProvider,{},False,10,False,007285.png,,,,1.916588,2.375755,2.834922,17.628,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
171,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,135.163,0.6792,64.8,77.3,,,,,,none,0.004,132.721,0.811,1.624,135.18,onnx,CPUExecutionProvider,{},False,57,True,006299.png,,,,2.011408,2.501638,2.991868,18.506,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
172,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,145.141,0.195,0.0,78.0,,,,,,none,0.003,143.317,0.815,1.0,145.159,onnx,CPUExecutionProvider,{},False,57,False,007396.png,,,,0.750473,0.807085,0.863697,5.56,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
173,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,148.517,0.6913,66.2,77.9,,,,,,none,0.004,146.436,0.914,1.159,148.533,onnx,CPUExecutionProvider,{},False,109,False,005983.png,,,,2.242626,2.792123,3.341621,18.798,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
174,2,safety2,light,0.25,thread_steady_v1,1,,MEDIUM,146.5,0.7662,76.2,77.9,,,,,,none,0.003,144.749,0.827,0.917,146.514,onnx,CPUExecutionProvider,{},False,24,False,006495.png,,,,2.431906,3.04719,3.662474,20.798,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
