image,tier,backend,simulated,tp,fp,fn,vru_in_gt,vru_in_pred,n_preds,n_gt
006268.png,NANO,ultralytics,False,5,1,2,True,True,6,10
006269.png,NANO,ultralytics,False,0,0,0,False,False,4,6
006270.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006271.png,NANO,ultralytics,False,0,0,0,False,False,9,9
006272.png,NANO,ultralytics,False,0,0,0,False,False,3,13
006273.png,NANO,ultralytics,False,0,0,1,True,False,2,8
006274.png,NANO,ultralytics,False,0,0,1,True,False,0,3
006275.png,NANO,ultralytics,False,0,0,0,False,False,3,6
006276.png,NANO,ultralytics,False,0,0,7,True,False,2,13
006277.png,NANO,ultralytics,False,0,0,1,True,False,0,8
006278.png,NANO,ultralytics,False,0,0,0,False,False,6,7
006279.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006280.png,NANO,ultralytics,False,0,0,1,True,False,0,5
006281.png,NANO,ultralytics,False,0,0,0,False,False,11,15
006282.png,NANO,ultralytics,False,0,0,0,False,False,0,5
006283.png,NANO,ultralytics,False,0,0,0,False,False,0,3
006284.png,NANO,ultralytics,False,2,4,6,True,True,9,10
006285.png,NANO,ultralytics,False,0,0,0,False,False,7,11
006286.png,NANO,ultralytics,False,0,0,0,False,False,2,8
006287.png,NANO,ultralytics,False,0,1,0,False,True,2,4
006288.png,NANO,ultralytics,False,0,0,0,False,False,0,5
006289.png,NANO,ultralytics,False,0,0,0,False,False,0,2
006290.png,NANO,ultralytics,False,0,0,0,False,False,0,6
006291.png,NANO,ultralytics,False,0,0,0,False,False,12,16
006292.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006293.png,NANO,ultralytics,False,0,0,2,True,False,0,9
006294.png,NANO,ultralytics,False,0,0,1,True,False,0,1
006295.png,NANO,ultralytics,False,0,0,0,False,False,4,14
006296.png,NANO,ultralytics,False,0,1,0,False,True,2,7
006297.png,NANO,ultralytics,False,0,0,0,False,False,1,6
006298.png,NANO,ultralytics,False,0,0,1,True,False,3,9
006299.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006300.png,NANO,ultralytics,False,0,0,0,False,False,9,16
006301.png,NANO,ultralytics,False,0,0,1,True,False,4,9
006302.png,NANO,ultralytics,False,0,0,0,False,False,3,4
006303.png,NANO,ultralytics,False,0,0,2,True,False,4,12
006304.png,NANO,ultralytics,False,0,0,0,False,False,1,4
006305.png,NANO,ultralytics,False,0,0,0,False,False,3,6
006306.png,NANO,ultralytics,False,0,0,0,False,False,9,12
006307.png,NANO,ultralytics,False,0,0,0,False,False,4,9
006308.png,NANO,ultralytics,False,1,2,0,True,True,3,1
006309.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006310.png,NANO,ultralytics,False,0,0,0,False,False,3,8
006311.png,NANO,ultralytics,False,0,0,0,False,False,2,1
006312.png,NANO,ultralytics,False,0,0,0,False,False,7,9
006313.png,NANO,ultralytics,False,0,0,1,True,False,1,6
006314.png,NANO,ultralytics,False,0,0,0,False,False,9,13
006315.png,NANO,ultralytics,False,0,0,0,False,False,3,5
006316.png,NANO,ultralytics,False,0,0,0,False,False,0,1
006317.png,NANO,ultralytics,False,0,0,0,False,False,0,4
006318.png,NANO,ultralytics,False,0,0,0,False,False,1,7
006319.png,NANO,ultralytics,False,0,0,0,False,False,4,4
006320.png,NANO,ultralytics,False,0,0,0,False,False,2,9
006321.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006322.png,NANO,ultralytics,False,0,0,0,False,False,8,10
006323.png,NANO,ultralytics,False,0,0,0,False,False,0,6
006324.png,NANO,ultralytics,False,0,0,0,False,False,5,8
006325.png,NANO,ultralytics,False,0,0,0,False,False,3,5
006326.png,NANO,ultralytics,False,0,0,0,False,False,2,6
006327.png,NANO,ultralytics,False,0,0,0,False,False,1,2
006328.png,NANO,ultralytics,False,0,0,1,True,False,2,11
006329.png,NANO,ultralytics,False,0,0,0,False,False,8,5
006330.png,NANO,ultralytics,False,0,0,0,False,False,1,8
006331.png,NANO,ultralytics,False,0,0,0,False,False,0,4
006332.png,NANO,ultralytics,False,0,0,0,False,False,0,4
006333.png,NANO,ultralytics,False,0,0,2,True,False,1,8
006334.png,NANO,ultralytics,False,0,0,2,True,False,3,10
006335.png,NANO,ultralytics,False,0,0,0,False,False,1,6
006336.png,NANO,ultralytics,False,0,0,0,False,False,6,13
006337.png,NANO,ultralytics,False,1,0,0,True,True,1,1
006338.png,NANO,ultralytics,False,0,0,0,False,False,7,10
006339.png,NANO,ultralytics,False,0,0,1,True,False,1,3
006340.png,NANO,ultralytics,False,0,0,0,False,False,0,5
