run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
118,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.287,0.6245,55.7,82.7,,,,,,none,0.002,23.566,0.345,0.371,24.296,onnx,CPUExecutionProvider,{},False,16,False,006869.png,,,,0.330321,0.408033,0.485745,16.794,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
119,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.534,0.6245,55.7,82.7,,,,,,none,0.002,23.556,0.456,0.517,24.544,onnx,CPUExecutionProvider,{},False,42,False,007314.png,,,,0.333691,0.412196,0.490701,16.794,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
120,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.162,0.6245,55.7,82.7,,,,,,none,0.002,23.232,0.432,0.493,24.172,onnx,CPUExecutionProvider,{},False,55,True,007465.png,,,,0.328634,0.405949,0.483265,16.794,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
121,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.334,0.2068,0.0,82.7,,,,,,none,0.002,23.515,0.39,0.423,24.344,onnx,CPUExecutionProvider,{},False,28,False,006687.png,,,,0.127573,0.13764,0.147706,5.654,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
122,1,predictive,moderate,0.5,thread_steady_v1,2,,MEDIUM,130.233,0.2068,0.0,82.7,,,,,,none,0.066,128.555,0.714,0.96,130.308,onnx,CPUExecutionProvider,{},False,32,True,007157.png,,,,0.682878,0.736761,0.790643,5.654,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
123,1,predictive,moderate,0.5,thread_steady_v1,2,,MEDIUM,127.637,0.2068,0.0,82.7,,,,,,none,0.003,126.1,0.723,0.81,127.648,onnx,CPUExecutionProvider,{},False,20,False,007206.png,,,,0.668939,0.721721,0.774503,5.654,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
124,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,23.853,0.5545,46.5,82.3,,,,,,none,0.076,23.139,0.334,0.376,23.937,onnx,CPUExecutionProvider,{},False,22,True,006704.png,,,,0.29226,0.357764,0.423267,14.946,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
125,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.782,0.5545,46.5,82.3,,,,,,none,0.002,23.854,0.481,0.442,24.793,onnx,CPUExecutionProvider,{},False,46,False,007402.png,,,,0.30271,0.370556,0.438401,14.946,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
126,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.157,0.607,53.5,82.3,,,,,,none,0.002,23.305,0.411,0.435,24.167,onnx,CPUExecutionProvider,{},False,9,False,006125.png,,,,0.320444,0.395036,0.469628,16.346,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
127,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.102,0.607,53.5,82.3,,,,,,none,0.002,23.324,0.375,0.4,24.113,onnx,CPUExecutionProvider,{},False,30,False,006914.png,,,,0.319721,0.394145,0.468569,16.346,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
128,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.649,0.607,53.5,82.3,,,,,,none,0.002,23.713,0.444,0.487,24.659,onnx,CPUExecutionProvider,{},False,44,False,007160.png,,,,0.326968,0.403078,0.479188,16.346,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
129,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.107,0.5883,51.0,82.3,,,,,,none,0.002,23.242,0.408,0.452,24.117,onnx,CPUExecutionProvider,{},False,29,False,006013.png,,,,0.310732,0.382154,0.453576,15.846,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
130,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.298,0.5883,51.0,82.3,,,,,,none,0.002,23.4,0.392,0.5,24.309,onnx,CPUExecutionProvider,{},False,63,False,006379.png,,,,0.313205,0.385195,0.457185,15.846,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
131,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.223,0.5883,51.0,82.3,,,,,,none,0.003,23.396,0.401,0.42,24.233,onnx,CPUExecutionProvider,{},False,18,False,006242.png,,,,0.312234,0.384001,0.455768,15.846,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
132,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,23.934,0.5665,48.1,82.3,,,,,,none,0.002,23.211,0.348,0.37,23.943,onnx,CPUExecutionProvider,{},False,18,False,007056.png,,,,0.298078,0.365513,0.432949,15.266,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
133,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,23.826,0.5665,48.1,82.3,,,,,,none,0.002,23.049,0.378,0.395,23.836,onnx,CPUExecutionProvider,{},False,30,True,007324.png,,,,0.296742,0.363875,0.431008,15.266,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
134,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.206,0.5665,48.1,82.3,,,,,,none,0.002,23.469,0.394,0.339,24.215,onnx,CPUExecutionProvider,{},False,3,True,006446.png,,,,0.301468,0.36967,0.437872,15.266,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
135,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,23.579,0.5385,44.4,82.2,,,,,,none,0.002,22.897,0.317,0.361,23.588,onnx,CPUExecutionProvider,{},False,17,False,006135.png,,,,0.280532,0.342592,0.404651,14.524,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
136,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.33,0.5385,44.4,82.2,,,,,,none,0.002,23.518,0.383,0.425,24.34,onnx,CPUExecutionProvider,{},False,33,False,007468.png,,,,0.289476,0.353515,0.417553,14.524,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
137,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,23.955,0.5385,44.4,82.2,,,,,,none,0.002,23.296,0.343,0.312,23.965,onnx,CPUExecutionProvider,{},False,0,False,007054.png,,,,0.285019,0.348072,0.411125,14.524,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
138,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,23.989,0.6338,57.1,82.2,,,,,,none,0.002,23.231,0.342,0.412,23.998,onnx,CPUExecutionProvider,{},False,3,True,006579.png,,,,0.331131,0.40951,0.487889,17.064,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
139,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.583,0.6338,57.1,82.2,,,,,,none,0.002,23.859,0.38,0.34,24.593,onnx,CPUExecutionProvider,{},False,5,False,006059.png,,,,0.339331,0.419651,0.499971,17.064,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
140,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.976,0.6338,57.1,82.2,,,,,,none,0.002,23.925,0.395,0.652,24.992,onnx,CPUExecutionProvider,{},False,41,False,006754.png,,,,0.34484,0.426464,0.508088,17.064,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
141,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.216,0.6653,61.3,82.2,,,,,,none,0.002,23.318,0.473,0.418,24.229,onnx,CPUExecutionProvider,{},False,37,False,006026.png,,,,0.349582,0.433803,0.518025,17.904,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
142,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.89,0.6653,61.3,82.2,,,,,,none,0.075,7.252,0.381,0.25,7.972,onnx,CPUExecutionProvider,{},False,4,True,006010.png,,,,0.115014,0.142723,0.170432,17.904,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
143,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,6.986,0.6653,61.3,82.2,,,,,,none,0.002,6.447,0.284,0.251,6.995,onnx,CPUExecutionProvider,{},False,0,False,006046.png,,,,0.100925,0.12524,0.149555,17.904,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
144,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.22,0.6653,61.3,82.2,,,,,,none,0.002,6.715,0.284,0.217,7.229,onnx,CPUExecutionProvider,{},False,0,False,006118.png,,,,0.104298,0.129426,0.154553,17.904,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
145,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.105,0.6653,61.3,82.2,,,,,,none,0.002,6.524,0.345,0.233,7.113,onnx,CPUExecutionProvider,{},False,10,False,007190.png,,,,0.10263,0.127356,0.152081,17.904,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
146,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.437,0.6653,61.3,82.2,,,,,,none,0.002,6.65,0.517,0.265,7.446,onnx,CPUExecutionProvider,{},False,18,True,007319.png,,,,0.107432,0.133315,0.159197,17.904,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
147,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.063,0.6382,57.7,82.2,,,,,,none,0.002,6.444,0.32,0.294,7.077,onnx,CPUExecutionProvider,{},False,0,False,007457.png,,,,0.09828,0.121604,0.144928,17.184,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
148,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.294,0.6382,57.7,82.2,,,,,,none,0.002,6.738,0.299,0.252,7.304,onnx,CPUExecutionProvider,{},False,3,True,007092.png,,,,0.101444,0.125519,0.149594,17.184,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
149,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.473,0.6382,57.7,82.2,,,,,,none,0.002,6.893,0.327,0.249,7.483,onnx,CPUExecutionProvider,{},False,2,False,006393.png,,,,0.103924,0.128589,0.153253,17.184,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
150,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.113,0.6382,57.7,82.2,,,,,,none,0.002,6.513,0.294,0.302,7.123,onnx,CPUExecutionProvider,{},False,37,False,006638.png,,,,0.098918,0.122394,0.14587,17.184,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
151,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,6.992,0.6382,57.7,82.2,,,,,,none,0.002,6.456,0.33,0.202,7.001,onnx,CPUExecutionProvider,{},False,0,False,007175.png,,,,0.097231,0.120307,0.143382,17.184,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
152,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.346,0.6382,57.7,82.2,,,,,,none,0.002,6.742,0.363,0.237,7.355,onnx,CPUExecutionProvider,{},False,11,False,006848.png,,,,0.10215,0.126393,0.150636,17.184,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
153,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,27.595,0.2055,0.0,82.2,,,,,,none,0.076,26.577,0.382,0.631,27.68,onnx,CPUExecutionProvider,{},False,67,False,006011.png,,,,0.14485,0.156227,0.167603,5.644,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
154,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,26.917,0.2055,0.0,82.2,,,,,,none,0.002,26.168,0.356,0.387,26.927,onnx,CPUExecutionProvider,{},False,8,False,006609.png,,,,0.140911,0.151978,0.163045,5.644,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
155,1,predictive,moderate,0.5,thread_steady_v1,2,,MEDIUM,135.32,0.2055,0.0,82.2,,,,,,none,0.075,133.799,0.746,0.77,135.402,onnx,CPUExecutionProvider,{},False,1,False,007115.png,,,,0.70856,0.764211,0.819861,5.644,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
156,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,26.26,0.6437,58.4,82.3,,,,,,none,0.071,25.418,0.39,0.448,26.34,onnx,CPUExecutionProvider,{},False,20,False,007224.png,,,,0.36862,0.456373,0.544125,17.326,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
157,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,26.937,0.6437,58.4,82.3,,,,,,none,0.003,25.912,0.472,0.548,26.954,onnx,CPUExecutionProvider,{},False,15,False,006358.png,,,,0.377205,0.467002,0.556799,17.326,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
158,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,27.665,0.703,66.3,82.3,,,,,,none,0.003,26.521,0.473,0.666,27.684,onnx,CPUExecutionProvider,{},False,16,False,006859.png,,,,0.420237,0.523403,0.626569,18.906,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
159,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,26.406,0.703,66.3,82.3,,,,,,none,0.003,25.517,0.515,0.365,26.421,onnx,CPUExecutionProvider,{},False,0,False,006512.png,,,,0.401051,0.499508,0.597964,18.906,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
160,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,8.402,0.703,66.3,82.3,,,,,,none,0.099,7.52,0.489,0.386,8.522,onnx,CPUExecutionProvider,{},False,2,False,006448.png,,,,0.129353,0.161109,0.192865,18.906,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
161,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,8.16,0.703,66.3,82.3,,,,,,none,0.003,7.397,0.373,0.385,8.186,onnx,CPUExecutionProvider,{},False,0,False,006563.png,,,,0.124266,0.154772,0.185279,18.906,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
162,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.746,0.682,63.5,82.3,,,,,,none,0.002,7.03,0.326,0.384,7.762,onnx,CPUExecutionProvider,{},False,1,False,007429.png,,,,0.114561,0.142399,0.170236,18.346,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
163,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,8.916,0.682,63.5,82.3,,,,,,none,0.003,7.968,0.44,0.5,8.93,onnx,CPUExecutionProvider,{},False,2,False,007279.png,,,,0.131804,0.163832,0.19586,18.346,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
164,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,9.294,0.682,63.5,82.3,,,,,,none,0.004,7.976,0.666,0.642,9.337,onnx,CPUExecutionProvider,{},False,36,False,007480.png,,,,0.137813,0.171301,0.204789,18.346,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
165,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,8.046,0.682,63.5,82.3,,,,,,none,0.006,7.175,0.384,0.479,8.071,onnx,CPUExecutionProvider,{},False,0,False,006668.png,,,,0.119118,0.148064,0.177009,18.346,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
166,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,8.178,0.682,63.5,82.3,,,,,,none,0.005,7.272,0.492,0.403,8.204,onnx,CPUExecutionProvider,{},False,0,False,006340.png,,,,0.121084,0.150508,0.179931,18.346,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
167,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.951,0.2057,0.0,82.3,,,,,,none,0.16,24.106,0.449,0.388,25.127,onnx,CPUExecutionProvider,{},False,6,False,006293.png,,,,0.131526,0.141865,0.152205,5.646,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
168,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.831,0.2057,0.0,82.3,,,,,,none,0.003,23.712,0.516,0.596,24.849,onnx,CPUExecutionProvider,{},False,17,False,006237.png,,,,0.130073,0.140299,0.150524,5.646,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
169,1,predictive,moderate,0.5,thread_steady_v1,2,,MEDIUM,146.708,0.2057,0.0,82.3,,,,,,none,0.086,144.773,0.803,1.126,146.805,onnx,CPUExecutionProvider,{},False,54,False,006726.png,,,,0.76845,0.828861,0.889271,5.646,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
170,1,predictive,moderate,0.5,thread_steady_v1,2,,MEDIUM,139.396,0.2057,0.0,82.3,,,,,,none,0.003,137.72,0.835,0.833,139.409,onnx,CPUExecutionProvider,{},False,20,False,006619.png,,,,0.729736,0.787102,0.844469,5.646,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
171,1,predictive,moderate,0.5,thread_steady_v1,2,,MEDIUM,139.2,0.2057,0.0,82.3,,,,,,none,0.003,137.376,0.858,0.959,139.213,onnx,CPUExecutionProvider,{},False,77,True,006843.png,,,,0.728708,0.785994,0.84328,5.646,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
172,1,predictive,moderate,0.5,thread_steady_v1,2,,MEDIUM,139.266,0.2057,0.0,82.3,,,,,,none,0.002,137.444,0.837,0.978,139.278,onnx,CPUExecutionProvider,{},False,11,False,006216.png,,,,0.729051,0.786364,0.843677,5.646,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
173,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,26.355,0.661,60.8,82.0,,,,,,none,0.166,25.48,0.421,0.449,26.532,onnx,CPUExecutionProvider,{},False,15,False,006432.png,,,,0.380729,0.472263,0.563797,17.8,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
174,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,25.11,0.6375,57.7,81.9,,,,,,none,0.002,24.432,0.358,0.316,25.121,onnx,CPUExecutionProvider,{},False,0,False,006893.png,,,,0.348766,0.431527,0.514288,17.178,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
175,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.408,0.6375,57.7,81.9,,,,,,none,0.002,23.681,0.346,0.377,24.418,onnx,CPUExecutionProvider,{},False,7,False,006178.png,,,,0.33901,0.419456,0.499902,17.178,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
176,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,25.651,0.6375,57.7,81.9,,,,,,none,0.003,24.882,0.346,0.418,25.661,onnx,CPUExecutionProvider,{},False,14,True,006175.png,,,,0.35626,0.4408,0.525339,17.178,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
177,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,25.02,0.5763,49.5,82.0,,,,,,none,0.002,24.246,0.412,0.358,25.032,onnx,CPUExecutionProvider,{},False,8,False,006243.png,,,,0.316779,0.388996,0.461213,15.54,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
178,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,25.005,0.5763,49.5,82.0,,,,,,none,0.002,24.22,0.402,0.378,25.015,onnx,CPUExecutionProvider,{},False,11,False,007461.png,,,,0.316564,0.388732,0.460901,15.54,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
179,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.079,0.5763,49.5,82.0,,,,,,none,0.002,23.277,0.42,0.376,24.091,onnx,CPUExecutionProvider,{},False,13,True,007297.png,,,,0.304868,0.37437,0.443871,15.54,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
180,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,25.363,0.5725,49.0,82.0,,,,,,none,0.002,24.52,0.355,0.482,25.373,onnx,CPUExecutionProvider,{},False,7,True,006722.png,,,,0.319187,0.391752,0.464318,15.44,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
181,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,25.445,0.5725,49.0,82.0,,,,,,none,0.002,24.733,0.347,0.361,25.457,onnx,CPUExecutionProvider,{},False,0,False,007439.png,,,,0.320245,0.393052,0.465858,15.44,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
182,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.448,0.5725,49.0,82.0,,,,,,none,0.003,23.604,0.406,0.433,24.46,onnx,CPUExecutionProvider,{},False,33,False,006789.png,,,,0.307703,0.377658,0.447613,15.44,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
183,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,23.843,0.5733,49.1,82.0,,,,,,none,0.002,23.096,0.382,0.36,23.853,onnx,CPUExecutionProvider,{},False,9,False,006524.png,,,,0.300431,0.368771,0.43711,15.46,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
184,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,23.741,0.5733,49.1,82.0,,,,,,none,0.002,22.977,0.342,0.416,23.75,onnx,CPUExecutionProvider,{},False,29,False,007093.png,,,,0.299133,0.367178,0.435222,15.46,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
185,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,24.37,0.5733,49.1,82.0,,,,,,none,0.002,23.583,0.402,0.381,24.379,onnx,CPUExecutionProvider,{},False,21,True,006956.png,,,,0.307059,0.376906,0.446753,15.46,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
186,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,23.72,0.5245,42.6,82.0,,,,,,none,0.003,23.016,0.341,0.36,23.731,onnx,CPUExecutionProvider,{},False,6,False,007064.png,,,,0.275749,0.336025,0.396301,14.16,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
187,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,28.555,0.5245,42.6,82.0,,,,,,none,0.002,27.601,0.441,0.509,28.567,onnx,CPUExecutionProvider,{},False,30,False,006483.png,,,,0.331945,0.404505,0.477064,14.16,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
188,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,26.668,0.5245,42.6,82.0,,,,,,none,0.002,25.681,0.505,0.477,26.679,onnx,CPUExecutionProvider,{},False,12,True,006279.png,,,,0.310015,0.377781,0.445547,14.16,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
189,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,25.727,0.691,64.8,82.0,,,,,,none,0.003,24.859,0.375,0.488,25.739,onnx,CPUExecutionProvider,{},False,49,True,006910.png,,,,0.384799,0.478746,0.572694,18.6,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
190,1,predictive,moderate,0.5,thread_steady_v1,2,,SMALL,25.109,0.691,64.8,82.0,,,,,,none,0.003,24.245,0.349,0.509,25.121,onnx,CPUExecutionProvider,{},False,50,False,006261.png,,,,0.375553,0.467244,0.558934,18.6,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
191,1,predictive,moderate,0.5,thread_steady_v1,2,,NANO,7.415,0.691,64.8,82.0,,,,,,none,0.074,6.768,0.352,0.289,7.496,onnx,CPUExecutionProvider,{},False,13,False,006853.png,,,,0.11206,0.139419,0.166779,18.6,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
