run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
139,2,threshold,burst,0.0,process_isolated_burst_v2,9,39,MEDIUM,162.779,0.1998,0.0,79.9,,,,,,none,0.003,160.774,0.974,1.021,162.798,onnx,CPUExecutionProvider,{},False,19,True,006696.png,,,,0.846303,0.911341,0.976379,5.598,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
140,2,threshold,burst,0.0,process_isolated_burst_v2,9,40,MEDIUM,181.244,0.1998,0.0,79.9,,,,,,none,0.002,178.615,0.901,1.719,181.264,onnx,CPUExecutionProvider,{},False,65,True,006968.png,,,,0.942299,1.014714,1.087129,5.598,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
141,2,threshold,burst,0.0,process_isolated_burst_v2,9,41,MEDIUM,229.502,0.6783,63.8,79.9,,,,,,none,0.004,227.174,1.107,1.207,229.528,onnx,CPUExecutionProvider,{},False,8,False,006331.png,,,,3.389787,4.213679,5.03757,18.358,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
142,2,threshold,burst,0.0,process_isolated_burst_v2,9,42,MEDIUM,190.488,0.2013,0.0,80.5,,,,,,none,0.004,187.514,1.131,1.829,190.527,onnx,CPUExecutionProvider,{},False,109,True,006703.png,,,,0.992172,1.068859,1.145546,5.61,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
143,2,threshold,burst,0.0,process_isolated_burst_v2,9,43,MEDIUM,171.644,0.2098,0.0,83.9,,,,,,none,0.005,169.065,0.95,1.601,171.675,onnx,CPUExecutionProvider,{},False,38,True,007444.png,,,,0.902752,0.974769,1.046787,5.678,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
144,2,threshold,burst,0.0,process_isolated_burst_v2,9,44,MEDIUM,185.063,0.2095,0.0,83.8,,,,,,none,0.003,182.687,1.063,1.301,185.093,onnx,CPUExecutionProvider,{},False,34,False,006235.png,,,,0.973033,1.050587,1.128141,5.676,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
145,2,threshold,burst,0.0,process_isolated_burst_v2,9,45,MEDIUM,163.998,0.2098,0.0,83.9,,,,,,none,0.003,161.733,1.106,1.143,164.02,onnx,CPUExecutionProvider,{},False,48,False,006220.png,,,,0.862498,0.931304,1.00011,5.678,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
146,2,threshold,burst,0.0,process_isolated_burst_v2,9,46,MEDIUM,156.185,0.7085,66.5,83.9,,,,,,none,0.003,154.077,0.921,1.176,156.207,onnx,CPUExecutionProvider,{},False,63,False,006770.png,,,,2.379577,2.964494,3.549411,18.978,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
147,2,threshold,burst,0.0,process_isolated_burst_v2,9,47,MEDIUM,157.158,0.6127,53.8,83.7,,,,,,none,0.003,154.471,1.004,1.672,157.18,onnx,CPUExecutionProvider,{},False,73,False,006060.png,,,,2.094507,2.583102,3.071697,16.434,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
148,2,threshold,burst,0.0,process_isolated_burst_v2,9,48,MEDIUM,187.184,0.6505,58.8,83.8,,,,,,none,0.004,184.404,0.952,1.815,187.212,onnx,CPUExecutionProvider,{},False,79,False,006902.png,,,,2.635383,3.264228,3.893074,17.436,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
149,2,threshold,burst,0.0,process_isolated_burst_v2,9,49,MEDIUM,167.074,0.9233,95.3,83.4,,,,,,none,0.003,164.743,1.119,1.201,167.102,onnx,CPUExecutionProvider,{},False,57,True,006083.png,,,,3.266185,4.132111,4.67887,24.728,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
150,2,threshold,burst,0.0,process_isolated_burst_v2,9,50,MEDIUM,162.063,0.6763,62.4,83.3,,,,,,none,0.003,160.061,0.935,1.057,162.081,onnx,CPUExecutionProvider,{},False,32,False,007168.png,,,,2.367927,2.941127,3.514328,18.146,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
151,2,threshold,burst,0.0,process_isolated_burst_v2,9,51,MEDIUM,158.508,0.2082,0.0,83.3,,,,,,none,0.002,156.67,0.905,0.926,158.523,onnx,CPUExecutionProvider,{},False,23,False,006346.png,,,,0.832167,0.898192,0.964217,5.666,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
152,2,threshold,burst,0.0,process_isolated_burst_v2,9,52,MEDIUM,149.463,0.599,52.1,83.3,,,,,,none,0.002,147.471,0.901,1.083,149.478,onnx,CPUExecutionProvider,{},False,46,False,007163.png,,,,1.952858,2.404506,2.856154,16.086,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
153,2,threshold,burst,0.0,process_isolated_burst_v2,9,53,MEDIUM,152.59,0.557,46.5,83.3,,,,,,none,0.002,150.667,0.908,1.005,152.604,onnx,CPUExecutionProvider,{},False,40,False,006944.png,,,,1.865504,2.283866,2.702229,14.966,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
154,2,threshold,burst,0.0,process_isolated_burst_v2,9,54,MEDIUM,154.13,0.2082,0.0,83.3,,,,,,none,0.002,152.181,0.916,1.023,154.146,onnx,CPUExecutionProvider,{},False,20,False,006839.png,,,,0.80919,0.873392,0.937594,5.666,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
155,2,threshold,burst,0.0,process_isolated_burst_v2,9,55,MEDIUM,153.712,0.208,0.0,83.2,,,,,,none,0.002,151.746,0.941,1.016,153.728,onnx,CPUExecutionProvider,{},False,12,False,007370.png,,,,0.806765,0.870716,0.934667,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
156,2,threshold,burst,0.0,process_isolated_burst_v2,9,56,MEDIUM,151.898,0.208,0.0,83.2,,,,,,none,0.003,149.992,0.913,0.986,151.914,onnx,CPUExecutionProvider,{},False,52,False,006238.png,,,,0.797245,0.860442,0.923638,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
157,2,threshold,burst,0.0,process_isolated_burst_v2,9,57,MEDIUM,159.196,0.208,0.0,83.2,,,,,,none,0.002,157.348,0.914,0.928,159.209,onnx,CPUExecutionProvider,{},False,28,True,007240.png,,,,0.835528,0.901759,0.96799,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
158,2,threshold,burst,0.0,process_isolated_burst_v2,9,58,MEDIUM,148.214,0.208,0.0,83.2,,,,,,none,0.002,146.423,0.831,0.954,148.229,onnx,CPUExecutionProvider,{},False,18,True,006636.png,,,,0.777908,0.839572,0.901235,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
159,2,threshold,burst,0.0,process_isolated_burst_v2,9,59,MEDIUM,155.168,0.597,52.0,82.8,,,,,,none,0.002,153.254,0.843,1.064,155.184,onnx,CPUExecutionProvider,{},False,22,False,006004.png,,,,2.023912,2.491637,2.959362,16.056,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
160,2,threshold,burst,0.0,process_isolated_burst_v2,9,60,MEDIUM,183.014,0.2075,0.0,83.0,,,,,,none,0.003,180.02,1.378,1.604,183.039,onnx,CPUExecutionProvider,{},False,48,False,006637.png,,,,0.960037,1.035998,1.111959,5.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
161,2,threshold,burst,0.0,process_isolated_burst_v2,9,61,MEDIUM,158.142,0.2087,0.0,83.5,,,,,,none,0.003,155.914,0.933,1.281,158.164,onnx,CPUExecutionProvider,{},False,67,False,006665.png,,,,0.830756,0.896789,0.962823,5.67,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
162,2,threshold,burst,0.0,process_isolated_burst_v2,9,62,MEDIUM,156.937,0.209,0.0,83.6,,,,,,none,0.003,154.92,1.012,0.993,156.958,onnx,CPUExecutionProvider,{},False,7,True,006460.png,,,,0.824655,0.890263,0.955871,5.672,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
163,2,threshold,burst,0.0,process_isolated_burst_v2,9,63,MEDIUM,157.786,0.2075,0.0,83.0,,,,,,none,0.002,155.751,0.896,1.129,157.8,onnx,CPUExecutionProvider,{},False,54,False,006141.png,,,,0.827663,0.89315,0.958637,5.66,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
164,2,threshold,burst,0.0,process_isolated_burst_v2,9,64,MEDIUM,151.34,0.2073,0.0,82.9,,,,,,none,0.003,149.504,0.897,0.931,151.358,onnx,CPUExecutionProvider,{},False,26,False,006286.png,,,,0.793645,0.856383,0.91912,5.658,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
165,2,threshold,burst,0.0,process_isolated_burst_v2,9,65,MEDIUM,166.786,0.5965,51.9,82.9,,,,,,none,0.003,164.776,0.964,1.036,166.809,onnx,CPUExecutionProvider,{},False,10,False,006223.png,,,,2.173266,2.675276,3.177286,16.038,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
166,2,threshold,burst,0.0,process_isolated_burst_v2,9,66,MEDIUM,183.297,0.9202,95.0,83.1,,,,,,none,0.004,180.962,1.04,1.269,183.338,onnx,CPUExecutionProvider,{},False,36,False,006009.png,,,,3.574447,4.521479,5.133461,24.662,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
167,2,threshold,burst,0.0,process_isolated_burst_v2,9,67,MEDIUM,161.69,0.8498,85.4,83.7,,,,,,none,0.005,159.334,1.311,1.025,161.714,onnx,CPUExecutionProvider,{},False,14,False,006698.png,,,,2.921444,3.679639,4.437835,22.754,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
168,2,threshold,burst,0.0,process_isolated_burst_v2,9,68,NANO,11.123,0.75,72.3,83.1,,,,,,none,0.262,10.234,0.57,0.298,11.403,onnx,CPUExecutionProvider,{},False,0,False,006058.png,,,,0.183498,0.22946,0.275421,20.122,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
169,2,threshold,burst,0.0,process_isolated_burst_v2,9,69,NANO,9.055,0.6593,60.2,83.1,,,,,,none,0.004,8.042,0.429,0.574,9.076,onnx,CPUExecutionProvider,{},False,86,True,006139.png,,,,0.129572,0.160661,0.191751,17.702,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
170,2,threshold,burst,0.0,process_isolated_burst_v2,9,70,NANO,8.723,0.6593,60.2,83.1,,,,,,none,0.004,8.038,0.367,0.308,8.743,onnx,CPUExecutionProvider,{},False,10,False,007285.png,,,,0.124824,0.154774,0.184725,17.702,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
171,2,threshold,burst,0.0,process_isolated_burst_v2,9,71,SMALL,34.948,0.6593,60.2,83.1,,,,,,none,0.102,33.703,0.764,0.474,35.075,onnx,CPUExecutionProvider,{},False,10,True,006299.png,,,,0.50075,0.6209,0.74105,17.702,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
172,2,threshold,burst,0.0,process_isolated_burst_v2,9,72,SMALL,29.077,0.6593,60.2,83.1,,,,,,none,0.003,27.684,0.783,0.601,29.097,onnx,CPUExecutionProvider,{},False,33,False,007396.png,,,,0.415402,0.515073,0.614744,17.702,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
173,2,threshold,burst,0.0,process_isolated_burst_v2,9,73,SMALL,29.755,0.2077,0.0,83.1,,,,,,none,0.003,28.607,0.545,0.594,29.771,onnx,CPUExecutionProvider,{},False,58,False,005983.png,,,,0.156195,0.168565,0.180935,5.662,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
174,2,threshold,burst,0.0,process_isolated_burst_v2,9,74,SMALL,31.94,0.2077,0.0,83.1,,,,,,none,0.003,30.852,0.447,0.631,31.958,onnx,CPUExecutionProvider,{},False,3,False,006495.png,,,,0.16767,0.180949,0.194228,5.662,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
175,2,threshold,burst,0.0,process_isolated_burst_v2,9,75,MEDIUM,160.378,0.2077,0.0,83.1,,,,,,none,0.103,158.454,0.926,0.987,160.496,onnx,CPUExecutionProvider,{},False,8,False,006132.png,,,,0.842044,0.908731,0.975417,5.662,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
176,2,threshold,burst,0.0,process_isolated_burst_v2,9,76,MEDIUM,153.712,0.6615,60.5,83.1,,,,,,none,0.003,151.6,0.91,1.191,153.734,onnx,CPUExecutionProvider,{},False,76,False,006497.png,,,,2.201702,2.730624,3.259546,17.762,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
177,2,threshold,burst,0.0,process_isolated_burst_v2,9,77,MEDIUM,156.781,0.2085,0.0,83.4,,,,,,none,0.002,154.793,0.907,1.071,156.8,onnx,CPUExecutionProvider,{},False,33,False,006717.png,,,,0.823356,0.888742,0.954127,5.668,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
178,2,threshold,burst,0.0,process_isolated_burst_v2,9,78,MEDIUM,153.017,0.2085,0.0,83.4,,,,,,none,0.002,151.119,0.906,0.981,153.035,onnx,CPUExecutionProvider,{},False,32,True,006021.png,,,,0.803586,0.867402,0.931217,5.668,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
179,2,threshold,burst,0.0,process_isolated_burst_v2,9,79,MEDIUM,162.882,0.208,0.0,83.2,,,,,,none,0.003,160.841,0.908,1.123,162.902,onnx,CPUExecutionProvider,{},False,57,False,007222.png,,,,0.85491,0.922678,0.990445,5.664,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
180,2,threshold,burst,0.0,process_isolated_burst_v2,9,80,MEDIUM,150.283,0.2077,0.0,83.1,,,,,,none,0.002,148.267,0.897,1.111,150.3,onnx,CPUExecutionProvider,{},False,88,True,006152.png,,,,0.788548,0.850997,0.913447,5.662,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
181,2,threshold,burst,0.0,process_isolated_burst_v2,9,81,MEDIUM,154.993,0.207,0.0,82.8,,,,,,none,0.002,153.16,0.814,1.012,155.006,onnx,CPUExecutionProvider,{},False,58,True,006997.png,,,,0.812543,0.876715,0.940888,5.656,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
182,2,threshold,burst,0.0,process_isolated_burst_v2,9,82,MEDIUM,160.089,0.6098,53.7,82.8,,,,,,none,0.003,157.993,0.916,1.169,160.109,onnx,CPUExecutionProvider,{},False,15,False,007143.png,,,,2.128975,2.625154,3.121333,16.396,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
183,2,threshold,burst,0.0,process_isolated_burst_v2,9,83,MEDIUM,152.786,0.7115,67.7,81.5,,,,,,none,0.005,150.282,1.415,1.074,152.81,onnx,CPUExecutionProvider,{},False,32,False,007010.png,,,,2.349833,2.929364,3.508895,19.17,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
184,2,threshold,burst,0.0,process_isolated_burst_v2,9,84,MEDIUM,158.294,0.6882,64.8,80.9,,,,,,none,0.003,156.275,0.91,1.099,158.314,onnx,CPUExecutionProvider,{},False,40,False,007473.png,,,,2.364182,2.941157,3.518133,18.578,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
185,2,threshold,burst,0.0,process_isolated_burst_v2,9,85,NANO,10.083,0.7558,73.8,80.9,,,,,,none,0.097,9.157,0.37,0.547,10.195,onnx,CPUExecutionProvider,{},False,10,False,007155.png,,,,0.166018,0.207764,0.249509,20.378,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
186,2,threshold,burst,0.0,process_isolated_burst_v2,9,86,NANO,9.355,0.7558,73.8,80.9,,,,,,none,0.003,8.225,0.751,0.368,9.376,onnx,CPUExecutionProvider,{},False,24,False,006126.png,,,,0.152678,0.191069,0.22946,20.378,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
187,2,threshold,burst,0.0,process_isolated_burst_v2,9,87,NANO,8.79,0.7558,73.8,80.9,,,,,,none,0.002,8.171,0.36,0.251,8.803,onnx,CPUExecutionProvider,{},False,0,False,007144.png,,,,0.143342,0.179385,0.215428,20.378,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
188,2,threshold,burst,0.0,process_isolated_burst_v2,9,88,NANO,8.746,0.614,54.9,80.9,,,,,,none,0.003,8.119,0.36,0.261,8.762,onnx,CPUExecutionProvider,{},False,0,False,007397.png,,,,0.117835,0.14543,0.173026,16.598,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
189,2,threshold,burst,0.0,process_isolated_burst_v2,9,89,NANO,8.532,0.614,54.9,80.9,,,,,,none,0.002,7.88,0.344,0.302,8.544,onnx,CPUExecutionProvider,{},False,11,True,006412.png,,,,0.114898,0.141806,0.168714,16.598,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
190,2,threshold,burst,0.0,process_isolated_burst_v2,9,90,SMALL,29.371,0.614,54.9,80.9,,,,,,none,0.097,28.461,0.433,0.469,29.479,onnx,CPUExecutionProvider,{},False,9,True,007058.png,,,,0.396447,0.48929,0.582134,16.598,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
191,2,threshold,burst,0.0,process_isolated_burst_v2,9,91,SMALL,33.347,0.614,54.9,80.9,,,,,,none,0.002,32.341,0.426,0.574,33.362,onnx,CPUExecutionProvider,{},False,41,False,006588.png,,,,0.448673,0.553747,0.658822,16.598,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
192,2,threshold,burst,0.0,process_isolated_burst_v2,9,92,SMALL,49.168,0.5555,47.1,80.9,,,,,,none,0.003,47.045,1.386,0.723,49.192,onnx,CPUExecutionProvider,{},False,9,False,006120.png,,,,0.604001,0.739746,0.875491,15.038,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
193,2,threshold,burst,0.0,process_isolated_burst_v2,9,93,SMALL,50.892,0.2023,0.0,80.9,,,,,,none,0.005,49.634,0.549,0.695,50.918,onnx,CPUExecutionProvider,{},False,18,False,007029.png,,,,0.265463,0.286059,0.306655,5.618,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
194,2,threshold,burst,0.0,process_isolated_burst_v2,9,94,SMALL,48.297,0.2023,0.0,80.9,,,,,,none,0.005,45.932,1.665,0.685,48.329,onnx,CPUExecutionProvider,{},False,2,True,006209.png,,,,0.251965,0.271514,0.291063,5.618,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
195,2,threshold,burst,0.0,process_isolated_burst_v2,9,95,MEDIUM,202.866,0.2023,0.0,80.9,,,,,,none,0.175,200.247,1.398,1.205,203.063,onnx,CPUExecutionProvider,{},False,11,False,006884.png,,,,1.058671,1.14081,1.222949,5.618,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
196,2,threshold,burst,0.0,process_isolated_burst_v2,9,96,MEDIUM,178.566,0.7372,71.0,81.9,,,,,,none,0.005,175.861,1.367,1.321,178.594,onnx,CPUExecutionProvider,{},False,1,False,006383.png,,,,2.835812,3.542957,4.250102,19.838,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
197,2,threshold,burst,0.0,process_isolated_burst_v2,9,97,MEDIUM,176.08,0.6898,64.2,83.3,,,,,,none,0.005,173.287,1.349,1.431,176.108,onnx,CPUExecutionProvider,{},False,83,True,007366.png,,,,2.620393,3.259047,3.897701,18.506,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
198,2,threshold,burst,0.0,process_isolated_burst_v2,9,98,MEDIUM,168.188,0.2082,0.0,83.3,,,,,,none,0.004,165.783,1.202,1.191,168.212,onnx,CPUExecutionProvider,{},False,59,True,007007.png,,,,0.88303,0.95309,1.02315,5.666,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
199,2,threshold,burst,0.0,process_isolated_burst_v2,9,99,MEDIUM,160.236,0.2082,0.0,83.3,,,,,,none,0.002,158.158,0.931,1.136,160.254,onnx,CPUExecutionProvider,{},False,55,True,006504.png,,,,0.841254,0.908,0.974746,5.666,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
0,2,adaptive,burst,0.85,process_isolated_burst_v2,9,0,NANO,9.044,0.9365,97.3,82.7,,,,,,none,0.239,7.973,0.626,0.418,9.333,onnx,CPUExecutionProvider,{},False,1,False,007218.png,,,,0.185125,0.234389,0.261324,25.114,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
1,2,adaptive,burst,0.85,process_isolated_burst_v2,9,1,NANO,8.225,0.2068,0.0,82.7,,,,,,none,0.004,7.456,0.331,0.429,8.242,onnx,CPUExecutionProvider,{},False,19,False,007225.png,,,,0.043192,0.0466,0.050008,5.654,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
2,2,adaptive,burst,0.85,process_isolated_burst_v2,9,2,SMALL,30.925,0.2068,0.0,82.7,,,,,,none,0.28,29.468,1.007,0.441,31.225,onnx,CPUExecutionProvider,{},False,8,True,007188.png,,,,0.163634,0.176546,0.189457,5.654,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
3,2,adaptive,burst,0.85,process_isolated_burst_v2,9,3,MEDIUM,160.832,0.2068,0.0,82.7,,,,,,none,0.149,157.416,2.251,1.147,161.001,onnx,CPUExecutionProvider,{},False,47,False,006718.png,,,,0.843724,0.910298,0.976872,5.654,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
4,2,adaptive,burst,0.85,process_isolated_burst_v2,9,4,MEDIUM,152.334,0.2068,0.0,82.7,,,,,,none,0.09,149.665,1.265,1.396,152.459,onnx,CPUExecutionProvider,{},False,20,False,006505.png,,,,0.798961,0.862002,0.925044,5.654,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
5,2,adaptive,burst,0.85,process_isolated_burst_v2,9,5,MEDIUM,150.047,0.2068,0.0,82.7,,,,,,none,0.076,147.758,0.918,1.362,150.138,onnx,CPUExecutionProvider,{},False,92,False,006602.png,,,,0.786799,0.848881,0.910963,5.654,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
6,2,adaptive,burst,0.85,process_isolated_burst_v2,9,6,SMALL,29.654,0.6415,58.1,82.3,,,,,,none,0.166,28.688,0.445,0.514,29.835,onnx,CPUExecutionProvider,{},False,24,False,006923.png,,,,0.41618,0.515128,0.614075,17.266,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
7,2,adaptive,burst,0.85,process_isolated_burst_v2,9,7,SMALL,28.345,0.6415,58.1,82.3,,,,,,none,0.088,27.397,0.449,0.49,28.448,onnx,CPUExecutionProvider,{},False,17,True,006473.png,,,,0.396841,0.49119,0.585539,17.266,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
8,2,adaptive,burst,0.85,process_isolated_burst_v2,9,8,MEDIUM,159.042,0.2057,0.0,82.3,,,,,,none,0.161,156.878,0.9,1.257,159.219,onnx,CPUExecutionProvider,{},False,48,False,006263.png,,,,0.833431,0.89895,0.964468,5.646,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
9,2,adaptive,burst,0.85,process_isolated_burst_v2,9,9,MEDIUM,163.594,0.206,0.0,82.4,,,,,,none,0.087,161.641,0.905,1.04,163.693,onnx,CPUExecutionProvider,{},False,32,False,006996.png,,,,0.857097,0.924538,0.99198,5.648,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
10,2,adaptive,burst,0.85,process_isolated_burst_v2,9,10,MEDIUM,174.144,0.206,0.0,82.4,,,,,,none,0.087,171.955,1.047,1.136,174.243,onnx,CPUExecutionProvider,{},False,3,False,006384.png,,,,0.912338,0.984126,1.055915,5.648,"MacBook Air M-series, plugged in, Low Power Mode off","Apple datasheet + measured idle telemetry, plugged in, 2026-08-03",False
