policy,load_profile,latency_ms,tier,vru_detected,backend,device
threshold,idle,161.1758,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,145.8447,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,157.0127,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,114.2994,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,167.3529,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,166.3149,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,140.7551,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,125.3409,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,131.7445,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,166.7333,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,170.2023,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,131.0552,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,139.3304,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,146.2865,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,136.4564,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,143.0953,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,122.0803,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,118.85,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,138.2216,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,155.6247,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,155.0486,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,133.0839,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,177.905,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,111.8286,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,129.7926,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,161.5951,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,133.2177,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,149.2335,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,164.1118,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,114.4015,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,151.7342,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,180.8911,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,173.3793,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,118.7042,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,120.8221,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,145.0465,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,162.5794,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,153.4052,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,125.9456,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,178.582,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,111.9194,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,154.4171,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,155.7277,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,155.7758,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,122.4424,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,184.158,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,134.8955,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,122.6236,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,135.2816,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,148.8894,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,156.2446,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,170.519,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,161.6656,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,142.5792,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,164.0077,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,128.2393,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,118.0779,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,157.2131,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,127.7843,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,140.0611,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,165.936,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,158.5379,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,143.2358,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,150.5014,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,124.42,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,142.2857,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,150.2286,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,150.0188,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,133.5163,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,136.994,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,152.1876,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,142.5635,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,139.9367,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,115.1857,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,192.0098,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,128.9962,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,133.2885,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,128.7321,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,138.3936,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,131.3789,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,132.0839,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,161.3966,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,153.9545,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,147.0854,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,138.4256,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,166.4492,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,123.7313,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,162.7195,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,171.3965,MEDIUM,False,onnx,raspberry-pi-5
threshold,idle,121.6571,MEDIUM,True,onnx,raspberry-pi-5
threshold,idle,91.2985,SMALL,False,onnx,raspberry-pi-5
threshold,idle,83.7587,SMALL,True,onnx,raspberry-pi-5
threshold,idle,78.6501,SMALL,False,onnx,raspberry-pi-5
threshold,idle,88.124,SMALL,True,onnx,raspberry-pi-5
threshold,idle,82.2404,SMALL,True,onnx,raspberry-pi-5
threshold,idle,77.854,SMALL,False,onnx,raspberry-pi-5
threshold,idle,93.0028,SMALL,False,onnx,raspberry-pi-5
threshold,idle,79.2492,SMALL,False,onnx,raspberry-pi-5
threshold,idle,68.7919,SMALL,False,onnx,raspberry-pi-5
threshold,idle,69.7165,SMALL,False,onnx,raspberry-pi-5
threshold,light,135.161,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,131.2518,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,134.8667,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,129.5035,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,154.3764,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,110.1323,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,123.8072,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,149.451,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,148.5866,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,150.9724,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,151.0104,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,141.1163,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,171.2522,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,128.4629,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,152.3003,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,138.8748,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,129.0892,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,153.93,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,162.4037,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,143.3887,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,124.5962,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,159.5841,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,173.1254,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,157.6787,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,162.5989,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,132.9001,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,154.3478,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,135.8555,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,132.8846,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,140.9957,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,167.0743,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,155.8321,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,172.3828,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,140.3773,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,118.3174,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,139.0805,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,145.2994,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,144.8042,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,154.6005,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,155.1441,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,158.559,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,122.5043,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,157.5238,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,139.1962,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,145.6031,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,142.7982,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,120.1031,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,165.3031,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,149.0787,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,146.5468,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,126.3326,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,166.3077,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,135.619,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,135.1999,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,126.9797,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,126.8812,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,171.4892,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,140.9676,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,128.0541,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,117.5104,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,166.5828,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,179.2068,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,140.0483,MEDIUM,False,onnx,raspberry-pi-5
threshold,light,139.7421,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,109.4949,MEDIUM,True,onnx,raspberry-pi-5
threshold,light,67.5381,SMALL,False,onnx,raspberry-pi-5
threshold,light,81.7664,SMALL,False,onnx,raspberry-pi-5
threshold,light,81.2991,SMALL,False,onnx,raspberry-pi-5
threshold,light,85.4233,SMALL,False,onnx,raspberry-pi-5
threshold,light,67.4004,SMALL,False,onnx,raspberry-pi-5
threshold,light,72.789,SMALL,False,onnx,raspberry-pi-5
threshold,light,82.7714,SMALL,True,onnx,raspberry-pi-5
threshold,light,97.5449,SMALL,False,onnx,raspberry-pi-5
threshold,light,87.7083,SMALL,False,onnx,raspberry-pi-5
threshold,light,90.8277,SMALL,False,onnx,raspberry-pi-5
threshold,light,83.1882,SMALL,False,onnx,raspberry-pi-5
threshold,light,86.8331,SMALL,False,onnx,raspberry-pi-5
threshold,light,73.078,SMALL,False,onnx,raspberry-pi-5
threshold,light,77.0233,SMALL,False,onnx,raspberry-pi-5
threshold,light,75.2055,SMALL,True,onnx,raspberry-pi-5
threshold,light,65.3264,SMALL,False,onnx,raspberry-pi-5
threshold,light,89.1514,SMALL,False,onnx,raspberry-pi-5
threshold,light,85.6651,SMALL,False,onnx,raspberry-pi-5
threshold,light,83.6808,SMALL,True,onnx,raspberry-pi-5
threshold,light,70.675,SMALL,False,onnx,raspberry-pi-5
threshold,light,69.2725,SMALL,True,onnx,raspberry-pi-5
threshold,light,88.9105,SMALL,False,onnx,raspberry-pi-5
threshold,light,74.8796,SMALL,False,onnx,raspberry-pi-5
threshold,light,90.2039,SMALL,False,onnx,raspberry-pi-5
threshold,light,76.1702,SMALL,False,onnx,raspberry-pi-5
threshold,light,73.5528,SMALL,False,onnx,raspberry-pi-5
threshold,light,76.7885,SMALL,True,onnx,raspberry-pi-5
threshold,light,89.0641,SMALL,True,onnx,raspberry-pi-5
threshold,light,84.2137,SMALL,False,onnx,raspberry-pi-5
threshold,light,106.7442,SMALL,True,onnx,raspberry-pi-5
threshold,light,75.2729,SMALL,False,onnx,raspberry-pi-5
threshold,light,85.9028,SMALL,False,onnx,raspberry-pi-5
threshold,light,90.1691,SMALL,True,onnx,raspberry-pi-5
threshold,light,90.6105,SMALL,True,onnx,raspberry-pi-5
threshold,light,57.1699,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,78.7519,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,88.7428,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,81.8598,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,99.0005,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,63.3723,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,80.5023,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,84.4923,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,59.7781,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,83.7685,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,82.116,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,81.9418,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,60.2785,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,74.0233,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,64.8946,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,69.6507,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,80.0384,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,91.6385,SMALL,True,onnx,raspberry-pi-5
threshold,moderate,60.5775,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,86.6499,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,80.8974,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,72.3691,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,70.8751,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,75.886,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,73.9171,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,77.1,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,71.1965,SMALL,True,onnx,raspberry-pi-5
threshold,moderate,86.5167,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,63.7779,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,86.037,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,74.4313,SMALL,True,onnx,raspberry-pi-5
threshold,moderate,74.5891,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,69.8467,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,84.0709,SMALL,True,onnx,raspberry-pi-5
threshold,moderate,66.9839,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,76.6354,SMALL,True,onnx,raspberry-pi-5
threshold,moderate,78.2678,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,96.1165,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,74.6973,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,79.7026,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,70.0167,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,90.6737,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,66.1233,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,66.7154,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,60.5124,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,69.5781,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,65.0048,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,76.6262,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,84.5228,SMALL,True,onnx,raspberry-pi-5
threshold,moderate,76.8923,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,73.8596,SMALL,True,onnx,raspberry-pi-5
threshold,moderate,84.7895,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,76.1999,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,80.2157,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,78.511,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,55.2083,SMALL,True,onnx,raspberry-pi-5
threshold,moderate,81.9811,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,65.9374,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,75.1102,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,85.2021,SMALL,True,onnx,raspberry-pi-5
threshold,moderate,76.1771,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,66.6842,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,77.3087,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,65.8671,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,80.7093,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,81.4051,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,83.9662,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,71.2566,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,97.7096,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,67.1997,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,67.5701,SMALL,False,onnx,raspberry-pi-5
threshold,moderate,48.6766,NANO,False,onnx,raspberry-pi-5
threshold,moderate,39.0788,NANO,False,onnx,raspberry-pi-5
threshold,moderate,31.1491,NANO,False,onnx,raspberry-pi-5
threshold,moderate,40.3006,NANO,False,onnx,raspberry-pi-5
threshold,moderate,39.3132,NANO,False,onnx,raspberry-pi-5
threshold,moderate,48.8425,NANO,True,onnx,raspberry-pi-5
threshold,moderate,44.7158,NANO,True,onnx,raspberry-pi-5
threshold,moderate,42.5637,NANO,True,onnx,raspberry-pi-5
threshold,moderate,49.5284,NANO,False,onnx,raspberry-pi-5
threshold,moderate,29.5912,NANO,True,onnx,raspberry-pi-5
threshold,moderate,45.8184,NANO,False,onnx,raspberry-pi-5
threshold,moderate,52.5742,NANO,True,onnx,raspberry-pi-5
threshold,moderate,45.2847,NANO,True,onnx,raspberry-pi-5
threshold,moderate,43.1909,NANO,False,onnx,raspberry-pi-5
threshold,moderate,43.4175,NANO,True,onnx,raspberry-pi-5
threshold,moderate,39.8269,NANO,False,onnx,raspberry-pi-5
threshold,moderate,34.0544,NANO,False,onnx,raspberry-pi-5
threshold,moderate,40.6809,NANO,False,onnx,raspberry-pi-5
threshold,moderate,32.0573,NANO,False,onnx,raspberry-pi-5
threshold,moderate,43.9788,NANO,False,onnx,raspberry-pi-5
threshold,moderate,154.5504,MEDIUM,False,onnx,raspberry-pi-5
threshold,moderate,140.4511,MEDIUM,False,onnx,raspberry-pi-5
threshold,moderate,165.6498,MEDIUM,False,onnx,raspberry-pi-5
threshold,moderate,146.3018,MEDIUM,False,onnx,raspberry-pi-5
threshold,moderate,152.5929,MEDIUM,True,onnx,raspberry-pi-5
threshold,moderate,136.2615,MEDIUM,False,onnx,raspberry-pi-5
threshold,moderate,159.7339,MEDIUM,False,onnx,raspberry-pi-5
threshold,moderate,183.321,MEDIUM,False,onnx,raspberry-pi-5
threshold,moderate,147.9268,MEDIUM,False,onnx,raspberry-pi-5
threshold,moderate,143.8471,MEDIUM,True,onnx,raspberry-pi-5
threshold,heavy,42.4298,NANO,True,onnx,raspberry-pi-5
threshold,heavy,49.3547,NANO,False,onnx,raspberry-pi-5
threshold,heavy,38.0874,NANO,False,onnx,raspberry-pi-5
threshold,heavy,44.4573,NANO,False,onnx,raspberry-pi-5
threshold,heavy,42.1356,NANO,True,onnx,raspberry-pi-5
threshold,heavy,54.1719,NANO,False,onnx,raspberry-pi-5
threshold,heavy,33.1615,NANO,False,onnx,raspberry-pi-5
threshold,heavy,40.5375,NANO,False,onnx,raspberry-pi-5
threshold,heavy,50.8442,NANO,False,onnx,raspberry-pi-5
threshold,heavy,42.053,NANO,False,onnx,raspberry-pi-5
threshold,heavy,47.7724,NANO,False,onnx,raspberry-pi-5
threshold,heavy,39.7541,NANO,False,onnx,raspberry-pi-5
threshold,heavy,37.1896,NANO,True,onnx,raspberry-pi-5
threshold,heavy,33.5295,NANO,True,onnx,raspberry-pi-5
threshold,heavy,39.0088,NANO,False,onnx,raspberry-pi-5
threshold,heavy,46.3834,NANO,False,onnx,raspberry-pi-5
threshold,heavy,33.2465,NANO,False,onnx,raspberry-pi-5
threshold,heavy,49.1608,NANO,False,onnx,raspberry-pi-5
threshold,heavy,45.8488,NANO,False,onnx,raspberry-pi-5
threshold,heavy,42.3824,NANO,True,onnx,raspberry-pi-5
threshold,heavy,39.3197,NANO,False,onnx,raspberry-pi-5
threshold,heavy,42.1706,NANO,False,onnx,raspberry-pi-5
threshold,heavy,31.5742,NANO,False,onnx,raspberry-pi-5
threshold,heavy,44.8901,NANO,False,onnx,raspberry-pi-5
threshold,heavy,38.3458,NANO,False,onnx,raspberry-pi-5
threshold,heavy,33.5277,NANO,False,onnx,raspberry-pi-5
threshold,heavy,42.0689,NANO,False,onnx,raspberry-pi-5
threshold,heavy,39.87,NANO,False,onnx,raspberry-pi-5
threshold,heavy,39.1118,NANO,False,onnx,raspberry-pi-5
threshold,heavy,55.3088,NANO,False,onnx,raspberry-pi-5
threshold,heavy,36.8629,NANO,False,onnx,raspberry-pi-5
threshold,heavy,51.6633,NANO,False,onnx,raspberry-pi-5
threshold,heavy,25.7521,NANO,False,onnx,raspberry-pi-5
threshold,heavy,51.2945,NANO,False,onnx,raspberry-pi-5
threshold,heavy,47.5259,NANO,False,onnx,raspberry-pi-5
threshold,heavy,43.0448,NANO,False,onnx,raspberry-pi-5
threshold,heavy,44.2119,NANO,False,onnx,raspberry-pi-5
threshold,heavy,33.1216,NANO,False,onnx,raspberry-pi-5
threshold,heavy,39.2338,NANO,False,onnx,raspberry-pi-5
threshold,heavy,48.8247,NANO,False,onnx,raspberry-pi-5
threshold,heavy,45.2669,NANO,False,onnx,raspberry-pi-5
threshold,heavy,45.916,NANO,True,onnx,raspberry-pi-5
threshold,heavy,34.2409,NANO,False,onnx,raspberry-pi-5
threshold,heavy,31.0274,NANO,False,onnx,raspberry-pi-5
threshold,heavy,33.4784,NANO,False,onnx,raspberry-pi-5
threshold,heavy,42.9312,NANO,False,onnx,raspberry-pi-5
threshold,heavy,37.0366,NANO,False,onnx,raspberry-pi-5
threshold,heavy,39.7029,NANO,False,onnx,raspberry-pi-5
threshold,heavy,37.9569,NANO,False,onnx,raspberry-pi-5
threshold,heavy,44.8676,NANO,False,onnx,raspberry-pi-5
threshold,heavy,40.3166,NANO,False,onnx,raspberry-pi-5
threshold,heavy,40.1001,NANO,False,onnx,raspberry-pi-5
threshold,heavy,38.2677,NANO,True,onnx,raspberry-pi-5
threshold,heavy,41.4541,NANO,False,onnx,raspberry-pi-5
threshold,heavy,42.6329,NANO,False,onnx,raspberry-pi-5
threshold,heavy,36.2516,NANO,False,onnx,raspberry-pi-5
threshold,heavy,34.9304,NANO,True,onnx,raspberry-pi-5
threshold,heavy,40.834,NANO,False,onnx,raspberry-pi-5
threshold,heavy,48.1686,NANO,True,onnx,raspberry-pi-5
threshold,heavy,41.8899,NANO,False,onnx,raspberry-pi-5
threshold,heavy,36.5055,NANO,True,onnx,raspberry-pi-5
threshold,heavy,34.4598,NANO,False,onnx,raspberry-pi-5
threshold,heavy,53.8881,NANO,True,onnx,raspberry-pi-5
threshold,heavy,43.8948,NANO,False,onnx,raspberry-pi-5
threshold,heavy,25.8215,NANO,False,onnx,raspberry-pi-5
threshold,heavy,42.8034,NANO,True,onnx,raspberry-pi-5
threshold,heavy,41.5741,NANO,False,onnx,raspberry-pi-5
threshold,heavy,32.7344,NANO,False,onnx,raspberry-pi-5
threshold,heavy,40.1066,NANO,True,onnx,raspberry-pi-5
threshold,heavy,39.8889,NANO,False,onnx,raspberry-pi-5
threshold,heavy,40.4708,NANO,False,onnx,raspberry-pi-5
threshold,heavy,43.0918,NANO,False,onnx,raspberry-pi-5
threshold,heavy,40.7488,NANO,True,onnx,raspberry-pi-5
threshold,heavy,41.9587,NANO,False,onnx,raspberry-pi-5
threshold,heavy,55.4286,NANO,False,onnx,raspberry-pi-5
threshold,heavy,42.6804,NANO,False,onnx,raspberry-pi-5
threshold,heavy,45.7574,NANO,False,onnx,raspberry-pi-5
threshold,heavy,39.2195,NANO,False,onnx,raspberry-pi-5
threshold,heavy,32.5732,NANO,False,onnx,raspberry-pi-5
threshold,heavy,43.0301,NANO,False,onnx,raspberry-pi-5
threshold,heavy,47.2404,NANO,False,onnx,raspberry-pi-5
threshold,heavy,36.526,NANO,False,onnx,raspberry-pi-5
threshold,heavy,40.0508,NANO,True,onnx,raspberry-pi-5
threshold,heavy,33.1632,NANO,False,onnx,raspberry-pi-5
threshold,heavy,54.4068,NANO,False,onnx,raspberry-pi-5
threshold,heavy,79.8351,SMALL,False,onnx,raspberry-pi-5
threshold,heavy,65.2267,SMALL,False,onnx,raspberry-pi-5
threshold,heavy,94.7655,SMALL,True,onnx,raspberry-pi-5
threshold,heavy,75.8966,SMALL,False,onnx,raspberry-pi-5
threshold,heavy,71.1013,SMALL,False,onnx,raspberry-pi-5
threshold,heavy,74.5908,SMALL,True,onnx,raspberry-pi-5
threshold,heavy,80.0961,SMALL,False,onnx,raspberry-pi-5
threshold,heavy,69.9158,SMALL,False,onnx,raspberry-pi-5
threshold,heavy,84.3738,SMALL,True,onnx,raspberry-pi-5
threshold,heavy,69.0587,SMALL,False,onnx,raspberry-pi-5
threshold,heavy,75.7063,SMALL,False,onnx,raspberry-pi-5
threshold,heavy,86.7834,SMALL,True,onnx,raspberry-pi-5
threshold,heavy,86.8953,SMALL,False,onnx,raspberry-pi-5
threshold,heavy,80.5243,SMALL,False,onnx,raspberry-pi-5
threshold,heavy,69.1015,SMALL,False,onnx,raspberry-pi-5
threshold,burst,42.4176,NANO,False,onnx,raspberry-pi-5
threshold,burst,35.7687,NANO,True,onnx,raspberry-pi-5
threshold,burst,48.0434,NANO,False,onnx,raspberry-pi-5
threshold,burst,49.1819,NANO,False,onnx,raspberry-pi-5
threshold,burst,36.4014,NANO,False,onnx,raspberry-pi-5
threshold,burst,37.5561,NANO,True,onnx,raspberry-pi-5
threshold,burst,46.0351,NANO,False,onnx,raspberry-pi-5
threshold,burst,49.1485,NANO,False,onnx,raspberry-pi-5
threshold,burst,46.1619,NANO,False,onnx,raspberry-pi-5
threshold,burst,43.0762,NANO,True,onnx,raspberry-pi-5
threshold,burst,52.2586,NANO,True,onnx,raspberry-pi-5
threshold,burst,37.9011,NANO,False,onnx,raspberry-pi-5
threshold,burst,41.3669,NANO,True,onnx,raspberry-pi-5
threshold,burst,39.1532,NANO,False,onnx,raspberry-pi-5
