run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
20,5,safety2,burst,0.0,process_isolated_burst_v2,15,20,NANO,8.438,0.2065,6.7,65.2,,0.0,0.03271484375,60.0,210.0,nvml,0.007,7.419,0.658,0.346,8.548,onnx,CPUExecutionProvider,{},False,12,False,006640.png,,,,0.051141,0.056791,0.062441,6.644,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
21,5,safety2,burst,0.0,process_isolated_burst_v2,15,21,NANO,8.305,0.2065,6.7,65.2,,0.0,0.03271484375,60.0,210.0,nvml,0.006,7.291,0.646,0.356,8.394,onnx,CPUExecutionProvider,{},False,15,False,007463.png,,,,0.050219,0.055767,0.061315,6.644,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
22,5,safety2,burst,0.0,process_isolated_burst_v2,15,22,MEDIUM,238.68,0.2065,6.7,65.2,,0.0,0.03271484375,60.0,210.0,nvml,0.131,234.627,2.627,1.411,239.078,onnx,CPUExecutionProvider,{},False,1,False,006701.png,,,,1.430403,1.588434,1.746464,6.644,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
23,5,safety2,burst,0.0,process_isolated_burst_v2,15,23,MEDIUM,209.558,0.3529,31.1,65.2,,0.0,0.03271484375,60.0,210.0,nvml,0.005,205.657,2.427,1.443,209.858,onnx,CPUExecutionProvider,{},False,15,True,006019.png,,,,2.023665,2.418408,2.813152,11.524,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
24,5,safety2,burst,0.0,process_isolated_burst_v2,15,24,MEDIUM,217.89,0.3391,28.8,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,213.943,2.439,1.491,218.167,onnx,CPUExecutionProvider,{},False,26,False,007479.png,,,,2.02852,2.413804,2.799088,11.064,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
25,5,safety2,burst,0.0,process_isolated_burst_v2,15,25,MEDIUM,225.241,0.3553,31.5,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,221.136,2.421,1.654,225.519,onnx,CPUExecutionProvider,{},False,69,False,006202.png,,,,2.188212,2.616924,3.045635,11.604,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
26,5,safety2,burst,0.0,process_isolated_burst_v2,15,26,MEDIUM,215.197,0.3763,35.0,65.2,,0.0,0.03271484375,60.0,210.0,nvml,0.007,211.154,2.442,1.583,215.497,onnx,CPUExecutionProvider,{},False,37,False,006791.png,,,,2.204101,2.651473,3.098844,12.304,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
27,5,safety2,burst,0.0,process_isolated_burst_v2,15,27,MEDIUM,206.54,0.3685,33.7,65.2,,0.0,0.03271484375,60.0,210.0,nvml,0.007,202.179,2.914,1.432,206.821,onnx,CPUExecutionProvider,{},False,11,False,006797.png,,,,2.075031,2.490947,2.906864,12.044,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
28,5,safety2,burst,0.0,process_isolated_burst_v2,15,28,MEDIUM,202.331,0.3388,28.8,65.1,,0.0,0.03271484375,59.0,210.0,nvml,0.006,198.177,2.738,1.387,202.632,onnx,CPUExecutionProvider,{},False,0,False,006976.png,,,,1.883773,2.241521,2.599268,11.062,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
29,5,safety2,burst,0.0,process_isolated_burst_v2,15,29,MEDIUM,198.643,0.3721,34.3,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,194.388,2.519,1.722,198.934,onnx,CPUExecutionProvider,{},False,39,False,006590.png,,,,2.013808,2.419832,2.825856,12.164,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
30,5,safety2,burst,0.0,process_isolated_burst_v2,15,30,MEDIUM,227.727,0.3535,31.2,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,223.393,2.777,1.541,228.02,onnx,CPUExecutionProvider,{},False,47,True,007278.png,,,,2.202215,2.632261,3.062306,11.544,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
31,5,safety2,burst,0.0,process_isolated_burst_v2,15,31,MEDIUM,211.851,0.3535,31.2,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,207.986,2.396,1.452,212.139,onnx,CPUExecutionProvider,{},False,12,False,006020.png,,,,2.048843,2.448938,2.849033,11.544,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
32,5,safety2,burst,0.0,process_isolated_burst_v2,15,32,MEDIUM,202.021,0.3589,32.1,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.012,198.097,2.461,1.449,202.316,onnx,CPUExecutionProvider,{},False,8,False,007455.png,,,,1.981279,2.37195,2.762622,11.724,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
33,5,safety2,burst,0.0,process_isolated_burst_v2,15,33,MEDIUM,212.202,0.3535,31.2,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,208.12,2.436,1.614,212.478,onnx,CPUExecutionProvider,{},False,66,False,006943.png,,,,2.052109,2.452841,2.853574,11.544,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
34,5,safety2,burst,0.0,process_isolated_burst_v2,15,34,MEDIUM,209.486,0.4198,42.3,65.1,,0.0,0.03271484375,59.0,210.0,nvml,0.007,205.442,2.411,1.611,209.778,onnx,CPUExecutionProvider,{},False,44,True,006682.png,,,,2.375006,2.88697,3.398935,13.762,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
35,5,safety2,burst,0.0,process_isolated_burst_v2,15,35,MEDIUM,226.423,0.3775,35.2,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,222.203,2.457,1.748,226.706,onnx,CPUExecutionProvider,{},False,79,True,007333.png,,,,2.325549,2.798458,3.271366,12.344,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
36,5,safety2,burst,0.0,process_isolated_burst_v2,15,36,MEDIUM,218.333,0.3535,31.2,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,214.232,2.456,1.606,218.596,onnx,CPUExecutionProvider,{},False,64,True,007124.png,,,,2.111196,2.523468,2.935739,11.544,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
37,5,safety2,burst,0.0,process_isolated_burst_v2,15,37,MEDIUM,203.226,0.3637,32.9,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,198.824,2.92,1.466,203.511,onnx,CPUExecutionProvider,{},False,12,True,006406.png,,,,2.017409,2.418531,2.819652,11.884,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
38,5,safety2,burst,0.0,process_isolated_burst_v2,15,38,MEDIUM,221.542,0.3736,34.6,65.1,,0.0,0.03271484375,59.0,210.0,nvml,0.007,217.639,2.428,1.446,221.823,onnx,CPUExecutionProvider,{},False,20,False,007268.png,,,,2.255165,2.711122,3.167079,12.222,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
39,5,safety2,burst,0.0,process_isolated_burst_v2,15,39,MEDIUM,206.231,0.3763,35.0,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,201.754,2.951,1.51,206.508,onnx,CPUExecutionProvider,{},False,23,False,007090.png,,,,2.112169,2.540881,2.969592,12.304,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
40,5,safety2,burst,0.0,process_isolated_burst_v2,15,40,MEDIUM,237.098,0.3349,28.1,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,233.162,2.443,1.475,237.367,onnx,CPUExecutionProvider,{},False,22,False,007111.png,,,,2.182115,2.592997,3.003879,10.924,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
41,5,safety2,burst,0.0,process_isolated_burst_v2,15,41,MEDIUM,212.667,0.3493,30.5,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,208.654,2.401,1.596,212.953,onnx,CPUExecutionProvider,{},False,5,True,007080.png,,,,2.034339,2.428515,2.822691,11.404,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
42,5,safety2,burst,0.0,process_isolated_burst_v2,15,42,MEDIUM,208.214,0.364,33.0,65.1,,0.0,0.03271484375,59.0,210.0,nvml,0.006,204.241,2.434,1.523,208.478,onnx,CPUExecutionProvider,{},False,22,True,006729.png,,,,2.069456,2.481304,2.893152,11.902,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
43,5,safety2,burst,0.0,process_isolated_burst_v2,15,43,MEDIUM,214.222,0.3367,28.4,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.007,210.042,2.472,1.693,214.505,onnx,CPUExecutionProvider,{},False,5,False,006323.png,,,,1.981597,2.356123,2.730649,10.984,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
44,5,safety2,burst,0.0,process_isolated_burst_v2,15,44,MEDIUM,242.373,0.3379,28.6,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,238.219,2.41,1.727,242.651,onnx,CPUExecutionProvider,{},False,26,False,007438.png,,,,2.248886,2.67498,3.101075,11.024,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
45,5,safety2,burst,0.0,process_isolated_burst_v2,15,45,MEDIUM,202.1,0.3613,32.5,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,198.139,2.465,1.48,202.375,onnx,CPUExecutionProvider,{},False,17,False,005997.png,,,,1.993999,2.388832,2.783665,11.804,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
46,5,safety2,burst,0.0,process_isolated_burst_v2,15,46,MEDIUM,211.762,0.3589,32.1,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,207.785,2.487,1.473,212.045,onnx,CPUExecutionProvider,{},False,14,True,006716.png,,,,2.076561,2.48602,2.89548,11.724,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
47,5,safety2,burst,0.0,process_isolated_burst_v2,15,47,MEDIUM,229.091,0.3676,33.6,65.1,,0.0,0.03271484375,59.0,210.0,nvml,0.006,225.002,2.434,1.624,229.365,onnx,CPUExecutionProvider,{},False,58,True,006430.png,,,,2.297434,2.757425,3.217416,12.022,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
48,5,safety2,burst,0.0,process_isolated_burst_v2,15,48,MEDIUM,207.352,0.3577,31.9,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,203.206,2.409,1.719,207.64,onnx,CPUExecutionProvider,{},False,12,False,005990.png,,,,2.027194,2.426072,2.824949,11.684,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
49,5,safety2,burst,0.0,process_isolated_burst_v2,15,49,MEDIUM,199.916,0.3577,31.9,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,195.776,2.565,1.558,200.193,onnx,CPUExecutionProvider,{},False,43,False,006506.png,,,,1.95448,2.33905,2.72362,11.684,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
50,5,safety2,burst,0.0,process_isolated_burst_v2,15,50,MEDIUM,201.216,0.4147,41.4,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.02,196.943,2.785,1.468,201.523,onnx,CPUExecutionProvider,{},False,17,False,006507.png,,,,2.254639,2.737488,3.220338,13.584,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
51,5,safety2,burst,0.0,process_isolated_burst_v2,15,51,MEDIUM,200.991,0.3613,32.5,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,196.931,2.415,1.63,201.266,onnx,CPUExecutionProvider,{},False,59,False,007174.png,,,,1.983074,2.375744,2.768414,11.804,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
52,5,safety2,burst,0.0,process_isolated_burst_v2,15,52,MEDIUM,210.715,0.3379,28.6,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,206.665,2.466,1.554,210.984,onnx,CPUExecutionProvider,{},False,55,False,006856.png,,,,1.955395,2.325882,2.696369,11.024,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
53,5,safety2,burst,0.0,process_isolated_burst_v2,15,53,MEDIUM,204.525,0.3433,29.5,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,199.995,2.878,1.625,204.794,onnx,CPUExecutionProvider,{},False,65,True,006629.png,,,,1.925675,2.294509,2.663342,11.204,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
54,5,safety2,burst,0.0,process_isolated_burst_v2,15,54,MEDIUM,197.902,0.3535,31.2,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,193.573,2.683,1.631,198.178,onnx,CPUExecutionProvider,{},False,62,False,006707.png,,,,1.914005,2.287769,2.661533,11.544,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
55,5,safety2,burst,0.0,process_isolated_burst_v2,15,55,MEDIUM,217.072,0.3721,34.3,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,212.73,2.466,1.848,217.371,onnx,CPUExecutionProvider,{},False,35,False,006092.png,,,,2.200442,2.644095,3.087748,12.164,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
56,5,safety2,burst,0.0,process_isolated_burst_v2,15,56,MEDIUM,205.212,0.3703,34.0,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,201.344,2.419,1.433,205.49,onnx,CPUExecutionProvider,{},False,12,False,006592.png,,,,2.070933,2.487257,2.903581,12.104,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
57,5,safety2,burst,0.0,process_isolated_burst_v2,15,57,SMALL,31.396,0.3703,34.0,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.125,29.374,1.298,0.71,31.637,onnx,CPUExecutionProvider,{},False,6,False,007363.png,,,,0.318837,0.382933,0.447029,12.104,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
58,5,safety2,burst,0.0,process_isolated_burst_v2,15,58,SMALL,36.251,0.3703,34.0,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,34.288,1.289,0.659,36.37,onnx,CPUExecutionProvider,{},False,0,False,006737.png,,,,0.36654,0.440226,0.513912,12.104,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
59,5,safety2,burst,0.0,process_isolated_burst_v2,15,59,SMALL,35.958,0.3955,38.2,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,33.656,1.044,1.245,36.141,onnx,CPUExecutionProvider,{},False,21,False,007204.png,,,,0.386994,0.467804,0.548614,12.944,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
60,5,safety2,burst,0.0,process_isolated_burst_v2,15,60,SMALL,34.873,0.3955,38.2,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,33.064,1.024,0.771,34.988,onnx,CPUExecutionProvider,{},False,27,True,006273.png,,,,0.374646,0.452878,0.53111,12.944,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
61,5,safety2,burst,0.0,process_isolated_burst_v2,15,61,SMALL,38.499,0.3577,31.9,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.007,36.712,1.039,0.73,38.621,onnx,CPUExecutionProvider,{},False,9,True,006502.png,,,,0.377052,0.451242,0.525432,11.684,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
62,5,safety2,burst,0.0,process_isolated_burst_v2,15,62,SMALL,41.12,0.3577,31.9,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.007,39.046,1.297,0.764,41.235,onnx,CPUExecutionProvider,{},False,26,False,006398.png,,,,0.402576,0.481789,0.561001,11.684,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
63,5,safety2,burst,0.0,process_isolated_burst_v2,15,63,MEDIUM,213.733,0.3577,31.9,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.123,209.543,2.7,1.476,214.127,onnx,CPUExecutionProvider,{},False,13,False,006918.png,,,,2.090518,2.501855,2.913192,11.684,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
64,5,safety2,burst,0.0,process_isolated_burst_v2,15,64,MEDIUM,207.904,0.3967,38.4,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,203.669,2.741,1.461,208.223,onnx,CPUExecutionProvider,{},False,6,True,006479.png,,,,2.235901,2.70357,3.171239,12.984,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
65,5,safety2,burst,0.0,process_isolated_burst_v2,15,65,MEDIUM,219.331,0.3487,30.4,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,215.325,2.449,1.526,219.6,onnx,CPUExecutionProvider,{},False,14,False,006435.png,,,,2.094548,2.49993,2.905312,11.384,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
66,5,safety2,burst,0.0,process_isolated_burst_v2,15,66,MEDIUM,201.241,0.3589,32.1,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,197.26,2.437,1.528,201.548,onnx,CPUExecutionProvider,{},False,29,False,007194.png,,,,1.973757,2.362945,2.752134,11.724,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
67,5,safety2,burst,0.0,process_isolated_burst_v2,15,67,MEDIUM,205.903,0.3607,32.4,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,200.476,2.898,2.507,206.249,onnx,CPUExecutionProvider,{},False,37,True,007038.png,,,,2.029082,2.430443,2.831804,11.784,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
68,5,safety2,burst,0.0,process_isolated_burst_v2,15,68,MEDIUM,200.26,0.3739,34.6,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.007,195.78,2.997,1.465,200.559,onnx,CPUExecutionProvider,{},False,12,False,006999.png,,,,2.039283,2.451632,2.863981,12.224,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
69,5,safety2,burst,0.0,process_isolated_burst_v2,15,69,MEDIUM,198.172,0.3703,34.0,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,194.267,2.436,1.453,198.45,onnx,CPUExecutionProvider,{},False,17,True,006732.png,,,,1.999977,2.402036,2.804096,12.104,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
70,5,safety2,burst,0.0,process_isolated_burst_v2,15,70,SMALL,32.244,0.3817,35.9,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.129,30.212,1.27,0.748,32.488,onnx,CPUExecutionProvider,{},False,3,False,006177.png,,,,0.336674,0.405581,0.474489,12.484,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
71,5,safety2,burst,0.0,process_isolated_burst_v2,15,71,SMALL,38.505,0.3835,36.2,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,36.661,1.103,0.727,38.622,onnx,CPUExecutionProvider,{},False,8,True,007351.png,,,,0.401977,0.484473,0.566969,12.544,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
72,5,safety2,burst,0.0,process_isolated_burst_v2,15,72,SMALL,34.705,0.3835,36.2,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,32.179,1.51,1.002,34.834,onnx,CPUExecutionProvider,{},False,86,False,006236.png,,,,0.362551,0.436956,0.511362,12.544,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
73,5,safety2,burst,0.0,process_isolated_burst_v2,15,73,SMALL,30.375,0.3709,34.1,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.007,28.653,1.026,0.682,30.493,onnx,CPUExecutionProvider,{},False,0,False,006790.png,,,,0.307763,0.369693,0.431624,12.124,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
74,5,safety2,burst,0.0,process_isolated_burst_v2,15,74,SMALL,30.566,0.3709,34.1,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,28.769,1.034,0.749,30.68,onnx,CPUExecutionProvider,{},False,14,False,007221.png,,,,0.30965,0.371961,0.434271,12.124,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
75,5,safety2,burst,0.0,process_isolated_burst_v2,15,75,SMALL,31.272,0.3709,34.1,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,29.499,1.028,0.732,31.411,onnx,CPUExecutionProvider,{},False,20,False,007341.png,,,,0.31703,0.380826,0.444621,12.124,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
76,5,safety2,burst,0.0,process_isolated_burst_v2,15,76,SMALL,31.308,0.3703,34.0,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.006,29.503,1.075,0.718,31.422,onnx,CPUExecutionProvider,{},False,2,False,006079.png,,,,0.31667,0.380331,0.443991,12.104,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
77,5,safety2,burst,0.0,process_isolated_burst_v2,15,77,SMALL,39.058,0.3703,34.0,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,37.102,1.063,0.88,39.199,onnx,CPUExecutionProvider,{},False,9,False,006599.png,,,,0.39505,0.474467,0.553885,12.104,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
78,5,safety2,burst,0.0,process_isolated_burst_v2,15,78,SMALL,39.536,0.3349,28.1,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.007,37.696,1.07,0.756,39.686,onnx,CPUExecutionProvider,{},False,31,False,007400.png,,,,0.364834,0.433531,0.502228,10.924,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
79,5,safety2,burst,0.0,process_isolated_burst_v2,15,79,SMALL,37.796,0.3349,28.1,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,36.017,1.034,0.731,37.911,onnx,CPUExecutionProvider,{},False,13,True,006745.png,,,,0.348511,0.414134,0.479757,10.924,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
80,5,safety2,burst,0.0,process_isolated_burst_v2,15,80,MEDIUM,226.118,0.3703,34.0,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.107,221.913,2.574,1.6,226.492,onnx,CPUExecutionProvider,{},False,43,True,007250.png,,,,2.282591,2.741465,3.200339,12.104,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
81,5,safety2,burst,0.0,process_isolated_burst_v2,15,81,MEDIUM,212.128,0.3721,34.3,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,208.184,2.425,1.503,212.412,onnx,CPUExecutionProvider,{},False,11,False,006373.png,,,,2.150248,2.583781,3.017314,12.164,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
82,5,safety2,burst,0.0,process_isolated_burst_v2,15,82,MEDIUM,239.881,0.3589,32.1,65.2,,0.0,0.03271484375,59.0,210.0,nvml,0.005,235.675,2.475,1.702,240.16,onnx,CPUExecutionProvider,{},False,66,False,007166.png,,,,2.351884,2.815632,3.279381,11.724,"DESKTOP-AMITH-RAMS — High performance, plugged in","Intel Core i7-11800H specifications; approved Windows High performance mode, plugged in; 2026-08-20",False
