run_idx,policy,load_profile,load_intensity,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,backend,simulated,n_detections,vru_detected,frame
95,threshold,light,0.25,SMALL,36.511,0.2978,18.6,63.3,,onnx,False,32,False,000095.png
96,threshold,light,0.25,MEDIUM,212.15,0.2708,15.0,63.3,,onnx,False,40,False,000096.png
97,threshold,light,0.25,MEDIUM,197.41,0.4127,33.9,63.4,,onnx,False,2,False,000097.png
98,threshold,light,0.25,MEDIUM,222.817,0.4005,32.3,63.3,,onnx,False,53,False,000098.png
99,threshold,light,0.25,SMALL,31.274,0.3818,29.8,63.3,,onnx,False,51,False,000099.png
0,threshold,moderate,0.5,SMALL,30.276,0.264,14.2,63.0,,onnx,False,15,True,000000.png
1,threshold,moderate,0.5,SMALL,25.565,0.264,14.2,63.0,,onnx,False,0,False,000001.png
2,threshold,moderate,0.5,MEDIUM,239.84,0.264,14.2,63.0,,onnx,False,18,False,000002.png
3,threshold,moderate,0.5,MEDIUM,189.693,0.4185,34.7,63.3,,onnx,False,20,True,000003.png
4,threshold,moderate,0.5,MEDIUM,224.377,0.408,33.3,63.3,,onnx,False,21,True,000004.png
5,threshold,moderate,0.5,SMALL,38.311,0.372,28.5,63.3,,onnx,False,12,True,000005.png
6,threshold,moderate,0.5,SMALL,43.069,0.297,18.5,63.3,,onnx,False,2,False,000006.png
7,threshold,moderate,0.5,SMALL,36.038,0.297,18.5,63.3,,onnx,False,0,False,000007.png
8,threshold,moderate,0.5,SMALL,41.68,0.4275,35.9,63.3,,onnx,False,49,False,000008.png
9,threshold,moderate,0.5,SMALL,36.53,0.4275,35.9,63.3,,onnx,False,0,False,000009.png
10,threshold,moderate,0.5,SMALL,39.175,0.414,34.1,63.3,,onnx,False,40,False,000010.png
11,threshold,moderate,0.5,SMALL,32.252,0.414,34.1,63.3,,onnx,False,28,True,000011.png
12,threshold,moderate,0.5,SMALL,39.196,0.453,39.3,63.3,,onnx,False,20,True,000012.png
13,threshold,moderate,0.5,SMALL,32.816,0.453,39.3,63.3,,onnx,False,7,False,000013.png
14,threshold,moderate,0.5,SMALL,40.407,0.3982,32.0,63.3,,onnx,False,0,False,000014.png
15,threshold,moderate,0.5,SMALL,37.701,0.3982,32.0,63.3,,onnx,False,41,True,000015.png
16,threshold,moderate,0.5,SMALL,31.435,0.3982,32.0,63.3,,onnx,False,27,False,000016.png
17,threshold,moderate,0.5,SMALL,31.497,0.438,37.3,63.3,,onnx,False,12,True,000017.png
18,threshold,moderate,0.5,SMALL,35.12,0.438,37.3,63.3,,onnx,False,7,False,000018.png
19,threshold,moderate,0.5,SMALL,34.281,0.2873,17.2,63.3,,onnx,False,21,False,000019.png
20,threshold,moderate,0.5,SMALL,30.838,0.2873,17.2,63.3,,onnx,False,8,False,000020.png
21,threshold,moderate,0.5,MEDIUM,234.256,0.273,15.3,63.3,,onnx,False,68,True,000021.png
22,threshold,moderate,0.5,MEDIUM,247.042,0.4507,39.0,63.3,,onnx,False,0,False,000022.png
23,threshold,moderate,0.5,MEDIUM,278.417,0.4103,33.6,63.3,,onnx,False,6,False,000023.png
24,threshold,moderate,0.5,SMALL,31.033,0.4772,42.5,63.4,,onnx,False,4,True,000024.png
25,threshold,moderate,0.5,SMALL,32.982,0.3105,20.3,63.3,,onnx,False,38,False,000025.png
26,threshold,moderate,0.5,SMALL,35.198,0.3105,20.3,63.3,,onnx,False,0,False,000026.png
27,threshold,moderate,0.5,SMALL,43.526,0.4255,35.6,63.4,,onnx,False,10,False,000027.png
28,threshold,moderate,0.5,SMALL,34.666,0.4255,35.6,63.4,,onnx,False,11,True,000028.png
29,threshold,moderate,0.5,SMALL,31.105,0.3878,30.6,63.3,,onnx,False,0,False,000029.png
30,threshold,moderate,0.5,SMALL,31.66,0.3878,30.6,63.3,,onnx,False,1,False,000030.png
