image,policy,policy_label,load_profile,tier,latency_ms,pressure,load_injector,load_worker_processes,backend,execution_providers,coreml_provider_options,vru_tp,vru_fp,vru_fn,obstacle_tp,obstacle_fp,obstacle_fn,frame_sha256
006538.png,safety2,Two-level VRU-retention,moderate,MEDIUM,723.565,0.6089,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,5,1,748bfd89a9b6e8d732f41b6a96b0f802a609c3f0d3d83a332b8c7fbebc3b2a21
007208.png,safety2,Two-level VRU-retention,moderate,MEDIUM,730.233,0.676,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,8,5,2,dcfc88e55099cd12079b2af5e1eead0cdd6a853c651cd9a902db695c01d404af
006666.png,safety2,Two-level VRU-retention,moderate,MEDIUM,750.694,0.6306,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,7,0,0,0,0,04fc3c7865f14978665869781a1719ca072afbfb101a0741f5eefe5af0b7cc45
006574.png,safety2,Two-level VRU-retention,moderate,MEDIUM,716.066,0.6312,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,2,0,0,6eddbd5e67010f9f171f717b51208fcc264b5cb4ed89d3f3f5a342e85a022410
006171.png,safety2,Two-level VRU-retention,moderate,MEDIUM,718.241,0.6257,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,1,0,9f1d9de830900f2d5f7186e2e432d866f3bd675004e0992e21dda4d6807203f8
006376.png,safety2,Two-level VRU-retention,moderate,MEDIUM,736.62,0.6502,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,10,2,6,6700ea3d1af8028de79c1a140d2263c0faf302e455385493125e31128eeb86a9
007328.png,safety2,Two-level VRU-retention,moderate,NANO,41.966,0.6208,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,1,64da3afb8d21bf3a79b8a3e9d597c878d8b44619afc339157db55062e0f204dc
007403.png,safety2,Two-level VRU-retention,moderate,NANO,43.475,0.6208,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,3,1,5d2aca2a2e0c97c002b08bf53b1ad8ec63a66b3ea38852061880e4fc06a8486c
007121.png,safety2,Two-level VRU-retention,moderate,NANO,45.553,0.5766,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,3,1,7,ade15a5fad2f256d1ae859497707682590a5dd3b404c755051913a1b1433f50c
007012.png,safety2,Two-level VRU-retention,moderate,NANO,48.281,0.5766,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,1,0,3,0,2,f3a0a951f433f0eb2a8e88888fbb5ef3083267513c4891de73d9e4e4e2dafca9
007044.png,safety2,Two-level VRU-retention,moderate,SMALL,139.502,0.6229,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,1,2d532b4961344e0d85d1dbf83a2ae1d57d45b1b7f00937d4ffdfa9a8e6b3f923
006144.png,safety2,Two-level VRU-retention,moderate,SMALL,149.397,0.6292,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,2,0,2,3,1,85d63cb7f6a081794c2542506796e318936527143355e8a97de4e20ab404d1cc
007000.png,safety2,Two-level VRU-retention,moderate,MEDIUM,775.459,0.599,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,2,2,6,2,1,2da24c5db4cf383ccf2099d151847063ec1e4fd9b546d0386f72203e39299dcb
006514.png,safety2,Two-level VRU-retention,moderate,MEDIUM,815.756,0.6571,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,1,0,0bff202876a056c585fe3824550c66e49f8d7b31950b08297c4a64cbb96a6e47
006596.png,safety2,Two-level VRU-retention,moderate,MEDIUM,778.149,0.6123,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,1,0,c97dcd0773697623b334f5ae5938b1927cf38eb9bbc4c52a62030dccfc4884d6
006320.png,safety2,Two-level VRU-retention,moderate,NANO,48.815,0.6312,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,5,ac8cfe51fbc7ef39b3fe0c6c1b63dd479e0e749c822838d0d0050469ef6d848a
006348.png,safety2,Two-level VRU-retention,moderate,NANO,35.783,0.6138,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,0,70353b2224a9cc21c205e1b4997f794a1aa052d87731d17597756d6ec244134a
007433.png,safety2,Two-level VRU-retention,moderate,NANO,33.802,0.6138,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,5,77d069391d76d1b3f5b3707169c5c32054c76de284a03d6c0c34e48fef4c0261
007173.png,safety2,Two-level VRU-retention,moderate,NANO,38.647,0.6012,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,23d70c6a8384dfbed75661d65a3e1f2707559f3a11bec8ca81e35e88c4b3e05d
006440.png,safety2,Two-level VRU-retention,moderate,NANO,43.531,0.6012,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,2,0,0,781f20c611e71f958601b46e6c846a0673374d39b7bc0f9c6ad41730dbeb2899
005987.png,safety2,Two-level VRU-retention,moderate,NANO,32.337,0.6502,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,3,2,415b27bbb104f5f19a42bf53c029534bc7f28195caf6736a19db55cb0da2d832
007295.png,safety2,Two-level VRU-retention,moderate,NANO,31.546,0.6502,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,d6b877dc800ccea5e0a534d629914328c36a06da70d9ef9170fcdc387f96fbbe
006932.png,safety2,Two-level VRU-retention,moderate,NANO,35.278,0.6193,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,6,5,9,f9b074056207f246126b3a002d912de4b10c6a91ff99a90c2eaaa28d9b8369bc
007202.png,safety2,Two-level VRU-retention,moderate,MEDIUM,761.784,0.6193,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},10,10,1,0,1,0,0cfe59e4b14d5a18600429a2c511a9e36df96a8359cedacb5a4d4b1d7a72408b
007263.png,safety2,Two-level VRU-retention,moderate,MEDIUM,799.076,0.6243,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,8,6,7,ac99a26513f2e2d55248e3ad78344e1fbc5dfc9d3a92a020bbd5fc93993ad98f
007428.png,safety2,Two-level VRU-retention,moderate,MEDIUM,833.404,0.6896,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,0,0,924410ac26d3899f28bd19105f7201491db33caf7cb68edb32b665ea11b76a76
006864.png,safety2,Two-level VRU-retention,moderate,NANO,35.111,0.6842,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,4,6,0fe91b93e20c8acd019ec2f397f35f078575bc71aefe3614c270b8f865b9a9e7
006401.png,safety2,Two-level VRU-retention,moderate,NANO,34.467,0.6752,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,4,10,3eb48ab8d3aa41192a644b200d0b6a29e882dd610c9abd94be2ccf8321fc314d
006375.png,safety2,Two-level VRU-retention,moderate,NANO,46.44,0.6752,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,d8041b9ecee830c69b4a2a0e7eb620449cac4a30666b909a91087d75ab4902f4
006773.png,safety2,Two-level VRU-retention,moderate,NANO,38.753,0.6444,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,1,2,23f250c009dd8033c66c9159fc059e3c69571d60638a8ea408bdec96516d8b29
007419.png,safety2,Two-level VRU-retention,moderate,NANO,50.88,0.6614,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,1,1,4b19de4a469b7ed1954e12817e65c5ea4ecb4a808a0e053327a5f0022f66adb0
006155.png,safety2,Two-level VRU-retention,moderate,NANO,42.008,0.6614,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,0,0,b740173d202892ae497e916f103c120164ede098033ea3607ce12c5b05f72328
006436.png,safety2,Two-level VRU-retention,moderate,NANO,33.033,0.6313,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,1,2,ffa75ec59cd51c805b4861c5b5e3f8e9a3ec12289fdc3fd6ae40a2ca6f4a425a
006664.png,safety2,Two-level VRU-retention,moderate,NANO,59.904,0.6313,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,1,4,565f4a4e818fe8225fa5f070be638dac43b119a56d2306f5ce4f0799e52bca91
006399.png,safety2,Two-level VRU-retention,moderate,NANO,35.248,0.6894,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,7,5,7,d93e8548198e1aabe50ef95239ceabbb5d82f5317c917fafd80f467481f89c99
006053.png,safety2,Two-level VRU-retention,moderate,NANO,35.946,0.6894,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,dec1f7ecbc0d87ffcd3d84cbaedc094145eed7342f38d501a94746abc1d2d6c6
007254.png,safety2,Two-level VRU-retention,moderate,MEDIUM,797.999,0.6621,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},2,2,1,0,1,0,459e049056ccb3c684abd26adb5e64c0bbfde2677df4f5c6bbf90586c5789a7d
006454.png,safety2,Two-level VRU-retention,moderate,MEDIUM,747.664,0.6616,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,2,1,c0e84f5f8c5d9af39e75b6f879381b516a4bf7b40a46258e3161da9f1afa0cdf
007183.png,safety2,Two-level VRU-retention,moderate,MEDIUM,779.322,0.6869,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,8,2,66179aa93d32900492aaa97e0e9ae19e846e2798ca15de5d46e5936046c51173
006281.png,safety2,Two-level VRU-retention,moderate,NANO,59.525,0.6741,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,6,6,9,f3b107b51a5ee41853003f4c1665c3a130a77bd95bf5a6bbe1831b914613d65b
007462.png,safety2,Two-level VRU-retention,moderate,NANO,58.506,0.6552,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,6,2,3,5bf756c13914585953e83ef61e51deef241e38f055528b8ae6a40fda52bab189
007060.png,safety2,Two-level VRU-retention,moderate,NANO,50.94,0.6454,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,2,c9446815fad6f584236ea997abdec12ae035e5c4915733064a1fc99095f49856
006844.png,safety2,Two-level VRU-retention,moderate,NANO,40.103,0.6454,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,6,24d287eba6248a161931e3bd070108d03c71422a8a0d0952069ccb20cc4ae8dc
007349.png,safety2,Two-level VRU-retention,moderate,NANO,47.832,0.6495,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,3,1,2,7e8ade5f8d5b5e4a0623e7b9516ab532108c65ee3a1c89f5bc60ce78a18834a1
006051.png,safety2,Two-level VRU-retention,moderate,NANO,37.104,0.6552,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,3,2,2,0,2,adacce80fa2e4f6cfc620cf4133e5292d937421653d2866f480066eda2090cca
007406.png,safety2,Two-level VRU-retention,moderate,SMALL,247.875,0.6552,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},3,1,1,2,0,1,3ae7dbfb6d63ec7ecea57a1fe5d9c0530c55288b52b19d98b186f88b9b197a04
006555.png,safety2,Two-level VRU-retention,moderate,SMALL,128.803,0.6671,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,b24a10cbe83b9933fc357429e274361b9dd8d94dfad7c661476ec23b44a988d5
007401.png,safety2,Two-level VRU-retention,moderate,SMALL,185.286,0.6698,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,6,1,2,ba9eda3186b8d154cb1dde6adefd9e5afd8cb81040b29a1877d03a25ac43faba
007291.png,safety2,Two-level VRU-retention,moderate,NANO,42.937,0.6657,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,1,1,065a4744dee21f079ef67a0100b4c1f3f7ba07f3ce919d5dce8e2813592c3e74
006676.png,safety2,Two-level VRU-retention,moderate,NANO,50.136,0.6565,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,0,0,0,4c234c7016e57401f3a51f79d74a927062b5a5b479a510c64b200fc785c9547e
007245.png,safety2,Two-level VRU-retention,moderate,MEDIUM,864.304,0.6565,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,2,1,dd393516804b8dfa225875e44b6e4a469a7aee3e5b5c26edc9b943814f61c749
006945.png,safety2,Two-level VRU-retention,moderate,MEDIUM,812.782,0.6799,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,6,2,0,78d190c7756d8a09213767e2be73a0564028288b15b58e54f17f0ed4ec1acfae
007061.png,safety2,Two-level VRU-retention,moderate,MEDIUM,725.838,0.6208,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,0,1,3931699b186912b1ab6211538fd001d54052739ca88de0a0221819b32aba4b26
007067.png,safety2,Two-level VRU-retention,moderate,NANO,36.478,0.6844,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,2,5,0,3,1e76a43d4cfde0c8c86af41d0baeee5b1bc105bd5a7af33db102cd764bbfc4b5
006206.png,safety2,Two-level VRU-retention,moderate,NANO,35.683,0.6844,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,cee3e425c6ac47def81ac0fc9a95ef6f14f6b6436b03b312793d744311061884
006033.png,safety2,Two-level VRU-retention,moderate,NANO,44.142,0.599,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,3,3852cff9a32d2ce38e7f377eda6ab38da57fc464ff0fcec4e3bb4f11e6b75691
006820.png,safety2,Two-level VRU-retention,moderate,NANO,42.823,0.599,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,6,2,5,5deb8eefc895655b004aa37977fdaf92cd79f81bfde6adcf659a8c951460fecd
006183.png,safety2,Two-level VRU-retention,moderate,SMALL,133.313,0.5886,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,0,e371a05c9f84d80d858349252725a4be6e5d3a1231aa1c38a96a0fb2e4845e02
006696.png,safety2,Two-level VRU-retention,moderate,SMALL,129.314,0.6152,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,1,1,2,0,0,14f2e2cbcea85bff4d373cf09187ac7336fe0b1540195224b62816cbc4c887eb
006968.png,safety2,Two-level VRU-retention,moderate,SMALL,163.009,0.6243,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,0,4,2,3,5da20ebef9729373317817827fbf13f6d96240551817d5e239b6c6ddb1be38e6
006331.png,safety2,Two-level VRU-retention,moderate,SMALL,127.659,0.6138,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,e124bd93aaea9aaceeeebc9cf5782631c58c8e8abe99c3d94ae7f4c3b25b0feb
006703.png,safety2,Two-level VRU-retention,moderate,SMALL,139.634,0.6263,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,7,1,1,0,1,309d293d168dfc5afa2c6ca06c1b942587c3214d13f98f6fe10b41f8a9f38f0c
007444.png,safety2,Two-level VRU-retention,moderate,MEDIUM,717.266,0.6152,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,1,0,4,1,0,3c63af741e433a6836b4558c97509fb31110ceed899892e6df8126cfef9d946d
006235.png,safety2,Two-level VRU-retention,moderate,SMALL,145.075,0.6193,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,d3206bca3a64ce2ef9a3755e06ec3675d12cadf93f5e330fe329cb208596b477
006220.png,safety2,Two-level VRU-retention,moderate,SMALL,147.114,0.6193,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,4,1,f76d593f5b78f999ddf4f37dfa31dd95574cbdd3194c8f23dbbdcb7f9f3540ab
006770.png,safety2,Two-level VRU-retention,moderate,SMALL,143.207,0.7022,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,0,2,945273a67a755b5534cfcf473599f5fa83e7672f1541e8f8bfa9e54da362fdd6
006060.png,safety2,Two-level VRU-retention,moderate,SMALL,129.414,0.6187,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,6,5,e915b567fe8b92b1e69569fee5e4d74db20ccb25c8a97cfff6123d267cba48d4
006902.png,safety2,Two-level VRU-retention,moderate,SMALL,129.028,0.6263,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,9,2,2,6c36f70f67395f11aad1d362ad07d5b3f70bbc3005b54c332c1f60969eacaa73
006083.png,safety2,Two-level VRU-retention,moderate,SMALL,128.282,0.6123,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},2,1,2,0,3,1,dec83399e4539b5ada89cc2518675929ff9bbcd5e1e863fb7104bc10b469f596
007168.png,safety2,Two-level VRU-retention,moderate,SMALL,127.923,0.6312,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,2,1,1,a7fce267d0b0213ebe0afbd46298503fdecd00ece712a05f017c760f15875950
006346.png,safety2,Two-level VRU-retention,moderate,SMALL,127.822,0.6152,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,1,d8414da1817fb530b9f2de8a08ca2f89f06988c54548056cf714ccf11f6dfb98
007163.png,safety2,Two-level VRU-retention,moderate,SMALL,129.232,0.6152,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,0,4,5bd43bffb48fa87e4fc9c309fc8645568e6d5595255c07c4a7395399824467b9
006944.png,safety2,Two-level VRU-retention,moderate,SMALL,128.009,0.6796,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,1,1,d6478fce7a0d812829221ce109dc99298069cf797c84cf6c5132dbac280ad4f8
006839.png,safety2,Two-level VRU-retention,moderate,SMALL,127.626,0.6138,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,c6b23885f3d41d115dc57a5b6479ebf9bb4f226ae6ededd459e5881a990c654d
007370.png,safety2,Two-level VRU-retention,moderate,SMALL,127.685,0.6229,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,77b1082fc123b905f373548925f3b0f9ab03b953f841b52741936397f89bd3a5
006238.png,safety2,Two-level VRU-retention,moderate,NANO,47.992,0.6096,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,7,a92790bc125a4e1f1ed64c6d88e19ec76a17ebc3536b6dd0a1614d814b0e1f59
007240.png,safety2,Two-level VRU-retention,moderate,NANO,31.437,0.6019,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,1,1,3,1f0e256ac29934f80522d61f97830042a6d7f03a0bdf8011c85beb91e34bd5f0
006636.png,safety2,Two-level VRU-retention,moderate,NANO,34.907,0.6019,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,2f6bc26e8125024b9c0f472dae1bf0dd42ca667613b13b397f0beea0b4886d45
006004.png,safety2,Two-level VRU-retention,moderate,NANO,36.508,0.6068,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,3,77c4cd84b581d531bdaa2bbaafd2e9fceaec7ff6bd685ad9d6e01e7891a075cf
006637.png,safety2,Two-level VRU-retention,moderate,NANO,40.569,0.6068,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,7,f417e63fd6070028daf9cff04cd1d09a8938d19cb661f37bb1637f20343f0374
006665.png,safety2,Two-level VRU-retention,moderate,NANO,31.619,0.6004,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,2,3,1312cf156e60c44603f1088ca111c533d9a66ade8ea60c44b7eeec119267ad43
006460.png,safety2,Two-level VRU-retention,moderate,NANO,38.12,0.6004,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,0,0,2,803a2068af98ffb7e7439d48ee9c51d5f676a4ca0af9e6721b42d846f4fd18b5
006141.png,safety2,Two-level VRU-retention,moderate,SMALL,144.707,0.6047,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,5,2,3,a6f26a145e9a9f38fb73b7bd62f453e3b7d613f07025e0490d5312bf6aafa890
006286.png,safety2,Two-level VRU-retention,moderate,SMALL,128.897,0.6109,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,2,2,c1f2749bd485463db5f1fc31d03c9f39f7a1b0d100d69afece17c69fa339ef77
006223.png,safety2,Two-level VRU-retention,moderate,SMALL,131.793,0.6432,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,0,8e4a2ad7a792af3d3d1cd08e245caead8f8fa8bc0524aa802188f15a030bce6c
006009.png,safety2,Two-level VRU-retention,moderate,NANO,33.468,0.6109,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,0,1,2ffc4e19f0a74c6fcd3112c5d0964d6cfbf38d0d5336dc0f8ef942743d388190
006698.png,safety2,Two-level VRU-retention,moderate,NANO,34.838,0.6138,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,7807e8b872651167d8ecadb31f8635188500838d9375fa91db99936c5b4a9cf4
006058.png,safety2,Two-level VRU-retention,moderate,NANO,31.262,0.6138,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,2,f529d33e8ea93d9e8ddfcc207fc5d1dab88c2e507bf5b66d9ccf94d5579b4a49
006139.png,safety2,Two-level VRU-retention,moderate,NANO,39.376,0.6068,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},8,6,10,1,1,0,034037ee34bd767ba3c7e95ce3ea14adfb9e3bcfc8489761bbdf992a92813c18
007285.png,safety2,Two-level VRU-retention,moderate,MEDIUM,801.789,0.6068,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,1,0,0,b32434f737af558b802ef0d0283802a47d94079dccc8aa579c102a1e72c51947
006299.png,safety2,Two-level VRU-retention,moderate,MEDIUM,797.411,0.6312,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,7,0,0,0,0,900658665e3121ea5960f8e3829ccff33820a6678ac6a3ebb406b3c98703b579
007396.png,safety2,Two-level VRU-retention,moderate,MEDIUM,723.522,0.6963,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,9,3,1701ddf760ebd99623be384bee407ed79b2562cab6585654c3472c7f4209d8bf
005983.png,safety2,Two-level VRU-retention,moderate,NANO,32.642,0.6243,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,5,11,4993cf33d6025663e60a00d6db403163d7e6af78fde9c2082d80a02a40455c7c
006495.png,safety2,Two-level VRU-retention,moderate,NANO,39.891,0.6243,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,1,5,b51250e0f3b04183f10568746a02bcf34696b63d5d6c7c45561ce76e6f7b1bbe
006132.png,safety2,Two-level VRU-retention,moderate,NANO,35.946,0.5913,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,1,0d600b78a52e94b7475e0ff4537e37e0ddd0a729a27660efb9b9b500c3972ec2
006497.png,safety2,Two-level VRU-retention,moderate,NANO,41.428,0.5913,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,4,0,7,a7fee8235628e002a7fdbe21f4aa291573adbdbe224585b6752fd69e25743a17
006717.png,safety2,Two-level VRU-retention,moderate,NANO,36.056,0.6782,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,2,1,2,5ae74dc33716795dbf7e704059cf5099136050acae0bf3582a56221675ec1ca5
006021.png,safety2,Two-level VRU-retention,moderate,NANO,33.897,0.6782,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,2,0,1,4c2b5e3d5ad5da559caaa0a35ff8233d37b9fa24cbd7ca0d7e1d214de667644f
007222.png,safety2,Two-level VRU-retention,moderate,NANO,37.347,0.6089,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,3,3,8d346ec8c2ce5426c2f084632e2ea3c21c88ebe7a60ff6304cfc3652244e05c4
006152.png,safety2,Two-level VRU-retention,moderate,NANO,38.108,0.6089,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,1,0,0,0,0,8bd7d883fd10a3e00c44e9cc28166d0d4724c4a06fe53662e1c8ca59b84a2cb3
006997.png,safety2,Two-level VRU-retention,moderate,MEDIUM,829.736,0.5949,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},2,1,0,3,2,0,48a4acd4b92ec1a8c482fe43a81af3eb63b8920ecc67c7b1e6525dbe28c15fd3
007143.png,safety2,Two-level VRU-retention,moderate,MEDIUM,723.598,0.7026,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,6,0,9fdaf1e40cafcc4e50b7f24c0c81db041e27b27c02741f7930b49deeffa371b6
007010.png,safety2,Two-level VRU-retention,moderate,MEDIUM,811.414,0.6257,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,2,1,ede0e82de28f6b7e4d19e7ea3ef84f5a3660e02bf8d07258e63b89981f31f1fd
007473.png,safety2,Two-level VRU-retention,moderate,NANO,35.322,0.6243,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,1,2,0,0,cf14ac5af773834679597ecddd46f66a7b395f08669b9465623dfe65a2f021ff
007155.png,safety2,Two-level VRU-retention,moderate,NANO,40.787,0.6243,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,0,b575654b230edd2789bf9556a3b7a87afee4357b365f5577fdfceb96bc75e71b
006126.png,safety2,Two-level VRU-retention,moderate,NANO,36.272,0.5949,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,2,0,3,0d784c17ed432a4d6fcc4d83dc0a9fbbdb2e31a2f72ae7505b976c83f0dbabed
007144.png,safety2,Two-level VRU-retention,moderate,NANO,42.287,0.5949,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,17d08504325440a53ab4127b651abc8d60ab0c847e4181e0bf7f121e1520deef
007397.png,safety2,Two-level VRU-retention,moderate,NANO,33.036,0.6096,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,3,9bb58e9f22e2df5782dcdcbd0b82a9912439bea5528dd1c51c27abf16be8f04a
006412.png,safety2,Two-level VRU-retention,moderate,NANO,31.394,0.6096,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},1,0,3,0,1,0,8ff620a81d27ce23f4ba51338f56a3d3a57c92887beceb8ed0e334e8f120c3f4
007058.png,safety2,Two-level VRU-retention,moderate,MEDIUM,749.854,0.6019,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,5,0,1,3,0,cefdf4302734a0f70b2b5962605882cd293a42acc269c7044c0f5b2c84e88534
006588.png,safety2,Two-level VRU-retention,moderate,MEDIUM,820.193,0.6312,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,7,2,0,d7ae873dd1d522c522f5a20642c0d724764cd36b8ab6fc29f6ad96ee66ef3544
006120.png,safety2,Two-level VRU-retention,moderate,MEDIUM,757.031,0.6257,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,0,0f53152be2520074b0f50bdc5a92656cf91bb29c560f6d00e186f2426fc1c921
007029.png,safety2,Two-level VRU-retention,moderate,NANO,38.965,0.6327,process_steady_v3,11,onnx,['CPUExecutionProvider'],{},0,0,0,3,2,3,867b5c419e34513308db0eb040bdb24c40fe1c82bc94c21748a7b46b7f2d02b1
